अ	ə
पाषाण	pɑːʃɑːn
पास	pɑːs
पास्ता	pɑːst̪ɑː
पाहन	pɑːɦən
पाहुना	pɑːɦʊnɑː
पिंजड़ा	pɪɲd͡ʒɽɑː
पिंजरा	pɪɲd͡ʒɾɑː
पिघलना	pɪɡʱəlnɑː
पिघलाना	pɪɡʱlɑːnɑː
पिचकना	pɪt͡ʃəknɑː
पिछड़ा	pɪt͡ʃʰɽɑː
पिज़्ज़ा	pɪzzɑː
पिता	pɪt̪ɑː
पितृ	pɪt̪ɾ
पित्त	pɪt̪t̪
पिदर	pɪd̪əɾ
पिया	piːjɑː
पिरमिड	pɪɾmɪɖ
पिरिच	pɪɾɪt͡ʃ
पिलाना	pɪlɑːnɑː
पिशाच	pɪʃɑːt͡ʃ
पिसना	pɪsnɑː
पिस्ता	pɪst̪ɑː
पिस्तौल	pɪst̪ɔːl
पीएम	piːeːm
पीक	piːk
पीठ	piːʈʰ
पीढ़ी	piːɽʱiː
पीतल	piːt̪əl
पीना	piːn̪ɑː
पीपल	piːpəl
पीपा	piːpɑː
पीरू	piːɾuː
पीला	piːlɑː
पीलापन	piːlɑːpən
पीसना	piːsnɑː
पुकारना	pʊkɑːɾnɑː
पुख़्ता	pʊkʰt̪ɑː
पुख़्ता	pʊxt̪ɑː
पुजारी	pʊd͡ʒɑːɾiː
पुट	pʊʈ
पुट्ठा	pʊʈʈʰɑː
पुड़िया	pʊɽiːjɑː
पुणे	pʊneː
पुणे	puːneː
पुण्डरी	pʊnɖəɾiː
पुण्य	pʊnj
पुण्यतिथि	pʊnjət̪ɪt̪ʰiː
पुतना	pʊt̪nɑː
पुतला	pʊt̪lɑː
पुत्रजया	pʊt̪ɾd͡ʒəjɑː
पुदीना	pʊd̪iːnɑː
पुनः	pʊnəʰ
पुनःप्रवेश	pʊnəʰpɾəʋeːʃ
पुनरुत्थान	pʊnəɾʊt̪t̪ʰɑːn
पुनर्जन्म	pʊnəɾd͡ʒənəm
पुनर्जन्म	pʊnəɾd͡ʒənm
पुनर्जीवित	pʊnəɾd͡ʒiːʋɪt̪
पुनर्निर्माण	pʊnəɾnɪɾmɑːn
पुनश्च	pʊnəʃt͡ʃə
पुर	pʊɾ
पुरज़ा	pʊɾzɑː
पुरस्कार	pʊɾəskɑːɾ
पुराण	pʊɾɑːn
पुरातत्व	pʊɾɑːt̪ət̪ʋ
पुरातत्वज्ञ	pʊɾɑːt̪ət̪ʋəɡj
पुराना	pʊɾɑːnɑː
पुरुष	pʊɾʊʃ
पुरुषोचित	pʊɾʊʃoːt͡ʃɪt̪
पुरोहित	pʊɾoːɦɪt̪
पुर्तगाल	pʊɾt̪əɡɑːl
पुर्तगाली	pʊɾt̪əɡɑːliː
पुर्त॰	pʊɾt̪ə
पुल	pʊl
पुलिंदा	pʊlɪnd̪ɑː
पुलिसकर्मी	pʊlɪskəɾmiː
पुल्लिंग	pʊllɪŋɡ
पुश्तैनी	pʊʃt̪ɛːniː
पुष्कलावती	pʊʃkəlɑːʋət̪iː
पुष्टीकरण	pʊʃʈiːkəɾən
पुष्प	pʊʃp
पुस्तक	pʊst̪ək
पुस्तकालय	pʊst̪əkɑːləj
पुस्तकीय	pʊst̪əkiːj
पुस्तिका	pʊst̪ɪkɑː
पूँछ	pũːt͡ʃʰ
पूंजी	puːɲd͡ʒiː
पूंडरी	puːnɖɾiː
पूछ	puːt͡ʃʰ
पूछना	puːt͡ʃʰnɑː
पूजना	puːd͡ʒnɑː
पूत	puːt̪
पूरब	puːɾəb
पूरबी	puːɾbiː
पूरा	puːɾɑː
पूरी	puːɾiː
पूर्ण	puːɾn
पूर्णकालिक	puːɾnəkɑːlɪk
पूर्णतः	puːɾnət̪əʰ
पूर्णांक	puːɾnɑːŋk
पूर्णिमा	puːɾnɪmɑː
पूर्व	puːɾʋ
पूर्वकथन	puːɾʋəkt̪ʰən
पूर्ववर्ती	puːɾʋʋəɾt̪iː
पूर्वस्नातक	puːɾʋsnɑːt̪ək
पूर्वाग्रह	puːɾʋɑːɡɾəʱ
पूर्वी	puːɾʋiː
पृथक्करण	pɾɪt̪ʰəkkəɾən
पृथ्वी	pɾɪt̪ʰʋiː
पृष्ठभूमि	pɾɪʃʈʰbʱuːmiː
पेंशन	peːnʃən
पेच	peːt͡ʃ
पेचकस	peːt͡ʃkəs
पेचीदा	peːt͡ʃiːd̪ɑː
पेज	peːd͡ʒ
पेट	peːʈ
पेटी	peːʈiː
पेटू	peːʈuː
पेट्रोल	peːʈɾoːl
पेठा	peːʈʰɑː
पेड़	peːɽ
पेड़ा	peːɽɑː
पेन	pen
पेन्सिलवेनिया	peːnsɪlʋeːniːjɑː
पेप्सी	peːpsiː
पेय	peːj
पेरू	peːɾuː
पेश	peːʃ
पेशा	peːʃɑː
पेशाब	peːʃɑːb
पेशावर	peːʃɑːʋəɾ
पेशी	peːʃiː
पेशेवर	peːʃeːʋəɾ
पैंट	pɛːnʈ
पैंतालीस	pɛːnt̪ɑːliːs
पैंतीस	pɛːnt̪iːs
पैंसठ	pɛːnsəʈʰ
पैकार	pɛːkɑːɾ
पैकेट	pɛːkeːʈ
पैग़ाम	pɛːɡɑːm
पैग़ाम	pɛːɣɑːm
पैठ	pɛːʈʰ
पैदाइश	pɛːd̪ɑːɪʃ
पैदाइशी	pɛːd̪ɑːɪʃiː
पैदावार	pɛːd̪ɑːʋɑːɾ
पैना	pɛːnɑː
पैमाना	pɛːmɑːnɑː
पैर	pɛːɾ
पैराग्वे	pɛːɾɑːɡʋeː
पैरोकार	pɛːɾoːkɑːɾ
पैसा	pɛːsɑː
पोका	poːkɑː
पोखरा	poːkʰɾɑː
पोतना	poːt̪nɑː
पोपला	poːplɑː
पोलिश	poːlɪʃ
पोलैंड	poːlɛːnɖ
पोशाक	poːʃɑːk
पौंड	pɔːnɖ
पौधा	pɔːd̪ʱɑː
पौन	pɔːn
पौने	pɔːneː
पौर	pɔːɾ
पौराणिक	pɔːɾɑːnɪk
पौरुष	pɔːɾʊʃ
पौरोहित्य	pɔːɾoːɦɪt̪j
पौष्टिक	pɔːʃʈɪk
प्याऊ	pjɑːuː
प्याज	pjɑːd͡ʒ
प्याज़	pjɑːz
प्यादा	pjɑːd̪ɑː
प्यार	pjɑːɾ
प्यास	pjɑːs
प्यासा	pjɑːsɑː
प्योंगचांग	pjoːŋɡt͡ʃɑːŋɡ
प्योंगचैंग	pjoːŋɡt͡ʃɛːŋɡ
प्योंगयांग	pjoːŋɡjɑːŋɡ
प्रकांड	pɾəkɑːnɖ
प्रकार्यात्मक	pɾəkɑːɾjɑːt̪mək
प्रकाश	pɾəkɑːʃ
प्रकासम	pɾəkɑːsəm
प्रकीर्णन	pɾəkiːɾnən
प्रक्रम	pɾəkɾəm
प्रक्रिया	pɾəkɾiːjɑː
प्रक्षेपास्त्र	pɾəkʃeːpɑːst̪ɾ
प्रगति	pɾəɡət̪iː
प्रगतिवाद	pɾəɡət̪ɪʋɑːd̪
प्रगतिवादी	pɾəɡət̪ɪʋɑːd̪iː
प्रगतिशील	pɾəɡət̪ɪʃiːl
प्रचंड	pɾət͡ʃənɖ
प्रचलित	pɾət͡ʃəlɪt̪
प्रचार	pɾət͡ʃɑːɾ
प्रजा	pɾəd͡ʒɑː
प्रजातंत्र	pɾəd͡ʒɑːt̪ənt̪ɾ
प्रजातंत्रवाद	pɾəd͡ʒɑːt̪ənt̪ɾəʋɑːd̪
प्रज्वलित	pɾəd͡ʒʋəlɪt̪
प्रण	pɾən
प्रणाम	pɾənɑːm
प्रणाली	pɾənɑːliː
प्रताप	pɾət̪ɑːp
प्रतापी	pɾət̪ɑːpiː
प्रतिकर्षण	pɾət̪ɪkəɾʃən
प्रतिकर्षी	pɾət̪ɪkəɾʃiː
प्रतिक्रिया	pɾət̪ɪkɾiːjɑː
प्रतिक्रियावादी	pɾət̪ɪkɾiːjɑːʋɑːd̪iː
प्रतिच्छेद	pɾət̪ɪt͡ʃt͡ʃʰeːd̪
प्रतिज्ञा	pɾət̪ɪɡjɑː
प्रतिज्ञापन	pɾət̪ɪɡjɑːpən
प्रतिनिधि	pɾət̪ɪnɪd̪ʱiː
प्रतिनिधित्व	pɾət̪ɪnɪd̪ʱɪt̪ʋ
प्रतिफल	pɾət̪ɪpʰəl
प्रतिबंध	pɾət̪ɪbənd̪ʱ
प्रतिबंधित	pɾət̪ɪbənd̪ʱɪt̪
प्रतिबिंब	pɾət̪ɪbɪmb
प्रतिभा	pɾət̪ɪbʱɑː
प्रतिभूति	pɾət̪ɪbʱuːt̪iː
प्रतिमा	pɾət̪ɪmɑː
प्रतिमाह	pɾət̪ɪmɑːʱ
प्रतियोगिता	pɾət̪iːjoːɡɪt̪ɑː
प्रतिरूप	pɾət̪ɪɾuːp
प्रतिरोध	pɾət̪ɪɾoːd̪ʱ
प्रतिरोधक	pɾət̪ɪɾoːd̪ʱək
प्रतिरोधकता	pɾət̪ɪɾoːd̪ʱəkt̪ɑː
प्रतिलोम	pɾət̪ɪloːm
प्रतिशत	pɾət̪ɪʃət̪
प्रतिस्पर्धा	pɾət̪ɪspəɾd̪ʱɑː
प्रतीक	pɾət̪iːk
प्रतीकात्मक	pɾət̪iːkɑːt̪mək
प्रतीति	pɾət̪iːt̪iː
प्रत्यक्षीकरण	pɾət̪jəkʃiːkɾən
प्रत्यय	pɾət̪jəj
प्रत्यर्पण	pɾət̪jəɾpən
प्रत्यर्पित	pɾət̪jəɾpɪt̪
प्रत्याशा	pɾət̪jɑːʃɑː
प्रत्याशी	pɾət̪jɑːʃiː
प्रत्येक	pɾət̪jeːk
प्रथमतः	pɾət̪ʰəmt̪əʰ
प्रदर्शित	pɾəd̪əɾʃɪt̪
प्रदाता	pɾəd̪ɑːt̪ɑː
प्रदूषण	pɾəd̪uːʃən
प्रदेश	pɾəd̪eːʃ
प्रधानाचार्य	pɾəd̪ʱɑːnɑːt͡ʃɑːɾj
प्रधानाध्यापक	pɾəd̪ʱɑːnɑːd̪ʱjɑːpək
प्रबंध	pɾəbənd̪ʱ
प्रबंधक	pɾəbənd̪ʱək
प्रबन्ध	pɾəbənd̪ʱ
प्रबल	pɾəbəl
प्रभात	pɾəbʱɑːt̪
प्रभारी	pɾəbʱɑːɾiː
प्रभाव	pɾəbʱɑːʋ
प्रभावकारी	pɾəbʱɑːʋkɑːɾiː
प्रभावी	pɾəbʱɑːʋiː
प्रभुत्व	pɾəbʱʊt̪ʋ
प्रमाण	pɾəmɑːn
प्रमाणभूत	pɾəmɑːnbʱuːt̪
प्रमुख	pɾəmʊkʰ
प्रयत्न	pɾəjət̪n
प्रयास	pɾəjɑːs
प्रयोग	pɾəjoːɡ
प्रयोगकर्ता	pɾəjoːɡkəɾt̪ɑː
प्रयोगशाला	pɾəjoːɡʃɑːlɑː
प्रलय	pɾələj
प्रवक्ता	pɾəʋəkt̪ɑː
प्रवर्तक	pɾəʋəɾt̪ək
प्रवाह	pɾəʋɑːʱ
प्रविष्टि	pɾəʋɪʃʈiː
प्रवेश	pɾəʋeːʃ
प्रशंसक	pɾəʃənsək
प्रशासक	pɾəʃɑːsək
प्रशासकीय	pɾəʃɑːsəkiːj
प्रशासन	pɾəʃɑːsən
प्रशासिक	pɾəʃɑːsɪk
प्रशिक्षण	pɾəʃɪkʃən
प्रश्न	pɾəʃn
प्रश्न	pɾəʃnə
प्रश्न	pɾəʃən
प्रश्नोत्तर	pɾəʃnoːt̪t̪əɾ
प्रसंग	pɾəsəŋɡ
प्रसन्नता	pɾəsənnt̪ɑː
प्रसाधन	pɾəsɑːd̪ʱən
प्रसारित	pɾəsɑːɾɪt̪
प्रस्ताव	pɾəst̪ɑːʋ
प्रस्तावक	pɾəst̪ɑːʋək
प्रस्तुति	pɾəst̪ʊt̪iː
प्रहार	pɾəɦɑːɾ
प्रांगार	pɾɑːŋɡɑːɾ
प्रांत	pɾɑːnt̪
प्राकृत	pɾɑːkɾɪt̪
प्राकृतिक	pɾɑːkɾɪt̪ɪk
प्राक्कथन	pɾɑːkkət̪ʰən
प्रागितिहास	pɾɑːɡɪt̪ɪɦɑːs
प्रागैतिहासिक	pɾɑːɡɛːt̪ɪɦɑːsɪk
प्राचल	pɾɑːt͡ʃəl
प्राच्यलवक	pɾɑːt͡ʃjəlʋək
प्राण	pɾɑːn
प्राणवायु	pɾɑːnʋɑːjuː
प्राणी	pɾɑːniː
प्रातः	pɾɑːt̪əʰ
प्राथमिक	praːt̪ʰmɪk
प्रादेशिक	pɾɑːd̪eːʃɪk
प्राधिकार	pɾɑːd̪ʱɪkɑːɾ
प्राधिकारी	pɾɑːd̪ʱɪkɑːɾiː
प्राध्यापक	pɾɑːd̪ʱjɑːpək
प्राप्त	pɾɑːpt̪
प्राप्ति	pɾɑːpt̪iː
प्रायः	pɾɑːjəʰ
प्रायद्वीप	pɾɑːjd̪ʋiːp
प्रायिकता	pɾɑːjɪkt̪ɑː
प्रारंभ	pɾɑːɾəmbʱ
प्रावधान	pɾɑːʋd̪ʱɑːn
प्रासंगिक	pɾɑːsəŋɡɪk
प्रासंगिकता	pɾɑːsəŋɡɪkt̪ɑː
प्रासुक	pɾɑːsʊk
प्रिंस	pɾɪns
प्रिटोरिया	pɾɪʈoːɾiːjɑː
प्रिय	pɾɪj
प्रियवर	pɾiːjəʋəɾ
प्रिया	pɾiːjɑː
प्रेक्षित	pɾeːkʃɪt̪
प्रेम	pɾeːm
प्रेयसी	pɾeːjəsiː
प्रेरणा	pɾeːɾnɑː
प्रेरित	pɾeːɾɪt̪
प्रेस	pɾeːs
प्रॉसिक्यूटर	pɾɔːsɪkjuːʈəɾ
प्रोग्राम	pɾoːɡɾɑːm
प्रोटीन	pɾoːʈiːn
प्रोत्साहन	pɾoːt̪sɑːɦən
प्रोत्साहित	pɾoːt̪sɑːɦɪt̪
प्रोस्टेट	pɾoːsʈeːʈ
प्रौढ़	pɾɔːɽʱ
प्लाविका	plɑːʋɪkɑː
प्लीज़	pliːz
प्लीहा	pliːɦɑː
फ	pʰə
फँसना	pʰə̃snɑː
फंदा	pʰənd̪ɑː
फक्कड़	pʰəkkəɽ
फट	pʰəʈ
फट्टू	pʰəʈʈuː
फड़फड़ाना	pʰəɽpʰəɽɑːnɑː
फफकना	pʰəpʰəknɑː
फफोला	pʰəpʰoːlɑː
फरवरी	pʰəɾʋəɾiː
फर्न	pʰəɾn
फर्नीचर	pʰəɾniːt͡ʃəɾ
फल	pʰəl
फलन	pʰələn
फलस्वरूप	pʰələsʋəɾuːp
फ़ंतासी	fənt̪ɑːsiː
फ़क़ीर	fəkiːɾ
फ़क़ीर	fəqiːɾ
फ़ख़्र	fəkʰɾ
फ़ख़्र	fəxɾ
फ़ज़ूल	fəzuːl
फ़तवा	fət̪ʋɑː
फ़तह	fət̪əʱ
फ़ना	fənɑː
फ़रक़	fəɾk
फ़रक़	fəɾq
फ़रमाइश	fəɾmɑːɪʃ
फ़रमान	fəɾmɑːn
फ़रमाना	fəɾmɑːnɑː
फ़रवरी	fəɾʋəɾiː
फ़रात	fəɾɑːt̪
फ़रार	fəɾɑːɾ
फ़रीदाबाद	fəɾiːd̪ɑːbɑːd̪
फ़रेब	fəɾeːb
फ़रोश	fəɾoːʃ
फ़र्ज़ी	fəɾziː
फ़र्रुख़ाबाद	fəɾɾʊkʰɑːbɑːd̪
फ़र्रुख़ाबाद	fəɾɾʊxɑːbɑːd̪
फ़र्श	fəɾʃ
फ़लसफ़ा	fəlsəfɑː
फ़लस्तीनी	fələst̪iːniː
फ़सल	fəsəl
फ़साना	fəsɑːnɑː
फ़ाख़्ता	fɑːkʰt̪ɑː
फ़ाख़्ता	fɑːxt̪ɑː
फ़ानी	fɑːniː
फ़ारसी	fɑːɾsiː
फ़ालतू	fɑːlt̪uː
फ़ाश	fɑːʃ
फ़ासिला	fɑːsɪlɑː
फ़िकर	fɪkəɾ
फ़िजी	fɪd͡ʒiː
फ़ितरत	fɪt̪ɾət̪
फ़ितूर	fɪt̪uːɾ
फ़िदा	fɪd̪ɑː
फ़िदायीन	fɪd̪ɑːjiːn
फ़िनलैंड	fɪnlɛːnɖ
फ़िरंगी	fɪɾəŋɡiː
फ़िराक़	fɪɾɑːk
फ़िराक़	fɪɾɑːq
फ़िरौन	fɪɾɔːn
फ़िलहाल	fɪlɦɑːl
फ़िलिस्तीनी	fɪlɪst̪iːniː
फ़िलीपीन्स	fɪliːpiːns
फ़िल्म	fɪlm
फ़िल्म	fɪləm
फ़ीता	fiːt̪ɑː
फ़ीलपाँव	fiːlpɑ̃ːʋ
फ़ील्मी	fiːlmiː
फ़ीस	fiːs
फ़ीसद	fiːsəd̪
फ़ुटबॉल	fʊʈbɔːl
फ़ुर्सत	fʊɾsət̪
फ़ेसबुक	feːsbʊk
फ़ेहरिस्त	feːʱɾɪst̪
फ़ैक्टरी	fɛːkʈəɾiː
फ़ैक्टरी	fɛːkʈɾiː
फ़ैज़	fɛːz
फ़ैज़ाबाद	fɛːzɑːbɑːd̪
फ़ैसलाबाद	fɛːslɑːbɑːd̪
फ़ॉर्मूला	fɔːɾmuːlɑː
फ़ॉलोअर	fɔːloːəɾ
फ़ोटो	foːʈoː
फ़ौज	fɔːd͡ʒ
फ़ौजी	fɔːd͡ʒiː
फ़ौरन	fɔːɾən
फ़्राँस	fɾɑ̃ːs
फ़्रांसीसी	fɾɑːnsiːsiː
फ़्लैट	flɛːʈ
फ़्लोरिडा	floːɾɪɖɑː
फांसी	pʰɑːnsiː
फाफड़ा	pʰɑːpʰɽɑː
फालतू	pʰɑːlt̪uː
फिटकरी	pʰɪʈkəɾiː
फिर	pʰɪɾ
फिरकी	pʰɪɾkiː
फिरना	pʰɪɾnɑː
फिल्म	pʰɪlm
फिसलन	pʰɪslən
फीका	pʰiːkɑː
फीणी	pʰiːniː
फुदकना	pʰʊd̪əknɑː
फुनगी	pʰʊnɡiː
फुलका	pʰʊlkɑː
फुलझड़ी	pʰʊld͡ʒʱəɽiː
फुसफुसाना	pʰʊspʰʊsɑːnɑː
फूंक	pʰuːŋk
फूफा	pʰuːpʰɑː
फूल	pʰuːl
फूलदान	pʰuːld̪ɑːn
फूलना	pʰuːlnɑː
फेंक	pʰeːŋk
फेंकना	pʰeːŋknɑː
फेफड़ा	pʰeːpʰɽɑː
फेरी	pʰeːɾiː
फेसबुक	pʰeːsbʊk
फोड़ा	pʰoːɽɑː
फ्रांस	pʰɾɑːns
फ्रांसीसी	fɾɑːnsiːsiː
फ्रेन्चाइज़	fɾeːnt͡ʃɑːɪz
ब	bə
बँटवारा	bə̃ʈʋɑːɾɑː
बंगला	bəŋɡlɑː
बंगाली	bəŋɡɑːliː
बंजर	bəɲd͡ʒəɾ
बंजारा	bəɲd͡ʒɑːɾɑː
बंटना	bənʈnɑː
बंटाना	bənʈɑːnɑː
बंद	bənd̪
बंदगी	bənd̪əɡiː
बंदर	bənd̪əɾ
बंदरगाह	bənd̪əɾɡɑːʱ
बंदरिया	bənd̪əɾiːjɑː
बंदा	bənd̪ɑː
बंदी	bənd̪iː
बंदूक़	bənd̪uːk
बंदूक़	bənd̪uːq
बंध	bənd̪ʱ
बंधु	bənd̪ʱuː
बंधुत्व	bənd̪ʱʊt̪ʋ
बंबई	bəmbəiː
बंबा	bəmbɑː
बकचोदी	bəkt͡ʃoːd̪iː
बकरा	bəkɾɑː
बकरी	bəkɾiː
बकवास	bəkʋɑːs
बक़रीद	bəkɾiːd̪
बक़रीद	bəqɾiːd̪
बकुची	bəkʊt͡ʃiː
बक्सा	bəksɑː
बख़ील	bəkʰiːl
बख़ील	bəxiːl
बख़्त	bəkʰt̪
बख़्त	bəxt̪
बख़्शना	bəkʰʃnɑː
बख़्शना	bəxʃnɑː
बख़्शिश	bəkʰʃɪʃ
बख़्शिश	bəxʃɪʃ
बखान	bəkʰɑːn
बगला	bəɡlɑː
बग़दाद	bəɡd̪ɑːd̪
बग़दाद	bəɣd̪ɑːd̪
बग़ल	bəɡəl
बग़ल	bəɣəl
बग़ावत	bəɡɑːʋət̪
बग़ावत	bəɣɑːʋət̪
बग़ीचा	bəɡiːt͡ʃɑː
बग़ीचा	bəɣiːt͡ʃɑː
बग़ैर	bəɡɛːɾ
बग़ैर	bəɣɛːɾ
बघारना	bəɡʱɑːɾnɑː
बचत	bət͡ʃət̪
बचना	bət͡ʃnɑː
बचपन	bət͡ʃpən
बचपना	bət͡ʃpənɑː
बचाना	bət͡ʃɑːnɑː
बचाव	bət͡ʃɑːʋ
बच्चन	bət͡ʃt͡ʃən
बच्चा	bət͡ʃt͡ʃɑː
बछड़ा	bət͡ʃʰɽɑː
बजना	bəd͡ʒnɑː
बजाय	bəd͡ʒɑːj
बटाटा	bəʈɑːʈɑː
बटाना	bəʈɑːnɑː
बटालियन	bəʈɑːliːjən
बटेर	bəʈeːɾ
बटोरना	bəʈoːɾnɑː
बड़	bəɽ
बड़बड़ाना	bəɽbəɽɑːnɑː
बड़ा	bəɽɑː
बड़े	bəɽeː
बढ़ई	bəɽʱəiː
बढ़ना	bəɽʱnɑː
बढ़ाना	bəɽʱɑːnɑː
बढ़ावा	bəɽʱɑːʋɑː
बढ़ेला	bəɽʱeːlɑː
बढ़ोतरी	bəɽʱoːt̪əɾiː
बतलाना	bət̪lɑːnɑː
बताना	bət̪ɑːnɑː
बतौर	bət̪ɔːɾ
बत्तख़	bət̪t̪əkʰ
बत्तख़	bət̪t̪əx
बत्तीस	bət̪t̪iːs
बदतमीज़	bəd̪t̪əmiːz
बदतर	bəd̪t̪əɾ
बदन	bəd̪ən
बदनाम	bəd̪nɑːm
बदमाश	bəd̪mɑːʃ
बदल	bəd̪əl
बदलाव	bəd̪lɑːʋ
बदहज़मी	bəd̪ʱəzmiː
बदौलत	bəd̪ɔːlət̪
बद्दुआ	bəd̪d̪ʊɑː
बद्दू	bəd̪d̪uː
बद्ध	bəd̪d̪ʱ
बधिर	bəd̪ʱɪɾ
बधिरता	bəd̪ʱɪɾt̪ɑː
बन	bən
बनना	bənnɑː
बनवाना	bənʋɑːnɑː
बनाना	bənɑːnɑː
बनाने	bənɑːneː
बनाम	bənɑːm
बनारस	bənɑːɾəs
बनावट	bənɑːʋəʈ
बनावटी	bənaːʋəʈiˑ
बनिज	bənɪd͡ʒ
बनिया	bəniːjɑː
बन्दूक	bənd̪uːk
बपतिस्मा	bəpt̪ɪsmɑː
बबर	bəbəɾ
बबूल	bəbuːl
बब्बर	bəbbəɾ
बमबारी	bəmbɑːɾiː
बमवर्षक	bəmʋəɾʃək
बम्बई	bəmbəiː
बयान	bəjɑːn
बयानबाज़ी	bəjɑːnbɑːziː
बयालीस	bəjɑːliːs
बयासी	bəjɑːsiː
बरकत	bəɾkət̪
बरक़रार	bəɾkəɾɑːɾ
बरक़रार	bəɾqəɾɑːɾ
बरगद	bəɾɡəd̪
बरज़बान	bəɾəzbɑːn
बरमा	bəɾmɑː
बरस	bəɾəs
बरसात	bəɾsɑːt̪
बरात	bəɾɑːt̪
बरामद	bəɾɑːməd̪
बरामदा	bəɾɑːmd̪ɑː
बरिशाल	bəɾɪʃɑːl
बरी	bəɾiː
बरेली	bəɾeːliː
बर्ख़ास्त	bəɾkʰɑːst̪
बर्ख़ास्त	bəɾxɑːst̪
बर्तन	bəɾt̪ən
