अ	ə
बरसात	b ə ɾ s ɑː t̪
बरात	b ə ɾ ɑː t̪
बरामद	b ə ɾ ɑː m ə d̪
बरामदा	b ə ɾ ɑː m d̪ ɑː
बरिशाल	b ə ɾ ɪ ʃ ɑː l
बरी	b ə ɾ iː
बरेली	b ə ɾ eː l iː
बर्ख़ास्त	b ə ɾ kʰ ɑː s t̪
बर्ख़ास्त	b ə ɾ x ɑː s t̪
बर्तन	b ə ɾ t̪ ə n
बर्ताव	b ə ɾ t̪ ɑː ʋ
बर्दाश्त	b ə ɾ d̪ ɑː ʃ t̪
बर्फ़	b ə ɾ f
बर्फ़	b ə ɾ pʰ
बर्फ़	b ə ɾ ə f
बर्फ़	b ə ɾ ə pʰ
बर्फ़ी	b ə ɾ f iː
बर्फ़ी	b ə ɾ pʰ iː
बर्फ़ीला	b ə ɾ f iː l ɑː
बर्फ़ीला	b ə ɾ pʰ iː l ɑː
बर्मिंघम	b ə ɾ m ɪ ŋ ɡʱ ə m
बल	b ə l
बलगतिकी	b ə l ɡ ə t̪ ɪ k iː
बलग़म	b ə l ɡ ə m
बलग़म	b ə l ɣ ə m
बलपूर्वक	b ə l p uː ɾ ʋ ə k
बलमटेर	b ə l ə m ʈ eː ɾ
बलिदान	b ə l ɪ d̪ ɑː n
बलूच	b ə l uː t͡ʃ
बलूचिस्तान	b ə l uː t͡ʃ ɪ s t̪ ɑː n
बलूची	b ə l uː t͡ʃ iː
बल्कि	b ə l k iː
बल्ला	b ə l l ɑː
बल्ली	b ə l l iː
बल्लेबाज़	b ə l l eː b ɑː d͡ʒ
बल्लेबाज़	b ə l l eː b ɑː z
बवाल	b ə ʋ ɑː l
बवासीर	b ə ʋ ɑː s iː ɾ
बस	b ə s
बसंत	b ə s ə n t̪
बसना	b ə s n ɑː
बसेरा	b ə s eː ɾ ɑː
बस्ता	b ə s t̪ ɑː
बस्ती	b ə s t̪ iː
बहकना	b ə ɦ ə k n ɑː
बहकाना	b əʱ k ɑː n ɑː
बहत्तर	b ə ɦ ə t̪ t̪ ə ɾ
बहन	b ə ɦ ə n
बहन	b ə ɦ ɪ n
बहनचोद	b ə ɦ ə n t͡ʃ oː d̪
बहना	b əʱ n ɑː
बहनापा	b əʱ n ɑː p ɑː
बहनोई	b əʱ n oː iː
बहरा	b əʱ ɾ ɑː
बहरापन	b əʱ ɾ ɑː p ə n
बहरी	b əʱ ɾ iː
बहरीन	b əʱ ɾ iː n
बहलना	b ə ɦ ə l n ɑː
बहलाना	b əʱ l ɑː n ɑː
बहस	b ə ɦ ə s
बहाना	b ə ɦ ɑː n ɑː
बहाल	b ə ɦ ɑː l
बहाव	b ə ɦ ɑː ʋ
बहावलनगर	b ə ɦ ɑː ʋ ə l n ə ɡ ə ɾ
बहावलपुर	b ə ɦ ɑː ʋ ə l p ʊ ɾ
बहिन	b ə ɦ ə n
बहिर्वेशन	b ə ɦ ɪ ɾ ʋ eː ʃ ə n
बही	b ə ɦ iː
बहुचर्चित	b ə ɦ ʊ t͡ʃ ə ɾ t͡ʃ ɪ t̪
बहुजन	b ə ɦ ʊ d͡ʒ ə n
बहुत	b ə ɦ ʊ t̪
बहुदलीय	b ə ɦ ʊ d̪ ə l iː jᵊ
बहुपद	b ə ɦ ʊ p ə d̪
बहुपयोगी	b ə ɦ ʊ p j oː ɡ iː
बहुफलक	b ə ɦ ʊ pʰ ə l ə k
बहुराष्ट्रीय	b ə ɦ ʊ ɾ ɑː ʂ ʈ ɾ iː jᵊ
बहुरूपिया	b ə ɦ ʊ ɾ uː p iː j ɑː
बहुवचन	b ə ɦ ʊ ʋ ə t͡ʃ ə n
बहुविवाह	b ə ɦ ʊ ʋ ɪ ʋ ɑːʱ
बहुव्रीहि	b ə ɦ ʊ ʋ ɾ iː ɦ iː
बहुसंख्यक	b ə ɦ ʊ s ə ŋ kʰ j ə k
बहुसंख्या	b ə ɦ ʊ s ə ŋ kʰ j ɑː
बहू	b ə ɦ uː
बाँग	b ɑː ŋ ɡ
बाँझ	b ɑː ɲ d͡ʒʱ
बाँटना	b ɑː ɳ ʈ n ɑː
बाँध	b ɑː n d̪ʱ
बाँधना	b ɑː n d̪ʱ n ɑː
बाँस	b ɑː n s
बाँसुरी	b ɑː n s ʊ ɾ iː
बाँह	b ɑ̃ːʱ
बांग्लादेश	b ɑː ŋ ɡ l ɑː d̪ eː ʃ
बांझ	b ɑː ɲ d͡ʒʱ
बांटना	b ɑː ɳ ʈ n ɑː
बांधव	b ɑː n d̪ʱ ə ʋ
बांस	b ɑː n s
बाई	b ɑː iː
बाईस	b ɑː iː s
बाएँ	b ɑː ẽː
बाक़ायदा	b ɑː k ɑː j d̪ ɑː
बाक़ायदा	b ɑː q ɑː j d̪ ɑː
बाक़ी	b ɑː k iː
बाक़ी	b ɑː q iː
बाकू	b ɑː k uː
बाख़ुदा	b ɑː kʰ ʊ d̪ ɑː
बाख़ुदा	b ɑː x ʊ d̪ ɑː
बाग़	b ɑː ɡ
बाग़	b ɑː ɣ
बाघ	b ɑː ɡʱ
बाजरा	b ɑː d͡ʒ ɾ ɑː
बाज़	b ɑː d͡ʒ
बाज़	b ɑː z
बाज़ारी	b ɑː d͡ʒ ɑː ɾ iː
बाज़ारी	b ɑː z ɑː ɾ iː
बाज़ीचा	b ɑː d͡ʒ iː t͡ʃ ɑː
बाज़ीचा	b ɑː z iː t͡ʃ ɑː
बाज़ू	b ɑː d͡ʒ uː
बाज़ू	b ɑː z uː
बाजी	b ɑː d͡ʒ iː
बाट	b ɑː ʈ
बाटना	b ɑː ʈ n ɑː
बाड़ी	b ɑː ɽ iː
बाढ़	b ɑː ɽʱ
बाण	b ɑː ɳ
बात	b ɑː t̪
बाती	b ɑː t̪ iː
बातूनी	b ɑː t̪ uː n iː
बाथरूम	b ɑː t̪ʰ ɾ uː m
बाद	b ɑː d̪
बादशाह	b ɑː d̪ ʃ ɑːʱ
बादशाहत	b ɑː d̪ ʃ ɑː ɦ ə t̪
बादाम	b ɑː d̪ ɑː m
बाधा	b ɑː d̪ʱ ɑː
बान	b ɑː n
बानवे	b ɑː n ʋ eː
बापू	b ɑː p uː
बाप्तिस्मा	b ɑː p t̪ ɪ s m ɑː
बाबत	b ɑː b ə t̪
बाबर	b ɑː b ə ɾ
बाबा	b ɑː b ɑː
बाबू	b ɑː b uː
बायाँ	b ɑː j ɑ̃ː
बार	b ɑː ɾ
बारह	b ɑː ɾ əʱ
बारहखड़ी	b ɑː ɾ əʱ kʰ ə ɽ iː
बारात	b ɑː ɾ ɑː t̪
बारिक	b ɑː ɾ ɪ k
बारिश	b ɑː ɾ ɪ ʃ
बारी	b ɑː ɾ iː
बारीक	b ɑː ɾ iː k
बारूद	b ɑː ɾ uː d̪
बारूदख़ाना	b ɑː ɾ uː d̪ kʰ ɑː n ɑː
बारूदख़ाना	b ɑː ɾ uː d̪ x ɑː n ɑː
बाल	b ɑː l
बालतोड़	b ɑː l t̪ oː ɽ
बालपन	b ɑː l p ə n
बालिका	b ɑː l ɪ k ɑː
बालू	b ɑː l uː
बाल्यावस्था	b ɑː l j ɑː ʋ ə s t̪ʰ ɑː
बावजूद	b ɑː ʋ d͡ʒ uː d̪
बावन	b ɑː ʋ ə n
बावरची	b ɑː ʋ ə ɾ t͡ʃ iː
बावला	b ɑː ʋ l ɑː
बाशिंदा	b ɑː ʃ ɪ n d̪ ɑː
बासठ	b ɑː s ə ʈʰ
बासन	b ɑː s ə n
बासमती	b ɑː s ə m t̪ iː
बाहर	b ɑː ɦ ə ɾ
बाहुबली	b ɑː ɦ ʊ b ə l iː
बाह्य	b ɑːʱ jᵊ
बिंदास	b ɪ n d̪ ɑː s
बिंदी	b ɪ n d̪ iː
बिंदु	b ɪ n d̪ uː
बिकवाल	b ɪ k ʋ ɑː l
बिकाऊ	b ɪ k ɑː uː
बिक्री	b ɪ k ɾ iː
बिगड़ना	b ɪ ɡ ə ɽ n ɑː
बिगुल	b ɪ ɡ ʊ l
बिचला	b ɪ t͡ʃ l ɑː
बिचौलिया	b ɪ t͡ʃ ɔː l iː j ɑː
बिच्छू	b ɪ t͡ʃ t͡ʃʰ uː
बिछड़ना	b ɪ t͡ʃʰ ə ɽ n ɑː
बिछना	b ɪ t͡ʃʰ n ɑː
बिछवाना	b ɪ t͡ʃʰ ʋ ɑː n ɑː
बिछाना	b ɪ t͡ʃʰ ɑː n ɑː
बिछौना	b ɪ t͡ʃʰ ɔː n ɑː
बिजली	b ɪ d͡ʒ l iː
बिजलीकरण	b ɪ d͡ʒ l iː k ə ɾ ə ɳ
बिजलीघर	b ɪ d͡ʒ l iː ɡʱ ə ɾ
बिटकॉइन	b ɪ ʈ k ɔ ɪ n
बिटिया	b ɪ ʈ iː j ɑː
बिताना	b ɪ t̪ ɑː n ɑː
बित्ता	b ɪ t̪ t̪ ɑː
बिन	b ɪ n
बिनती	b ɪ n t̪ iː
बिना	b ɪ n ɑː
बिबाद	b ɪ b ɑː d̪
बिमारी	b ɪ m ɑː ɾ iː
बियाबान	b iː j ɑː b ɑː n
बिरयानी	b ɪ ɾ j ɑː n iː
बिरादर	b ɪ ɾ ɑː d̪ ə ɾ
बिल	b ɪ l
बिलखना	b ɪ l ə kʰ n ɑː
बिलौटा	b ɪ l ɔː ʈ ɑː
बिल्कुल	b ɪ l k ʊ l
बिल्ली	b ɪ l l iː
बिश्नोई	b ɪ ʃ n oː iː
बिसरना	b ɪ s ə ɾ n ɑː
बिस्कुट	b ɪ s k ʊ ʈ
बिस्तर	b ɪ s t̪ ə ɾ
बिस्मिल्ला	b ɪ s m ɪ l l ɑː
बिहार	b ɪ ɦ ɑː ɾ
बिहारी	b ɪ ɦ ɑː ɾ iː
बी	b iː
बीकानेर	b iː k ɑː n eː ɾ
बीघा	b iː ɡʱ ɑː
बीच	b iː t͡ʃ
बीज	b iː d͡ʒ
बीजांड	b iː d͡ʒ ɑː ɳ ɖ
बीजांडासन	b iː d͡ʒ ɑː ɳ ɖ ɑː s ə n
बीड़ा	b iː ɽ ɑː
बीड़ी	b iː ɽ iː
बीतना	b iː t̪ n ɑː
बीती	b iː t̪ iː
बीबी	b iː b iː
बीमा	b iː m ɑː
बीमारी	b iː m ɑː ɾ iː
बीर	b iː ɾ
बीरगंज	b iː ɾ ɡ ə ɲ d͡ʒ
बीवी	b iː ʋ iː
बीस	b iː s
बीहड़	b iː ɦ ə ɽ
बुंदेलखंड	b ʊ n d̪ eː l kʰ ə ɳ ɖ
बुंदेली	b ʊ n d̪ eː l iː
बुआ	b ʊ ɑː
बुआई	b ʊ ɑː iː
बुक	b ʊ k
बुज़दिल	b ʊ d͡ʒ d̪ ɪ l
बुज़दिल	b ʊ z d̪ ɪ l
बुज़ुर्ग	b ʊ d͡ʒ ʊ ɾ ɡ
बुज़ुर्ग	b ʊ z ʊ ɾ ɡ
बुझाना	b ʊ d͡ʒʱ ɑː n ɑː
बुटवल	b ʊ ʈ ʋ ə l
बुड्ढा	b ʊ ɖ ɖʱ ɑː
बुड्ढी	b ʊ ɖ ɖʱ iː
बुढ़ाना	b ʊ ɽʱ ɑː n ɑː
बुढ़ापा	b ʊ ɽʱ aː p aː
बुत	b ʊ t̪
बुद्ध	b ʊ d̪ d̪ʱ
बुद्धि	b ʊ d̪ d̪ʱ iː
बुद्धिजीवी	b ʊ d̪ d̪ʱ ɪ d͡ʒ iː ʋ iː
बुधवार	b ʊ d̪ʱ ʋ ɑː ɾ
बुनना	b ʊ n n ɑː
बुनियाद	b ʊ n ɪ j ɑː d̪
बुरक़ा	b ʊ ɾ k ɑː
बुरक़ा	b ʊ ɾ q ɑː
बुर्जुआ	b ʊ ɾ d͡ʒ ʊ ɑː
बुलंद	b ʊ l ə n d̪
बुलंदशहर	b ʊ l ə n d̪ ʃ ə ɦ ə ɾ
बुलबुल	b ʊ l b ʊ l
बुलबुला	b ʊ l b ʊ l ɑː
बुलाकर	b ʊ l ɑː k ə ɾ
बुलाना	b ʊ l ɑː n ɑː
बुलेटिन	b ʊ l eː ʈ ɪ n
बुल्गारिया	b ʊ l ɡ ɑː ɾ iː j ɑː
बुल्ला	b ʊ l l ɑː
बुसान	b ʊ s ɑː n
बूँद	b uː n d̪
बूंद	b uː n d̪
बूझना	b uː d͡ʒʱ n ɑː
बूट	b uː ʈ
बूढ़ा	b uː ɽʱ ɑː
बूथ	b uː t̪ʰ
बृहस्पति	b ɾ ɪ ɦ ə s p ə t̪ iː
बेंच	b eː ɲ t͡ʃ
बेअक़्ल	b eː ə q ə l̪
बेइज़्ज़ती	b eː ɪ d͡ʒ d͡ʒ ə t̪ iː
बेइज़्ज़ती	b eː ɪ z z ə t̪ iː
बेकरी	b eː k ɾ iː
बेक़रार	b eː k ə ɾ ɑː ɾ
बेक़रार	b eː q ə ɾ ɑː ɾ
बेक़ाबू	b eː k ɑː b uː
बेक़ाबू	b eː q ɑː b uː
बेकार	b eː k ɑː ɾ
बेख़बर	b eː kʰ ə b ə ɾ
बेख़बर	b eː x ə b ə ɾ
बेगम	b eː ɡ ə m
बेगाना	b eː ɡ ɑː n ɑː
बेगार	b eː ɡ ɑː ɾ
बेगुनाह	b eː ɡ ʊ n ɑːʱ
बेघर	b eː ɡʱ ə ɾ
बेचैन	b eː t͡ʃ ɛː n
बेज़बान	b eː d͡ʒ b ɑː n
बेज़बान	b eː z b ɑː n
बेजान	b eː d͡ʒ ɑː n
बेटा	b eː ʈ ɑː
बेड़ा	b eː ɽ ɑː
बेतहाशा	b eː t̪ ə ɦ ɑː ʃ ɑː
बेताब	b eː t̪ ɑː b
बेतुका	b eː t̪ ʊ k ɑː
बेदख़ल	b eː d̪ ə kʰ lᵊ
बेदख़ल	b eː d̪ ə x lᵊ
बेदख़ली	b eː d̪ ə kʰ l iː
बेदख़ली	b eː d̪ ə x l iː
बेनतीजा	b eː n ə t̪ iː d͡ʒ ɑː
बेफ़िक्री	b eː f ɪ k ɾ iː
बेफ़िक्री	b eː pʰ ɪ k ɾ iː
बेबस	b eː b ə s
बेबाक़	b eː b ɑː k
बेबाक़	b eː b ɑː q
बेबुनियाद	b eː b ʊ n iː j ɑː d̪
बेमेल	b eː m eː l
बेर	b eː ɾ
बेरूख़ी	b eː ɾ uː kʰ iː
बेरूख़ी	b eː ɾ uː x iː
बेरौनक़	b eː ɾ ɔː n ə k
बेरौनक़	b eː ɾ ɔː n ə q
बेलचा	b eː l t͡ʃ ɑː
बेलन	b eː l ə n
बेलना	b eː l n ɑː
बेलनाकार	b eː l ə n ɑː k ɑː ɾ
बेलफ़ास्ट	b eː l f ɑː s ʈ
बेलफ़ास्ट	b eː l pʰ ɑː s ʈ
बेलारूस	b eː l ɑː ɾ uː s
बेल्जियम	b eː l d͡ʒ iː j ə m
बेवक़ूफ़	b eː ʋ k uː pʰ
बेवक़ूफ़	b eː ʋ q uː f
बेवक़ूफ़ी	b eː ʋ k uː pʰ iː
बेवक़ूफ़ी	b eː ʋ q uː f iː
बेवफ़ा	b eː ʋ ə f ɑː
बेवफ़ा	b eː ʋ ə pʰ ɑː
बेवा	b eː ʋ ɑː
बेशक	b eː ʃ ə k
बेशक़ीमती	b eː ʃ k iː m t̪ iː
बेशक़ीमती	b eː ʃ q iː m t̪ iː
बेशुमार	b eː ʃ ʊ m ɑː ɾ
बेसन	b eː s ə n
बेसबॉल	b eː s b ɔ l
बेस्वाद	b eː s ʋ ɑː d̪
बेहतर	b əʱ t̪ ə ɾ
बैंगन	b ɛː ŋ ɡ ə n
बैंगनी	b ɛː ŋ ɡ n iː
बैग	b æː ɡ
बैग	b ɛː ɡ
बैठकबाज़	b ɛː ʈʰ ə k b ɑː d͡ʒ
बैठकबाज़	b ɛː ʈʰ ə k b ɑː z
बैठना	b ɛ ʈʰ n aː
बैतनिय्याह	b ɛ t̪ ə n i jː a ɦ
बैतलहम	b ɛː t̪ l ə ɦ ə m
बैर	b ɛː ɾ
बैरक़	b ɛː ɾ ə k
बैरक़	b ɛː ɾ ə q
बैरा	b ɛː ɾ ɑː
बैल	b ɛː l
बैलगाड़ी	b ɛː l ɡ ɑː ɽ iː
बैसाखी	b ɛː s ɑː kʰ iː
बॉलीवुड	b ɔ l iː ʋ ʊ ɖ
बोझ	b oː d͡ʒʱ
बोझिल	b oː d͡ʒʱ ɪ l
बोट	b oː ʈ
बोटी	b oː ʈ iː
बोतली	b oː t̪ l iː
बोत्सवाना	b oː t̪ s ʋ ɑː n ɑː
बोध	b oː d̪ʱ
बोना	b oː n ɑː
बोरियत	b oː ɾ iː j ə t̪
बोर्ड	b oː ɾ ɖ
बोल	b oː l
बोलना	b oː l n ɑː
बोलिविया	b oː l ɪ ʋ iː j ɑː
बोली	b oː l iː
बौछाड़	b ɔː t͡ʃʰ ɑː ɽ
बौछार	b ɔː t͡ʃʰ ɑː ɾ
बौड़म	b ɔː ɽ ə m
बौना	b ɔː n ɑː
ब्याज	b j ɑː d͡ʒ
ब्यान	b j ɑː n
ब्याह	b j ɑːʱ
ब्याहना	b j ɑːʱ n ɑː
ब्यूरो	b j uː ɾ oː
ब्योंत	b j oː n t̪
ब्यौरा	b j ɔː ɾ ɑː
ब्रज	b ɾ ə d͡ʒ
ब्रह्म	b ɾ əʱ mᵊ
ब्रह्मदेश	b ɾ əʱ m ə d̪ eː ʃ
ब्रह्मांड	b ɾ əʱ m ɑː ɳ ɖ
ब्रह्माण्ड	b ɾ əʱ m ɑː ɳ ɖ
ब्राज़िल	b ɾ ɑː d͡ʒ ɪ l
ब्राज़िल	b ɾ ɑː z ɪ l
ब्राह्मी	b ɾ ɑːʱ m iː
ब्रिटिश	b ɾ ɪ ʈ ɪ ʃ
ब्रिटेन	b ɾ ɪ ʈ eː n
ब्रिस्बेन	b ɾ ɪ s b eː n
ब्रुनेई	b ɾ ʊ n eː iː
ब्रूनेई	b ɾ uː n eː iː
ब्रैंपटन	b ɾ ɛː m p ʈ ə n
भ	bʱ ə
भँवरा	bʱ ə̃ ʋ ɾ ɑː
भंकस	bʱ ə ŋ k ə s
भंडार	bʱ ə ɳ ɖ ɑː ɾ
भई	bʱ ə iː
भक्त	bʱ ə k t̪
भक्तपुर	bʱ ə k t̪ ə p ʊ ɾ
भक्ति	bʱ ə k t̪ iː
भग	bʱ ə ɡ
भगदड़	bʱ ə ɡ d̪ ə ɽ
भगनासा	bʱ ə ɡ n ɑː s ɑː
भगवा	bʱ ə ɡ ʋ ɑː
भगवाकरण	bʱ ə ɡ ʋ ɑː k ə ɾ ə ɳ
भगवान	bʱ ə ɡ ʋ ɑː n
भगवान्	bʱ ə ɡ ʋ ɑː n
भजन	bʱ ə d͡ʒ ə n
भजमन	bʱ ə d͡ʒ m ə n
भटकना	bʱ ə ʈ ə k n ɑː
भटनागर	bʱ ə ʈ n ɑː ɡ ə ɾ
भटूरा	bʱ ə ʈ uː ɾ ɑː
भड़कना	bʱ ə ɽ ə k n ɑː
भड़काऊ	bʱ ə ɽ k ɑː uː
भड़काना	bʱ ə ɽ k ɑː n ɑː
भड़कीला	bʱ ə ɽ k iː l ɑː
भतीजा	bʱ ə t̪ iː d͡ʒ ɑː
भतीजी	bʱ ə t̪ iː d͡ʒ iː
भत्ता	bʱ ə t̪ t̪ ɑː
भद्दा	bʱ ə d̪ d̪ ɑː
भय	bʱ ɛː
भयभीत	bʱ ə j bʱ iː t̪
भयमुक्त	bʱ ə j m ʊ k t̪
भयाक्रांत	bʱ ə j ɑː k ɾ ɑː n t̪
भर	bʱ ə ɾ
भरत	bʱ ə ɾ ə t̪
भरतपुर	bʱ ə ɾ ə t̪ p ʊ ɾ
भरना	bʱ ə ɾ n ɑː
भरनी	bʱ ə ɾ n iː
भरपूर	bʱ ə ɾ p uː ɾ
भरोसा	bʱ ə ɾ oː s ɑː
भरोसेमंद	bʱ ə ɾ oː s eː m ə n d̪
भर्ती	bʱ ə ɾ t̪ iː
भर्त्सना	bʱ ə ɾ t̪ s ə n ɑː
भले	bʱ ə l eː
भविष्य	bʱ ə ʋ ɪ ʂ j ə
भविष्यवाणी	bʱ ə ʋ ɪ ʂ j ə ʋ ɑː ɳ iː
भाँग	bʱ ɑː ŋ ɡ
भाँजना	bʱ ɑː ɲ d͡ʒ n ɑː
भाँति	bʱ ɑː n t̪ iː
भांग	bʱ ɑː ŋ ɡ
भांजा	bʱ ɑː ɲ d͡ʒ ɑː
भांजी	bʱ ɑː ɲ d͡ʒ iː
भाई	bʱ ɑː iː
भाईचारा	bʱ ɑː iː t͡ʃ ɑː ɾ ɑː
भाखा	bʱ ɑː kʰ ɑː
भाग	bʱ ɑː ɡ
भागना	bʱ ɑː ɡ n ɑː
भागा	bʱ ɑː ɡ ɑː
भागी	bʱ ɑː ɡ iː
भागे	bʱ ɑː ɡ eː
भाग्यशाली	bʱ aː ɡ j ə ʃ aː l iː
भाजपा	bʱ ɑː d͡ʒ p ɑː
भाटक	bʱ ɑː ʈ ə k
भाड़ा	bʱ ɑː ɽ ɑː
भात	bʱ ɑː t̪
भाना	bʱ ɑː n ɑː
भाप	bʱ ɑː p
भाभी	bʱ ɑː bʱ iː
भार	bʱ ɑː ɾ
भारत	bʱ ɑː ɾ ə t̪
भारतीय	bʱ ɑː ɾ t̪ iː jᵊ
भारा	bʱ ɑː ɾ ɑː
भारी	bʱ ɑː ɾ iː
भारोत्तोलक	bʱ ɑː ɾ oː t̪ t̪ oː l ə k
भारोत्तोलन	bʱ ɑː ɾ oː t̪ t̪ oː l ə n
भारोपीय	bʱ ɑː ɾ oː p iː jᵊ
भालू	bʱ ɑː l uː
भाव	bʱ ɑː ʋ
भावनगर	bʱ ɑː ʋ n ə ɡ ə ɾ
भावना	bʱ ɑː ʋ n ɑː
भावनात्मक	bʱ ɑː ʋ n ɑː t̪ m ə k
भावमय	bʱ ɑː ʋ m ə j
भावुक	bʱ ɑː ʋ ʊ k
भावुकता	bʱ ɑː ʋ ʊ k t̪ ɑː
भाषण	bʱ ɑː ʂ ə ɳ
भाषा	bʱ ɑː ʂ ɑː
भाषाबोध	bʱ ɑː ʂ ɑː b oː d̪ʱ
भाषाविज्ञान	bʱ ɑː ʂ ɑː ʋ ɪ ɡ j ɑː n
भाषाविद्	bʱ ɑː ʂ ɑː ʋ ɪ d̪
भास्कर	bʱ ɑː s k ə ɾ
भिंडी	bʱ ɪ ɳ ɖ iː
भिक्षा	bʱ ɪ k ʂ ɑː
भिखारी	bʱ ɪ kʰ ɑː ɾ iː
भिड़	bʱ ɪ ɽ
भिडु	bʱ ɪ ɖ uː
भिन्न	bʱ ɪ n nᵊ
भिन्नता	bʱ ɪ n n t̪ ɑː
भिया	bʱ iː j ɑː
भीख	bʱ iː kʰ
भीड़	bʱ iː ɽ
भीड़भाड़	bʱ iː ɽ bʱ ɑː ɽ
भीतर	bʱ iː t̪ ə ɾ
भीमसरट	bʱ iː m s ə ɾ ə ʈ
भीषण	bʱ iː ʂ ə ɳ
भुगतना	bʱ ʊ ɡ ə t̪ n ɑː
भुगतान	bʱ ʊ ɡ t̪ ɑː n
भुगताना	bʱ ʊ ɡ t̪ ɑː n ɑː
भुज	bʱ ʊ d͡ʒ
भुजंग	bʱ ʊ d͡ʒ ə ŋ ɡ
भुजा	bʱ ʊ d͡ʒ ɑː
भुट्टा	bʱ ʊ ʈ ʈ ɑː
भुवन	bʱ ʊ ʋ ə n
भू	bʱ uː
भूकंप	bʱ uː k ə m p
भूख	bʱ uː kʰ
भूखमरी	bʱ uː kʰ m ə ɾ iː
भूखा	bʱ uː kʰ ɑː
भूगोल	bʱ uː ɡ oː l
भूचाल	bʱ uː t͡ʃ ɑː l
भूटान	bʱ uː ʈ ɑː n
भूत	bʱ uː t̪
भूतकाल	bʱ uː t̪ k ɑː l
भूतनी	bʱ uː t̪ n iː
भूनना	bʱ uː n n ɑː
भूमंडल	bʱ uː m ə ɳ ɖ ə l
भूमंडलीय	bʱ uː m ə ɳ ɖ ə l iː jᵊ
भूमिका	bʱ uː m ɪ k ɑː
भूमिगत	bʱ uː m ɪ ɡ ə t̪
भूमिति	bʱ uː m ɪ t̪ iː
भूमिपुत्र	bʱ uː m ɪ p ʊ t̪ ɾᵊ
भूयाति	bʱ uː j ɑː t̪ iː
भूराजनीति	bʱ uː ɾ ɑː d͡ʒ n iː t̪ iː
भूल	bʱ uː l
भूलभुलैया	bʱ uː l bʱ ʊ l ə iː j ɑː
भूविज्ञान	bʱ uː ʋ ɪ ɡ j ɑː n
भूसा	bʱ uː s ɑː
भृकुटी	bʱ ɾ ɪ k ʊ ʈ iː
भेंट	bʱ eː ɳ ʈ
भेजना	bʱ eː d͡ʒ n ɑː
भेजा	bʱ eː d͡ʒ ɑː
भेड़	bʱ eː ɽ
भेद	bʱ eː d̪
भेदना	bʱ eː d̪ n ɑː
भेदपूर्ण	bʱ eː d̪ p uː ɾ ɳ
भेदभाव	bʱ eː d̪ bʱ ɑː ʋ
भेलपूरी	bʱ eː l p uː ɾ iː
भेषज	bʱ eː ʂ ə d͡ʒ
भैंस	bʱ ɛː n s
भैंसा	bʱ ɛː n s ɑː
भैया	bʱ ə iː j ɑː
भोंकना	bʱ oː ŋ k n ɑː
भोग	bʱ oː ɡ
भोगना	bʱ oː ɡ n ɑː
भोजनालय	bʱ oː d͡ʒ n ɑː l ə j
भोजपुरी	bʱ oː d͡ʒ p ʊ ɾ iː
भोपाल	bʱ oː p ɑː l
भोर	bʱ oː ɾ
भोला	bʱ oː l ɑː
भोलानाथ	bʱ oː l ɑː n ɑː t̪ʰ
भोलेपन	bʱ oː l eː p ə n
भोसड़ी	bʱ oː s ɽ iː
भौंरा	bʱ ɔː n ɾ ɑː
भौंह	bʱ ɔ̃ːʱ
भौतिक	bʱ ɔː t̪ ɪ k
भौतिकवाद	bʱ ɔː t̪ ɪ k ʋ ɑː d̪
भौतिकी	bʱ ɔː t̪ ɪ k iː
भौमिकी	bʱ ɔː m ɪ k iː
भ्रम	bʱ ɾ ə m
भ्रमण	bʱ ɾ ə m ə ɳ
भ्रष्ट	bʱ ɾ ə ʂ ʈ
भ्रष्टाचार	bʱ ɾ ə ʂ ʈ ɑː t͡ʃ ɑː ɾ
भ्राजातु	bʱ ɾ ɑː d͡ʒ ɑː t̪ uː
भ्राता	bʱ ɾ ɑː t̪ ɑː
भ्रामकता	bʱ ɾ ɑː m ə k t̪ ɑː
भ्रूण	bʱ ɾ uː ɳ
भ्रूणता	bʱ ɾ uː ɳ t̪ ɑː
भ्रूणीय	bʱ ɾ uː ɳ iː jᵊ
म	m ə
मँगनी	m ə ŋ ɡ n iː
मँगवाना	m ə ŋ ɡ ʋ ɑː n ɑː
मँगेतर	m ə ŋ ɡ eː t̪ ə ɾ
मंगल	m ə ŋ ɡ ə l
मंगलवार	m ə ŋ ɡ ə l ʋ ɑː ɾ
मंगवाना	m ə ŋ ɡ ʋ ɑː n ɑː
मंगोलिया	m ə ŋ ɡ oː l iː j ɑː
मंच	m ə ɲ t͡ʃ
मंचूरिया	m ə ɲ t͡ʃ uː ɾ iː j ɑː
मंजन	m ə ɲ d͡ʒ ə n
मंज़र	m ə n d͡ʒ ə ɾ
मंज़र	m ə n z ə ɾ
मंज़िल	m ə n d͡ʒ ɪ l
मंज़िल	m ə n z ɪ l
मंज़ूर	m ə n d͡ʒ uː ɾ
मंज़ूर	m ə n z uː ɾ
मंडप	m ə ɳ ɖ ə p
मंडराना	m ə ɳ ɖ ɾ ɑː n ɑː
मंत्र	m ə n t̪ ɾᵊ
मंत्रालय	m ə n t̪ ɾ ɑː l ə j
मंत्रिमंडल	m ə n t̪ ɾ ɪ m ə ɳ ɖ ə l
मंत्री	m ə n t̪ ɾ iː
मंदी	m ə n d̪ iː
मंशा	m ə n ʃ ɑː
मंसब	m ə n s ə b
मअनी	m ɑː n iː
