A	a
hindukakete	ĩ n̪ d̪ u k a k e t̪ e
hindukan	h ĩ n̪ d̪ u k ã n
hindukan	ĩ n̪ d̪ u k ã n
hindukaten	h ĩ n̪ d̪ u k a t̪ ẽ n
hindukaten	ĩ n̪ d̪ u k a t̪ ẽ n
hinduke	h ĩ n̪ d̪ u k e
hinduke	ĩ n̪ d̪ u k e
hindukedan	h ĩ n̪ d̪ u k e ð̞ ã n
hindukedan	ĩ n̪ d̪ u k e ð̞ ã n
hindukeen	h ĩ n̪ d̪ u k e ẽ n
hindukeen	ĩ n̪ d̪ u k e ẽ n
hindukegu	h ĩ n̪ d̪ u k e ɣ̞ u
hindukegu	ĩ n̪ d̪ u k e ɣ̞ u
hindukegun	h ĩ n̪ d̪ u k e ɣ̞ ũ n
hindukegun	ĩ n̪ d̪ u k e ɣ̞ ũ n
hinduket	h ĩ n̪ d̪ u k e t̪
hinduket	ĩ n̪ d̪ u k e t̪
hindukete	h ĩ n̪ d̪ u k e t̪ e
hindukete	ĩ n̪ d̪ u k e t̪ e
hinduketen	h ĩ n̪ d̪ u k e t̪ ẽ n
hinduketen	ĩ n̪ d̪ u k e t̪ ẽ n
hinduten	ĩ n̪ d̪ u t̪ ẽ̞ n
hinduten	ɦ ĩ n̪ d̪ u t̪ ẽ̞ n
hinteke	h ĩ n̪ t̪ e k e
hinteke	ĩ n̪ t̪ e k e
hintekeen	h ĩ n̪ t̪ e k e ẽ n
hintekeen	ĩ n̪ t̪ e k e ẽ n
hintzadala	h ĩ n t͡s̻ a ð̞ a l a
hintzadala	ĩ n t͡s̻ a ð̞ a l a
hintzadan	h ĩ n t͡s̻ a ð̞ ã n
hintzadan	ĩ n t͡s̻ a ð̞ ã n
hintzagula	h ĩ n t͡s̻ a ɣ̞ u l a
hintzagula	ĩ n t͡s̻ a ɣ̞ u l a
hintzagun	h ĩ n t͡s̻ a ɣ̞ ũ n
hintzagun	ĩ n t͡s̻ a ɣ̞ ũ n
hintzake	h ĩ n t͡s̻ a k e
hintzake	ĩ n t͡s̻ a k e
hintzakedan	h ĩ n t͡s̻ a k e ð̞ ã n
hintzakedan	ĩ n t͡s̻ a k e ð̞ ã n
hintzakeen	h ĩ n t͡s̻ a k e ẽ n
hintzakeen	ĩ n t͡s̻ a k e ẽ n
hintzakegu	h ĩ n t͡s̻ a k e ɣ̞ u
hintzakegu	ĩ n t͡s̻ a k e ɣ̞ u
hintzakegun	h ĩ n t͡s̻ a k e ɣ̞ ũ n
hintzakegun	ĩ n t͡s̻ a k e ɣ̞ ũ n
hintzaket	h ĩ n t͡s̻ a k e t̪
hintzaket	ĩ n t͡s̻ a k e t̪
hintzakete	h ĩ n t͡s̻ a k e t̪ e
hintzakete	ĩ n t͡s̻ a k e t̪ e
hintzaketen	h ĩ n t͡s̻ a k e t̪ ẽ n
hintzaketen	ĩ n t͡s̻ a k e t̪ ẽ n
hintzala	h ĩ n t͡s̻ a l a
hintzala	ĩ n t͡s̻ a l a
hintzan	h ĩ n t͡s̻ ã n
hintzan	ĩ n t͡s̻ ã n
hintzateke	h ĩ n t͡s̻ a t̪ e k e
hintzateke	ĩ n t͡s̻ a t̪ e k e
hintzatekeen	h ĩ n t͡s̻ a t̪ e k e ẽ n
hintzatekeen	ĩ n t͡s̻ a t̪ e k e ẽ n
hintzatela	h ĩ n t͡s̻ a t̪ e l a
hintzatela	ĩ n t͡s̻ a t̪ e l a
hintzaten	h ĩ n t͡s̻ a t̪ ẽ n
hintzaten	ĩ n t͡s̻ a t̪ ẽ n
hintzen	h ĩ n t͡s̻ ẽ n
hintzen	ĩ n t͡s̻ ẽ n
hipersoniko	i p e r s̺ o n i k o
hipopotamo	i p o̞ p o̞ t̪ a m o̞
hipopotamo	ɦ i p o̞ p o̞ t̪ a m o̞
hirauen	i ɾ a u̯ ẽ̞ n
hirauen	ɦ i ɾ a u̯ ẽ̞ n
hirauke	i ɾ a u̯ k e̞
hirauke	ɦ i ɾ a u̯ k e̞
hire	i ɾ e̞
hire	ɦ i ɾ e̞
hiregan	i ɾ e̞ ɣ̞ ã n
hiregan	ɦ i ɾ e̞ ɣ̞ ã n
hiri	h i ɾ i
hiri	i ɾ i
hiriburu	h i ɾ i β̞ u ɾ u
hiriburu	i ɾ i β̞ u ɾ u
hirigile	h i ɾ i ɣ̞ i l e
hirigile	i ɾ i ɣ̞ i ʎ e
hirigintza	h i ɾ i ɣ̞ ĩ n t͡s̻ a
hirigintza	i ɾ i ɣ̞ ĩ n t͡s̻ a
hiriko	h i ɾ i k o
hiriko	i ɾ i k o
hiru	i ɾ u
hiru	ɦ i ɾ u
hirudien	i ɾ u ð̞ i ẽ̞ n
hirudien	ɦ i ɾ u ð̞ i ẽ̞ n
hirudike	i ɾ u ð̞ i k e̞
hirudike	ɦ i ɾ u ð̞ i k e̞
hirugarren	h i ɾ u ɣ̞ a r ẽ n
hirugarren	i ɾ u ɣ̞ a r ẽ n
hiruhortz	i ɾ u o̞ r t͡s̻
hiruhortz	ɦ i ɾ u ɦ o̞ r t͡s̻
hirukoitz	i ɾ u k o̞ i̯ t͡s̻
hirukoitz	ɦ i ɾ u k o̞ i̯ t͡s̻
hirurogei	h i ɾ u ɾ o ɣ̞ e i̯
hirurogei	i ɾ u ɾ o ɣ̞ e i̯
historia	h i s̺ t̪ o ɾ i a
historia	i s̺ t̪ o ɾ i a
hitan	i t̪ ã n
hitan	ɦ i t̪ ã n
hituen	i t̪ u ẽ̞ n
hituen	ɦ i t̪ u ẽ̞ n
hituzke	h i t̪ u s̻ k e
hituzke	i t̪ u s̺ k e
hituzke	i t̪ u s̻ k e
hituzkeen	h i t̪ u s̻ k e ẽ n
hituzkeen	i t̪ u s̺ k e ẽ n
hituzkeen	i t̪ u s̻ k e ẽ n
hitz	h i t͡s̻
hitz	i t͡s̻
hitzake	h i t͡s̻ a k e
hitzake	i t͡s̻ a k e
hitzakeen	h i t͡s̻ a k e ẽ n
hitzakeen	i t͡s̻ a k e ẽ n
hitzala	h i t͡s̻ a l a
hitzala	i t͡s̻ a l a
hitzan	h i t͡s̻ ã n
hitzan	i t͡s̻ ã n
hitzordu	h i t͡s̻ o r ð̞ u
hitzordu	i t͡s̻ o r ð̞ u
hizkuntza	h i s̻ k ũ n t͡s̻ a
hizkuntza	i s̺ k ũ n t͡s̻ a
hizkuntza	i s̻ k ũ n t͡s̻ a
hizkuntzalaritza	i s̻ k ũ n t͡s̻ a l a ɾ i t͡s̻ a
hizkuntzalaritza	ɦ i s̻ k ũ n t͡s̻ a l a ɾ i t͡s̻ a
hiztegi	h i s̻ t̪ e ɣ̞ i
hiztegi	i s̺ t̪ e ɣ̞ i
hiztegi	i s̻ t̪ e ɣ̞ i
hiztun	h i s̻ t̪ ũ n
hiztun	i s̺ t̪ ũ n
hiztun	i s̻ t̪ ũ n
hoa	h o a
hoa	o a
hoake	h o a k e
hoake	o a k e
hoan	h o ã n
hoan	o ã n
hobeki	h o β̞ e k i
hobeki	o β̞ e k i
hobekien	h o β̞ e k i ẽ n
hobekien	o β̞ e k i ẽ n
hoberen	o̞ β̞ e̞ ɾ ẽ̞ n
hoberen	ɦ o̞ β̞ e̞ ɾ ẽ̞ n
hobeto	h o β̞ e t̪ o
hobeto	o β̞ e t̪ o
hodei	o̞ ð̞ e̞ i̯
hodei	ɦ o̞ ð̞ e̞ i̯
hodeitsu	h o ð̞ e i̯ t͡s̺ u
hodeitsu	o ð̞ e i̯ t͡s̺ u
hodeitsu	o ð̞ e i̯ t͡s̻ u
hogei	o̞ ɣ̞ e̞ i̯
hogei	ɦ o̞ ɣ̞ e̞ i̯
homosexual	o m o s̺ e k s̺ u a l
homosexual	o m o s̺ e k s̺ w a l
hondamen	h õ n̪ d̪ a m ẽ n
hondamen	õ n̪ d̪ a m ẽ n
hondartza	h õ n̪ d̪ a r t͡s̻ a
hondartza	õ n̪ d̪ a r t͡s̻ a
hondatu	õ̞ n̪ d̪ a t̪ u
hondatu	ɦ õ̞ n̪ d̪ a t̪ u
honek	o̞ n e̞ k
honek	ɦ o̞ n e̞ k
honen	o̞ n ẽ̞ n
honen	ɦ o̞ n ẽ̞ n
honetako	h o n e t̪ a k o
honetako	o n e t̪ a k o
honetan	h o n e t̪ ã n
honetan	o n e t̪ ã n
honetara	h o n e t̪ a ɾ a
honetara	o n e t̪ a ɾ a
honetatik	h o n e t̪ a t̪ i k
honetatik	o n e t̪ a t̪ i k
honetaz	h o n e t̪ a s̻
honetaz	o n e t̪ a s̺
honetaz	o n e t̪ a s̻
honi	o̞ n i
honi	ɦ o̞ n i
hontz	õ̞ n t͡s̻
hontz	ɦ õ̞ n t͡s̻
hor	o̞ r
hor	ɦ o̞ r
hori	h o ɾ i
hori	o ɾ i
horixe	h o ɾ i ʃ e
horixe	o ɾ i ʃ e
hornitu	h o r n i t̪ u
hornitu	o r n i t̪ u
horrek	o̞ r e̞ k
horrek	ɦ o̞ r e̞ k
horrela	h o r e l a
horrela	o r e l a
horren	o̞ r ẽ̞ n
horren	ɦ o̞ r ẽ̞ n
horri	o̞ r i
horri	ɦ o̞ r i
hostaro	o̞ s̺ t̪ a ɾ o̞
hostaro	ɦ o̞ s̺ t̪ a ɾ o̞
hots	h o t͡s̺
hots	o t͡s̺
hots	o t͡s̻
hotz	o̞ t͡s̻
hotz	ɦ o̞ t͡s̻
hozkailu	h o s̻ k a i̯ l u
hozkailu	o s̺ k a ʎ u
hozkailu	o s̻ k a ʎ u
hozkatu	o̞ s̻ k a t̪ u
hozkatu	ɦ o̞ s̻ k a t̪ u
huen	u ẽ̞ n
huen	ɦ u ẽ̞ n
huke	h u k e
huke	u k e
hukeen	h u k e ẽ n
hukeen	u k e ẽ n
hungariar	ũ ŋ ɡ a ɾ i a r
hungariar	ɦ ũ ŋ ɡ a ɾ i a r
hungariera	h u ŋ ɡ a ɾ i e ɾ a
hungariera	u ŋ ɡ a ɾ i e ɾ a
hur	u r
hur	ɦ u r
hura	h u ɾ a
hura	u ɾ a
hurbil	h u r β̞ i l
hurbil	u r β̞ i l
hurrondo	h u r õ n̪ d̪ o
hurrondo	u r õ n̪ d̪ o
huskune	h u s̺ k u n e
huskune	u s̺ k u n e
hustu	u s̺ t̪ u
hustu	ɦ u s̺ t̪ u
huts	u t͡s̺
huts	ɦ u t͡s̺
hutsik	h u t͡s̺ i k
hutsik	u t͡s̺ i k
hutsik	u t͡s̻ i k
ia	i a
iaz	i a s̺
iaz	i a s̻
ibai	i β̞ a i̯
ibaiadar	i β̞ a i̯ a ð̞ a r
ibaibarren	i β̞ a i̯ β̞ a r ẽ̞ n
ibaiburu	i β̞ a i̯ β̞ u ɾ u
ibaiertz	i β̞ a i̯ e̞ r t͡s̻
ibairatu	i β̞ a i̯ ɾ a t̪ u
ibar	i β̞ a r
ibilgailu	i β̞ i l ɣ̞ a i̯ l u
ibilgailu	i β̞ i l ɣ̞ a ʎ u
ibili	i β̞ i l i
ibili	i β̞ i ʎ i
idatzi	i ð̞ a t͡s̻ i
idazle	i ð̞ a z̺ l e
idazle	i ð̞ a z̻ l e
idazlea	i ð̞ a z̺ l e a
idazlea	i ð̞ a z̻ l e a
idazleak	i ð̞ a z̺ l e a k
idazleak	i ð̞ a z̻ l e a k
idazlearekin	i ð̞ a z̺ l e a ɾ e k ĩ n
idazlearekin	i ð̞ a z̻ l e a ɾ e k ĩ n
idazlearen	i ð̞ a z̺ l e a ɾ ẽ n
idazlearen	i ð̞ a z̻ l e a ɾ ẽ n
idazlearengan	i ð̞ a z̺ l e a ɾ e ŋ ɡ ã n
idazlearengan	i ð̞ a z̻ l e a ɾ e ŋ ɡ ã n
idazlearentzat	i ð̞ a z̺ l e a ɾ ẽ n t͡s̻ a t̪
idazlearentzat	i ð̞ a z̻ l e a ɾ ẽ n t͡s̻ a t̪
idazleari	i ð̞ a z̺ l e a ɾ i
idazleari	i ð̞ a z̻ l e a ɾ i
idazleaz	i ð̞ a z̺ l e a s̺
idazleaz	i ð̞ a z̻ l e a s̻
idazleei	i ð̞ a z̺ l e e i̯
idazleei	i ð̞ a z̻ l e e i̯
idazleek	i ð̞ a z̺ l e e k
idazleek	i ð̞ a z̻ l e e k
idazleekin	i ð̞ a z̺ l e e k ĩ n
idazleekin	i ð̞ a z̻ l e e k ĩ n
idazleen	i ð̞ a z̺ l e ẽ n
idazleen	i ð̞ a z̻ l e ẽ n
idazleengan	i ð̞ a z̺ l e e ŋ ɡ ã n
idazleengan	i ð̞ a z̻ l e e ŋ ɡ ã n
idazleentzat	i ð̞ a z̺ l e ẽ n t͡s̻ a t̪
idazleentzat	i ð̞ a z̻ l e ẽ n t͡s̻ a t̪
idazleez	i ð̞ a z̺ l e e s̺
idazleez	i ð̞ a z̻ l e e s̻
idazlek	i ð̞ a z̺ l e k
idazlek	i ð̞ a z̻ l e k
idazlerekin	i ð̞ a z̺ l e ɾ e k ĩ n
idazlerekin	i ð̞ a z̻ l e ɾ e k ĩ n
idazleren	i ð̞ a z̺ l e ɾ ẽ n
idazleren	i ð̞ a z̻ l e ɾ ẽ n
idazlerengan	i ð̞ a z̺ l e ɾ e ŋ ɡ ã n
idazlerengan	i ð̞ a z̻ l e ɾ e ŋ ɡ ã n
idazlerentzat	i ð̞ a z̺ l e ɾ ẽ n t͡s̻ a t̪
idazlerentzat	i ð̞ a z̻ l e ɾ ẽ n t͡s̻ a t̪
idazleri	i ð̞ a z̺ l e ɾ i
idazleri	i ð̞ a z̻ l e ɾ i
idazlerik	i ð̞ a z̺ l e ɾ i k
idazlerik	i ð̞ a z̻ l e ɾ i k
idazletzat	i ð̞ a z̺ l e t͡s̻ a t̪
idazletzat	i ð̞ a z̻ l e t͡s̻ a t̪
idazlez	i ð̞ a z̺ l e s̺
idazlez	i ð̞ a z̻ l e s̻
identifikatu	i ð̞ ẽ̞ n̪ t̪ i f i k a t̪ u
idi	i ð̞ i
ido	i ð̞ o̞
igali	i ɣ̞ a l i
igande	i ɣ̞ ã n̪ d̪ e
igandekari	i ɣ̞ ã n̪ d̪ e k a ɾ i
igandero	i ɣ̞ ã n̪ d̪ e̞ ɾ o̞
igaraba	i ɣ̞ a ɾ a β̞ a
igarbide	i ɣ̞ a r β̞ i ð̞ e
igargaitz	i ɣ̞ a r ɣ̞ a i̯ t͡s̻
igarketa	i ɣ̞ a r k e t̪ a
igarkizun	i ɣ̞ a r k i s̺ ũ n
igarkizun	i ɣ̞ a r k i s̻ ũ n
igarle	i ɣ̞ a r l e
igarmen	i ɣ̞ a r m ẽ n
igaro	i ɣ̞ a ɾ o
igaroaldi	i ɣ̞ a ɾ o a l̪ d̪ i
igarobide	i ɣ̞ a ɾ o β̞ i ð̞ e
igarogaitz	i ɣ̞ a ɾ o ɣ̞ a i̯ t͡s̻
igaroko	i ɣ̞ a ɾ o k o
igarokor	i ɣ̞ a ɾ o k o r
igarokortasun	i ɣ̞ a ɾ o k o r t̪ a s̺ ũ n
igaroleku	i ɣ̞ a ɾ o l e k u
igarpen	i ɣ̞ a r p ẽ n
igarri	i ɣ̞ a r i
igaz	i ɣ̞ a s̺
igaz	i ɣ̞ a s̻
igebelar	i ɣ̞ e̞ β̞ e̞ l a r
igel	i ɣ̞ e̞ l
igeltsatu	i ɣ̞ e l t͡s̺ a t̪ u
igeltsatu	i ɣ̞ e l t͡s̻ a t̪ u
igeltsero	i ɣ̞ e l t͡s̺ e ɾ o
igeltsero	i ɣ̞ e l t͡s̻ e ɾ o
igeltserotza	i ɣ̞ e l t͡s̺ e ɾ o t͡s̻ a
igeltserotza	i ɣ̞ e l t͡s̻ e ɾ o t͡s̻ a
igeltsu	i ɣ̞ e l t͡s̺ u
igeltsu	i ɣ̞ e l t͡s̻ u
igeltsugin	i ɣ̞ e l t͡s̺ u ɣ̞ ĩ n
igeltsugin	i ɣ̞ e l t͡s̻ u ɣ̞ ĩ n
igeltsugintza	i ɣ̞ e l t͡s̺ u ɣ̞ ĩ n t͡s̻ a
igeltsugintza	i ɣ̞ e l t͡s̻ u ɣ̞ ĩ n t͡s̻ a
igeltsutegi	i ɣ̞ e l t͡s̺ u t̪ e ɣ̞ i
igeltsutegi	i ɣ̞ e l t͡s̻ u t̪ e ɣ̞ i
igeltsuztatu	i ɣ̞ e l t͡s̺ u s̻ t̪ a t̪ u
igeltsuztatu	i ɣ̞ e l t͡s̻ u s̺ t̪ a t̪ u
igeri	i ɣ̞ e ɾ i
igerialdi	i ɣ̞ e ɾ i a l̪ d̪ i
igerian	i ɣ̞ e ɾ i ã n
igerigailu	i ɣ̞ e ɾ i ɣ̞ a i̯ l u
igerigailu	i ɣ̞ e ɾ i ɣ̞ a ʎ u
igerika	i ɣ̞ e ɾ i k a
igerikan	i ɣ̞ e ɾ i k ã n
igerikari	i ɣ̞ e ɾ i k a ɾ i
igerikatu	i ɣ̞ e ɾ i k a t̪ u
igeriketa	i ɣ̞ e ɾ i k e t̪ a
igerilari	i ɣ̞ e ɾ i l a ɾ i
igerileku	i ɣ̞ e ɾ i l e k u
igeritako	i ɣ̞ e ɾ i t̪ a k o
igita	i ɣ̞ i t̪ a
igitai	i ɣ̞ i t̪ a i̯
igitaldi	i ɣ̞ i t̪ a l̪ d̪ i
igitari	i ɣ̞ i t̪ a ɾ i
igitatu	i ɣ̞ i t̪ a t̪ u
iglu	i ɣ̞ l u
igneo	i ɣ̞ n e̞ o̞
igo	i ɣ̞ o
igogailu	i ɣ̞ o ɣ̞ a i̯ l u
igogailu	i ɣ̞ o ɣ̞ a ʎ u
igordak	i ɣ̞ o r ð̞ a k
igordan	i ɣ̞ o r ð̞ ã n
igordazu	i ɣ̞ o r ð̞ a s̺ u
igordazu	i ɣ̞ o r ð̞ a s̻ u
igordazue	i ɣ̞ o r ð̞ a s̺ u e
igordazue	i ɣ̞ o r ð̞ a s̻ u e
igorguk	i ɣ̞ o r ɣ̞ u k
igorgun	i ɣ̞ o r ɣ̞ ũ n
igorguzu	i ɣ̞ o r ɣ̞ u s̺ u
igorguzu	i ɣ̞ o r ɣ̞ u s̻ u
igorguzue	i ɣ̞ o r ɣ̞ u s̺ u e
igorguzue	i ɣ̞ o r ɣ̞ u s̻ u e
igork	i ɣ̞ o r k
igorna	i ɣ̞ o r n a
igorri	i ɣ̞ o̞ r i
igorriek	i ɣ̞ o r i e k
igorrien	i ɣ̞ o r i ẽ n
igorriezu	i ɣ̞ o r i e s̺ u
igorriezu	i ɣ̞ o r i e s̻ u
igorriezue	i ɣ̞ o r i e s̺ u e
igorriezue	i ɣ̞ o r i e s̻ u e
igorriok	i ɣ̞ o r i o k
igorrion	i ɣ̞ o r i õ n
igorriozu	i ɣ̞ o r i o s̺ u
igorriozu	i ɣ̞ o r i o s̻ u
igorriozue	i ɣ̞ o r i o s̺ u e
igorriozue	i ɣ̞ o r i o s̻ u e
igorzkidak	i ɣ̞ o r s̺ k i ð̞ a k
igorzkidak	i ɣ̞ o r s̻ k i ð̞ a k
igorzkidan	i ɣ̞ o r s̺ k i ð̞ ã n
igorzkidan	i ɣ̞ o r s̻ k i ð̞ ã n
igorzkidazu	i ɣ̞ o r s̺ k i ð̞ a s̺ u
igorzkidazu	i ɣ̞ o r s̻ k i ð̞ a s̻ u
igorzkidazue	i ɣ̞ o r s̺ k i ð̞ a s̺ u e
igorzkidazue	i ɣ̞ o r s̻ k i ð̞ a s̻ u e
igorzkiek	i ɣ̞ o r s̺ k i e k
igorzkiek	i ɣ̞ o r s̻ k i e k
igorzkien	i ɣ̞ o r s̺ k i ẽ n
igorzkien	i ɣ̞ o r s̻ k i ẽ n
igorzkiezu	i ɣ̞ o r s̺ k i e s̺ u
igorzkiezu	i ɣ̞ o r s̻ k i e s̻ u
igorzkiezue	i ɣ̞ o r s̺ k i e s̺ u e
igorzkiezue	i ɣ̞ o r s̻ k i e s̻ u e
igorzkiguk	i ɣ̞ o r s̺ k i ɣ̞ u k
igorzkiguk	i ɣ̞ o r s̻ k i ɣ̞ u k
igorzkigun	i ɣ̞ o r s̺ k i ɣ̞ ũ n
igorzkigun	i ɣ̞ o r s̻ k i ɣ̞ ũ n
igorzkiguzu	i ɣ̞ o r s̺ k i ɣ̞ u s̺ u
igorzkiguzu	i ɣ̞ o r s̻ k i ɣ̞ u s̻ u
igorzkiguzue	i ɣ̞ o r s̺ k i ɣ̞ u s̺ u e
igorzkiguzue	i ɣ̞ o r s̻ k i ɣ̞ u s̻ u e
igorzkiok	i ɣ̞ o r s̺ k i o k
igorzkiok	i ɣ̞ o r s̻ k i o k
igorzkion	i ɣ̞ o r s̺ k i õ n
igorzkion	i ɣ̞ o r s̻ k i õ n
igorzkiozu	i ɣ̞ o r s̺ k i o s̺ u
igorzkiozu	i ɣ̞ o r s̻ k i o s̻ u
igorzkiozue	i ɣ̞ o r s̺ k i o s̺ u e
igorzkiozue	i ɣ̞ o r s̻ k i o s̻ u e
igorzu	i ɣ̞ o r s̺ u
igorzu	i ɣ̞ o r s̻ u
igorzue	i ɣ̞ o̞ r s̻ u e̞
iharduk	i a r ð̞ u k
iharduk	i ɦ a r ð̞ u k
ihardukak	i a r ð̞ u k a k
ihardukak	i ɦ a r ð̞ u k a k
ihardukan	i a r ð̞ u k ã n
ihardukan	i ɦ a r ð̞ u k ã n
ihardukazu	i a r ð̞ u k a s̻ u
ihardukazu	i ɦ a r ð̞ u k a s̻ u
ihardukazue	i a r ð̞ u k a s̻ u e̞
ihardukazue	i ɦ a r ð̞ u k a s̻ u e̞
iharduki	i a r ð̞ u k i
iharduki	i ɦ a r ð̞ u k i
ihardun	i a r ð̞ ũ n
ihardun	i ɦ a r ð̞ ũ n
iharduzu	i a r ð̞ u s̻ u
iharduzu	i ɦ a r ð̞ u s̻ u
iharduzue	i a r ð̞ u s̻ u e̞
iharduzue	i ɦ a r ð̞ u s̻ u e̞
ihartu	i a r t̪ u
ihartu	i h a r t̪ u
ihes	i e s̺
ihes	i h e s̺
ihi	i
ihi	i ɦ i
ijito	i x i t̪ o
ijito	i ʒ i t̪ o
ijitokeria	i x i t̪ o k e ɾ i a
ijitokeria	i ʒ i t̪ o k e ɾ i a
ikasbide	i k a z̺ β̞ i ð̞ e
ikasgai	i k a z̺ ɣ̞ a i̯
ikasgela	i k a z̺ ɣ̞ e l a
ikasi	i k a s̺ i
ikasketa	i k a s̺ k e t̪ a
ikaskide	i k a s̺ k i ð̞ e
ikaskuntza	i k a s̺ k ũ n t͡s̻ a
ikasle	i k a z̺ l e
ikasleria	i k a z̺ l e ɾ i a
ikasliburu	i k a z̺ l i β̞ u ɾ u
ikasmahai	i k a z̺ m a h a i̯
ikasmahai	i k a z̺ m a i̯
ikastaldi	i k a s̺ t̪ a l̪ d̪ i
ikastaro	i k a s̺ t̪ a ɾ o
ikastegi	i k a s̺ t̪ e ɣ̞ i
ikastetxe	i k a s̺ t̪ e t͡ʃ e
ikastola	i k a s̺ t̪ o l a
ikastordu	i k a s̺ t̪ o r ð̞ u
ikastun	i k a s̺ t̪ ũ n
ikasturte	i k a s̺ t̪ u r t̪ e
ikatz	i k a t͡s̻
iker	i k e r
ikertu	i k e̞ r t̪ u
ikur	i k u r
ikus	i k u s̺
ikusak	i k u s̺ a k
ikusan	i k u s̺ ã n
ikusazu	i k u s̺ a s̻ u
ikusazue	i k u s̺ a s̻ u e̞
ikusi	i k u s̺ i
ikusiko	i k u s̺ i k o
ikuste	i k u s̺ t̪ e
ikusten	i k u s̺ t̪ ẽ n
ilar	i l a r
ilar	i ʎ a r
ilara	i l a ɾ a
ilara	i ʎ a ɾ a
ilargi	i l a r ɣ̞ i
ilargi	i ʎ a r ɣ̞ i
ilargitar	i l a r ɣ̞ i t̪ a r
ilargitar	i ʎ a r ɣ̞ i t̪ a r
ilbeltz	i l β̞ e l t͡s̻
ile	i l e̞
ile	i ʎ e̞
ilen	i l ẽ̞ n
ilen	i ʎ ẽ̞ n
ilertz	i l e̞ r t͡s̻
ilertz	i ʎ e̞ r t͡s̻
iloba	i l o β̞ a
iloba	i ʎ o β̞ a
ilun	i l ũ n
ilun	i ʎ ũ n
imitatu	i m i t̪ a t̪ u
inbaditu	ĩ m b a ð̞ i t̪ u
inbutu	ĩ m b u t̪ u
indaba	ĩ n̪ d̪ a β̞ a
indar	ĩ n̪ d̪ a r
indarretxe	ĩ n̪ d̪ a r e t͡ʃ e
independentzia	ĩ n̪ d̪ e̞ p ẽ̞ n̪ d̪ ẽ̞ n t͡s̻ i a
indioilar	ĩ n̪ d̪ i o i̯ l a r
indioilar	ĩ n̪ d̪ i o ʎ a r
indonesiera	ĩ n̪ d̪ o n e s̺ i e ɾ a
informazio	ĩ ɱ f o̞ r m a s̻ i o̞
ingelera	ĩ ŋ ɡ e̞ l e̞ ɾ a
ingeles	ĩ ŋ ɡ e̞ l e̞ s̺
ingude	i ŋ ɡ u ð̞ e
inon	i n õ̞ n
inon	i ɲ õ̞ n
inor	i n o̞ r
inor	i ɲ o̞ r
inora	i n o̞ ɾ a
inora	i ɲ o̞ ɾ a
inoren	i n o̞ ɾ ẽ̞ n
inoren	i ɲ o̞ ɾ ẽ̞ n
inori	i n o ɾ i
inori	i ɲ o ɾ i
institutu	ĩ n s̺ t̪ i t̪ u t̪ u
internazional	ĩ n̪ t̪ e r n a s̺ i o n a l
internazional	ĩ n̪ t̪ e r n a s̻ i o n a l
intsektu	ĩ n t͡s̺ e k t̪ u
intsektu	ĩ n t͡s̻ e k t̪ u
intxaur	ĩ nʲ t͡ʃ a u̯ r
inurri	i n u r i
inurri	i ɲ u r i
inurritegi	i n u r i t̪ e̞ ɣ̞ i
inurritegi	i ɲ u r i t̪ e̞ ɣ̞ i
ipar	i p a r
ipini	i p i n i
ipini	i p i ɲ i
ipotx	i p o̞ t͡ʃ
ipurdi	i p u r ð̞ i
ipurtzulo	i p u r t͡s̻ u l o̞
irabazi	i ɾ a β̞ a s̺ i
irabazi	i ɾ a β̞ a s̻ i
irail	i ɾ a i̯ l
irain	i ɾ ã ĩ̯ n
irakaskuk	i ɾ a k a s̺ k u k
irakaskun	i ɾ a k a s̺ k ũ n
irakaskuzu	i ɾ a k a s̺ k u s̺ u
irakaskuzu	i ɾ a k a s̺ k u s̻ u
irakaskuzue	i ɾ a k a s̺ k u s̺ u e
irakaskuzue	i ɾ a k a s̺ k u s̻ u e
irakasle	i ɾ a k a z̺ l e̞
irakastak	i ɾ a k a s̺ t̪ a k
irakastan	i ɾ a k a s̺ t̪ ã n
irakastazu	i ɾ a k a s̺ t̪ a s̺ u
irakastazu	i ɾ a k a s̺ t̪ a s̻ u
irakastazue	i ɾ a k a s̺ t̪ a s̺ u e
irakastazue	i ɾ a k a s̺ t̪ a s̻ u e
irakatsak	i ɾ a k a t͡s̺ a k
irakatsak	i ɾ a k a t͡s̻ a k
irakatsan	i ɾ a k a t͡s̺ ã n
irakatsan	i ɾ a k a t͡s̻ ã n
irakatsazkidak	i ɾ a k a t͡s̺ a s̻ k i ð̞ a k
irakatsazkidak	i ɾ a k a t͡s̻ a s̺ k i ð̞ a k
irakatsazkidan	i ɾ a k a t͡s̺ a s̻ k i ð̞ ã n
irakatsazkidan	i ɾ a k a t͡s̻ a s̺ k i ð̞ ã n
irakatsazkidazu	i ɾ a k a t͡s̺ a s̻ k i ð̞ a s̻ u
irakatsazkidazu	i ɾ a k a t͡s̻ a s̺ k i ð̞ a s̺ u
irakatsazkidazue	i ɾ a k a t͡s̺ a s̻ k i ð̞ a s̻ u e
irakatsazkidazue	i ɾ a k a t͡s̻ a s̺ k i ð̞ a s̺ u e
irakatsazkiek	i ɾ a k a t͡s̺ a s̻ k i e k
irakatsazkiek	i ɾ a k a t͡s̻ a s̺ k i e k
irakatsazkien	i ɾ a k a t͡s̺ a s̻ k i ẽ n
