अ	ə
पनडुब्बी	p ə n ɖ ʊ b b iː
पनपना	p ə n ə p n ɑː
पनवाड़ियाँ	p ə n ʋ ɑː ɽ ɪ j ɑ̃ː
पनवाड़ियों	p ə n ʋ ɑː ɽ ɪ j õː
पनवाड़ी	p ə n ʋ ɑː ɽ iː
पनस	p ə n ə s
पनही	p ə n ɦ iː
पनामा	p ə n ɑː m ɑː
पनाह	p ə n ɑː ɦ
पनाहगाह	p ə n ɑː ɦ ɡ ɑː ɦ
पनीर	p ə n iː ɾ
पन्द्रह	p ə n d̪ ɾ ə ɦ
पन्ना	p ə n n ɑː
पपनी	p ə p n iː
पपीता	p ə p iː t̪ ɑː
पपीते	p ə p iː t̪ eː
पपीहा	p ə p iː ɦ ɑː
पप्पी	p ə p p iː
पब	p ə b
पयान	p ə j ɑː n
पयाम	p ə j ɑː m
पर	p ə ɾ
परंतु	p ə ɾ ə n t̪ uː
परंदा	p ə ɾ ə n d̪ ɑː
परंपरागत	p ə ɾ ə̃ p ə ɾ ɑː ɡ ə t̪
परकार	p ə ɾ k ɑː ɾ
परख	p ə ɾ ə kʰ
परखना	p ə ɾ ə kʰ n ɑː
परगना	p ə ɾ ɡ ə n ɑː
परचम	p ə ɾ t͡ʃ ə m
परछाई	p ə ɾ t͡ʃʰ ɑː iː
परछाईं	p ə ɾ t͡ʃʰ ɑː ĩː
परजन	p ə ɾ d͡ʒ ə n
परतव	p ə ɾ t̪ ə ʋ
परदादा	p ə ɾ d̪ ɑː d̪ ɑː
परदादी	p ə ɾ d̪ ɑː d̪ iː
परदेश	p ə ɾ d̪ eː ʃ
परदेशी	p ə ɾ d̪ eː ʃ iː
परदेसी	p ə ɾ d̪ eː s iː
परनाना	p ə ɾ n ɑː n ɑː
परनानी	p ə ɾ n ɑː n iː
परनिंदा	p ə ɾ n ɪ n d̪ ɑː
परनी	p ə ɾ n iː
परन्तु	p ə ɾ ə n t̪ uː
परन्दा	p ə ɾ ə n d̪ ɑː
परभा	p ə ɾ bʱ ɑː
परमाणविक	p ə ɾ m ɑː ɳ ʋ ɪ k
परमाणु	p ə ɾ m ɑː ɳ uː
परमाणुवाद	p ə ɾ m ɑː ɳ ʊ ʋ ɑː d̪
परमात्मा	p ə ɾ ə m ɑː t̪ m ɑː
परमेश्वर	p ə ɾ m eː ʃ ʋ ə ɾ
परमेश्वर	p ə ɾ ə m eː ʃ ʋ ə ɾ
परवरिश	p ə ɾ ʋ ə ɾ ɪ ʃ
परवल	p ə ɾ ʋ ə l
परवलय	p ə ɾ ə ʋ l ə j
परवलयज	p ə ɾ ʋ ə l j ə d͡ʒ
परवाज़	p ə ɾ ʋ ɑː d͡ʒ
परवाज़	p ə ɾ ʋ ɑː z
परवानगी	p ə ɾ ʋ ɑː n ɡ iː
परवाना	p ə ɾ ʋ ɑː n ɑː
परवाह	p ə ɾ ʋ ɑː ɦ
परवीन	p ə ɾ ʋ iː n
परसर्ग	p ə ɾ s ə ɾ ɡ
परस्तिश	p ə ɾ ə s t̪ ɪ ʃ
परस्पर	p ə ɾ ə s p ə ɾ
परहेज़	p ə ɾ ɦ eː d͡ʒ
परहेज़	p ə ɾ ɦ eː z
पराकाष्ठा	p ə ɾ ɑː k ɑː ʂ ʈʰ ɑː
पराक्रमी	p ə ɾ ɑː k ɾ ə m iː
परागण	p ə ɾ ɑː ɡ ə ɳ
पराजित	p ə ɾ ɑː d͡ʒ ɪ t̪
पराठा	p ə ɾ ɑː ʈʰ ɑː
पराठे	p ə ɾ ɑː ʈʰ eː
पराठो	p ə ɾ ɑː ʈʰ oː
पराठों	p ə ɾ ɑː ʈʰ õː
परात	p ə ɾ ɑː t̪
परामर्श	p ə ɾ ɑː m ə ɾ ʃ
पराया	p ə ɾ ɑː j ɑː
परावर्तन	p ə ɾ ɑː ʋ ə ɾ t̪ ə n
परास्त	p ə ɾ ɑː s t̪
परिंदा	p ə ɾ ɪ n d̪ ɑː
परिंदे	p ə ɾ ɪ n d̪ eː
परिंदो	p ə ɾ ɪ n d̪ oː
परिंदों	p ə ɾ ɪ n d̪ õː
परिकलक	p ə ɾ ɪ k ə l ə k
परिकलित	p ə ɾ ɪ k l ɪ t̪
परिकलित्र	p ə ɾ ɪ k ə l ɪ t̪ ɾᵊ
परिक्रमा	p ə ɾ ɪ k ɾ ə m ɑː
परिखा	p ə ɾ ɪ kʰ ɑː
परिचय	p ə ɾ ɪ t͡ʃ ə j
परिचारिका	p ə ɾ ɪ t͡ʃ ɑː ɾ ɪ k ɑː
परिचालन	p ə ɾ ɪ t͡ʃ ɑː l ə n
परिचित	p ə ɾ ɪ t͡ʃ ɪ t̪
परिच्छेद	p ə ɾ ɪ t̪ t͡ʃʰ eː d̪
परिणाम	p ə ɾ ɪ ɳ ɑː m
परिणामस्वरूप	p ə ɾ ɪ ɳ ɑː m s ʋ ə ɾ uː p
परिणामो	p ə ɾ ɪ ɳ ɑː m oː
परिणामों	p ə ɾ ɪ ɳ ɑː m õː
परिणीत	p ə ɾ ɪ ɳ iː t̪
परिणीति	p ə ɾ ɪ ɳ iː t̪ iː
परितः	p ə ɾ ɪ t̪ ə ɦ
परितुष्ट	p ə ɾ ɪ t̪ ʊ ʂ ʈ
परित्यक्त	p ə ɾ ɪ t̪ j ə k t̪
परिदृश्य	p ə ɾ ɪ d̪ ɾ ɪ ʃ jᵊ
परिधि	p ə ɾ ɪ d̪ʱ iː
परिपक्व	p ə ɾ ɪ p ə k ʋᵊ
परिपक्वता	p ə ɾ ɪ p ə k ʋ ə t̪ ɑː
परिपक्वावस्था	p ə ɾ ɪ p ə k ʋ ɑː ʋ ə s t̪ʰ ɑː
परिपाटी	p ə ɾ ɪ p ɑː ʈ iː
परिपूर्ण	p ə ɾ ɪ p uː ɾ ɳ
परिप्लावित	p ə ɾ ɪ p l ɑː ʋ ɪ t̪
परिभाषा	p ə ɾ ɪ bʱ ɑː ʂ ɑː
परिभाषाएँ	p ə ɾ ɪ bʱ ɑː ʂ ɑː ẽː
परिभाषाओ	p ə ɾ ɪ bʱ ɑː ʂ ɑː oː
परिभाषाओं	p ə ɾ ɪ bʱ ɑː ʂ ɑː õː
परिभाषित	p ə ɾ ɪ bʱ ɑː ʂ ɪ t̪
परिमाप	p ə ɾ ɪ m ɑː p
परिमार्जित	p ə ɾ ɪ m ɑː ɾ d͡ʒ ɪ t̪
परिमेय	p ə ɾ ɪ m eː j
परियोजना	p ə ɾ ɪ j oː d͡ʒ n ɑː
परिरुद्ध	p ə ɾ ɪ ɾ ʊ d̪ d̪ʱ
परिवर्तन	p ə ɾ ɪ ʋ ə ɾ t̪ ə n
परिवर्तित	p ə ɾ ɪ ʋ ə ɾ t̪ ɪ t̪
परिवहन	p ə ɾ ɪ ʋ ɦ ə n
परिवार	p ə ɾ ɪ ʋ ɑː ɾ
परिवारवाद	p ə ɾ ɪ ʋ ɑː ɾ ʋ ɑː d̪
परिवारो	p ə ɾ ɪ ʋ ɑː ɾ oː
परिवारों	p ə ɾ ɪ ʋ ɑː ɾ õː
परिशिष्ट	p ə ɾ ɪ ʃ ɪ ʂ ʈ
परिशुद्ध	p ə ɾ ɪ ʃ ʊ d̪ d̪ʱ
परिषद	p ə ɾ ɪ ʂ ə d̪
परिष्करण	p ə ɾ ɪ ʂ k ə ɾ ə ɳ
परिष्कार	p ə ɾ ɪ ʂ k ɑː ɾ
परिसंघ	p ə ɾ ɪ s ə ŋ ɡʱ
परिसंपत्ति	p ə ɾ ɪ s ə m p ə t̪ t̪ iː
परिसमापन	p ə ɾ ɪ s m ɑː p ə n
परिसर	p ə ɾ ɪ s ə ɾ
परिसरो	p ə ɾ ɪ s ə ɾ oː
परिसरों	p ə ɾ ɪ s ə ɾ õː
परिस्थिति	p ə ɾ ɪ s t̪ʰ ɪ t̪ iː
परिस्थितियाँ	p ə ɾ ɪ s t̪ʰ ɪ t̪ ɪ j ɑ̃ː
परिस्थितियो	p ə ɾ ɪ s t̪ʰ ɪ t̪ ɪ j oː
परिस्थितियों	p ə ɾ ɪ s t̪ʰ ɪ t̪ ɪ j õː
परिहास	p ə ɾ ɪ ɦ ɑː s
परी	p ə ɾ iː
परीक्षण	p ə ɾ iː k ʂ ə ɳ
परीक्षणो	p ə ɾ iː k ʂ ə ɳ oː
परीक्षणों	p ə ɾ iː k ʂ ə ɳ õː
परीक्षा	p ə ɾ iː k ʂ ɑː
परीक्षाएँ	p ə ɾ iː k ʂ ɑː ẽː
परीक्षाओ	p ə ɾ iː k ʂ ɑː oː
परीक्षाओं	p ə ɾ iː k ʂ ɑː õː
परे	p ə ɾ eː
परेशान	p ə ɾ eː ʃ ɑː n
परेशानियाँ	p ə ɾ eː ʃ ɑː n ɪ j ɑ̃ː
परेशानियो	p ə ɾ eː ʃ ɑː n ɪ j oː
परेशानियों	p ə ɾ eː ʃ ɑː n ɪ j õː
परेशानी	p ə ɾ eː ʃ ɑː n iː
परो	p ə ɾ oː
परों	p ə ɾ õː
परोपकार	p ə ɾ oː p k ɑː ɾ
परोसा	p ə ɾ oː s ɑː
पर्चा	p ə ɾ t͡ʃ ɑː
पर्ण	p ə ɾ ɳ
पर्थ	p ə ɾ t̪ʰ
पर्यटक	p ə ɾ j ə ʈ ə k
पर्यटन	p ə ɾ j ə ʈ ə n
पर्याय	p ə ɾ j ɑː j
पर्यायवाचक	p ə ɾ j ɑː j ʋ ɑː t͡ʃ ə k
पर्यायवाची	p ə ɾ j ɑː j ʋ ɑː t͡ʃ iː
पर्यावरण	p ə ɾ j ɑː ʋ ə ɾ ə ɳ
पर्युषण	p ə ɾ j ʊ ʂ ə ɳ
पर्युषित	p ə ɾ j ʊ ʂ ɪ t̪
पर्व	p ə ɾ ʋ
पर्वत	p ə ɾ ʋ ə t̪
पर्स	p ə ɾ s
पल	p ə l
पलंग	p ə l ə ŋ ɡ
पलक	p ə l ə k
पलकें	p ə l ə k ẽː
पलको	p ə l ə k oː
पलकों	p ə l ə k õː
पलट	p ə l ə ʈ
पलटकर	p ə l ə ʈ k ə ɾ
पलटके	p ə l ə ʈ k eː
पलटता	p ə l ə ʈ t̪ ɑː
पलटती	p ə l ə ʈ t̪ iː
पलटतीं	p ə l ə ʈ t̪ ĩː
पलटते	p ə l ə ʈ t̪ eː
पलटन	p ə l ʈ ə n
पलटना	p ə l ə ʈ n ɑː
पलटनी	p ə l ə ʈ n iː
पलटनीं	p ə l ə ʈ n ĩː
पलटने	p ə l ə ʈ n eː
पलटनेवाला	p ə l ə ʈ n eː ʋ ɑː l ɑː
पलटनेवाली	p ə l ə ʈ n eː ʋ ɑː l iː
पलटनेवालीं	p ə l ə ʈ n eː ʋ ɑː l ĩː
पलटनेवाले	p ə l ə ʈ n eː ʋ ɑː l eː
पलटवा	p ə l ə ʈ ʋ ɑː
पलटवाइये	p ə l ə ʈ ʋ ɑː ɪ j eː
पलटवाइयेगा	p ə l ə ʈ ʋ ɑː ɪ j eː ɡ ɑː
पलटवाइयो	p ə l ə ʈ ʋ ɑː ɪ j oː
पलटवाऊँ	p ə l ə ʈ ʋ ɑː ũː
पलटवाऊँगा	p ə l ə ʈ ʋ ɑː uː ŋ ɡ ɑː
पलटवाऊँगी	p ə l ə ʈ ʋ ɑː uː ŋ ɡ iː
पलटवाओ	p ə l ə ʈ ʋ ɑː oː
पलटवाओगी	p ə l ə ʈ ʋ ɑː oː ɡ iː
पलटवाओगे	p ə l ə ʈ ʋ ɑː oː ɡ eː
पलटवाकर	p ə l ə ʈ ʋ ɑː k ə ɾ
पलटवाके	p ə l ə ʈ ʋ ɑː k eː
पलटवाता	p ə l ə ʈ ʋ ɑː t̪ ɑː
पलटवाती	p ə l ə ʈ ʋ ɑː t̪ iː
पलटवातीं	p ə l ə ʈ ʋ ɑː t̪ ĩː
पलटवाते	p ə l ə ʈ ʋ ɑː t̪ eː
पलटवाना	p ə l ə ʈ ʋ ɑː n ɑː
पलटवानी	p ə l ə ʈ ʋ ɑː n iː
पलटवानीं	p ə l ə ʈ ʋ ɑː n ĩː
पलटवाने	p ə l ə ʈ ʋ ɑː n eː
पलटवानेवाला	p ə l ə ʈ ʋ ɑː n eː ʋ ɑː l ɑː
पलटवानेवाली	p ə l ə ʈ ʋ ɑː n eː ʋ ɑː l iː
पलटवानेवालीं	p ə l ə ʈ ʋ ɑː n eː ʋ ɑː l ĩː
पलटवानेवाले	p ə l ə ʈ ʋ ɑː n eː ʋ ɑː l eː
पलटवाया	p ə l ə ʈ ʋ ɑː j ɑː
पलटवायी	p ə l ə ʈ ʋ ɑː j iː
पलटवायीं	p ə l ə ʈ ʋ ɑː j ĩː
पलटवाये	p ə l ə ʈ ʋ ɑː j eː
पलटवायें	p ə l ə ʈ ʋ ɑː j ẽː
पलटवायेंगी	p ə l ə ʈ ʋ ɑː j eː ŋ ɡ iː
पलटवायेंगे	p ə l ə ʈ ʋ ɑː j eː ŋ ɡ eː
पलटवायेगा	p ə l ə ʈ ʋ ɑː j eː ɡ ɑː
पलटवायेगी	p ə l ə ʈ ʋ ɑː j eː ɡ iː
पलटवार	p ə l ə ʈ ʋ ɑː ɾ
पलटा	p ə l ʈ ɑː
पलटाइये	p ə l ʈ ɑː ɪ j eː
पलटाइयेगा	p ə l ʈ ɑː ɪ j eː ɡ ɑː
पलटाइयो	p ə l ʈ ɑː ɪ j oː
पलटाऊँ	p ə l ʈ ɑː ũː
पलटाऊँगा	p ə l ʈ ɑː uː ŋ ɡ ɑː
पलटाऊँगी	p ə l ʈ ɑː uː ŋ ɡ iː
पलटाओ	p ə l ʈ ɑː oː
पलटाओगी	p ə l ʈ ɑː oː ɡ iː
पलटाओगे	p ə l ʈ ɑː oː ɡ eː
पलटाकर	p ə l ʈ ɑː k ə ɾ
पलटाके	p ə l ʈ ɑː k eː
पलटाता	p ə l ʈ ɑː t̪ ɑː
पलटाती	p ə l ʈ ɑː t̪ iː
पलटातीं	p ə l ʈ ɑː t̪ ĩː
पलटाते	p ə l ʈ ɑː t̪ eː
पलटाना	p ə l ʈ ɑː n ɑː
पलटानी	p ə l ʈ ɑː n iː
पलटानीं	p ə l ʈ ɑː n ĩː
पलटाने	p ə l ʈ ɑː n eː
पलटानेवाला	p ə l ʈ ɑː n eː ʋ ɑː l ɑː
पलटानेवाली	p ə l ʈ ɑː n eː ʋ ɑː l iː
पलटानेवालीं	p ə l ʈ ɑː n eː ʋ ɑː l ĩː
पलटानेवाले	p ə l ʈ ɑː n eː ʋ ɑː l eː
पलटाया	p ə l ʈ ɑː j ɑː
पलटायी	p ə l ʈ ɑː j iː
पलटायीं	p ə l ʈ ɑː j ĩː
पलटाये	p ə l ʈ ɑː j eː
पलटायें	p ə l ʈ ɑː j ẽː
पलटायेंगी	p ə l ʈ ɑː j eː ŋ ɡ iː
पलटायेंगे	p ə l ʈ ɑː j eː ŋ ɡ eː
पलटायेगा	p ə l ʈ ɑː j eː ɡ ɑː
पलटायेगी	p ə l ʈ ɑː j eː ɡ iː
पलटिये	p ə l ʈ ɪ j eː
पलटियेगा	p ə l ʈ ɪ j eː ɡ ɑː
पलटियो	p ə l ʈ ɪ j oː
पलटी	p ə l ʈ iː
पलटीं	p ə l ʈ ĩː
पलटूँ	p ə l ʈ ũː
पलटूँगा	p ə l ʈ uː ŋ ɡ ɑː
पलटूँगी	p ə l ʈ uː ŋ ɡ iː
पलटे	p ə l ʈ eː
पलटें	p ə l ʈ ẽː
पलटेंगी	p ə l ʈ eː ŋ ɡ iː
पलटेंगे	p ə l ʈ eː ŋ ɡ eː
पलटेगा	p ə l ʈ eː ɡ ɑː
पलटेगी	p ə l ʈ eː ɡ iː
पलटो	p ə l ʈ oː
पलटोगी	p ə l ʈ oː ɡ iː
पलटोगे	p ə l ʈ oː ɡ eː
पलस्तर	p ə l ə s t̪ ə ɾ
पलाण्डु	p ə l ɑː ɳ ɖ uː
पलातक	p ə l ɑː t̪ ə k
पलायन	p ə l ɑː j ə n
पलित	p ə l ɪ t̪
पलीता	p ə l iː t̪ ɑː
पलो	p ə l oː
पलों	p ə l õː
पल्लव	p ə l l ə ʋ
पल्लवित	p ə l l ə ʋ ɪ t̪
पल्ला	p ə l l ɑː
पवन	p ə ʋ ə n
पवित्र	p ə ʋ ɪ t̪ ɾᵊ
पशु	p ə ʃ uː
पशुओ	p ə ʃ ʊ oː
पशुओं	p ə ʃ ʊ õː
पशुपालक	p ə ʃ ʊ p ɑː l ə k
पश्चात्	p ə ʃ t͡ʃ ɑː t̪
पश्चिम	p ə ʃ t͡ʃ ɪ m
पश्चिमी	p ə ʃ t͡ʃ ɪ m iː
पश्मीना	p ə ʃ m iː n ɑː
पसंद	p ə s ə n d̪
पसंदगी	p ə s ə n d̪ ɡ iː
पसंदीदा	p ə s ə n d̪ iː d̪ ɑː
पसरना	p ə s ə ɾ n ɑː
पसली	p ə s l iː
पसार	p ə s ɑː ɾ
पसीजना	p ə s iː d͡ʒ n ɑː
पसीना	p ə s iː n ɑː
पसेरी	p ə s eː ɾ iː
पहचान	p ə ɦ t͡ʃ ɑː n
पहचानकर्ता	p ə ɦ t͡ʃ ɑː n k ə ɾ t̪ ɑː
पहन	p ə ɦ ə n
पहनकर	p ə ɦ ə n k ə ɾ
पहनके	p ə ɦ ə n k eː
पहनता	p ə ɦ ə n t̪ ɑː
पहनती	p ə ɦ ə n t̪ iː
पहनते	p ə ɦ ə n t̪ eː
पहनना	p ə ɦ ə n n ɑː
पहनने	p ə ɦ ə n n eː
पहननेवाला	p ə ɦ ə n n eː ʋ ɑː l ɑː
पहननेवाली	p ə ɦ ə n n eː ʋ ɑː l iː
पहननेवाले	p ə ɦ ə n n eː ʋ ɑː l eː
पहना	p ə ɦ n ɑː
पहनाऊँ	p ə ɦ n ɑː ũː
पहनाऊँगा	p ə ɦ n ɑː uː ŋ ɡ ɑː
पहनाऊँगी	p ə ɦ n ɑː uː ŋ ɡ iː
पहनाओ	p ə ɦ n ɑː oː
पहनाओगी	p ə ɦ n ɑː oː ɡ iː
पहनाओगे	p ə ɦ n ɑː oː ɡ eː
पहनाकर	p ə ɦ n ɑː k ə ɾ
पहनाके	p ə ɦ n ɑː k eː
पहनाता	p ə ɦ n ɑː t̪ ɑː
पहनाती	p ə ɦ n ɑː t̪ iː
पहनाते	p ə ɦ n ɑː t̪ eː
पहनाना	p ə ɦ n ɑː n ɑː
पहनाने	p ə ɦ n ɑː n eː
पहनानेवाला	p ə ɦ n ɑː n eː ʋ ɑː l ɑː
पहनानेवाली	p ə ɦ n ɑː n eː ʋ ɑː l iː
पहनानेवाले	p ə ɦ n ɑː n eː ʋ ɑː l eː
पहनाया	p ə ɦ n ɑː j ɑː
पहनायी	p ə ɦ n ɑː j iː
पहनावा	p ə ɦ n ɑː ʋ ɑː
पहनिये	p ə ɦ n ɪ j eː
पहनियेगा	p ə ɦ n ɪ j eː ɡ ɑː
पहनी	p ə ɦ n iː
पहनूँ	p ə ɦ n ũː
पहनूँगा	p ə ɦ n uː ŋ ɡ ɑː
पहनूँगी	p ə ɦ n uː ŋ ɡ iː
पहने	p ə ɦ n eː
पहनेंगी	p ə ɦ n eː ŋ ɡ iː
पहनेगा	p ə ɦ n eː ɡ ɑː
पहनेगी	p ə ɦ n eː ɡ iː
पहनो	p ə ɦ n oː
पहनोगी	p ə ɦ n oː ɡ iː
पहनोगे	p ə ɦ n oː ɡ eː
पहर	p ə ɦ ə ɾ
पहरा	p ə ɦ ɾ ɑː
पहरेदार	p ə ɦ ɾ eː d̪ ɑː ɾ
पहल	p ə ɦ ə l
पहलवान	p ə ɦ l ʋ ɑː n
पहलवानी	p ə ɦ l ʋ ɑː n iː
पहलवानो	p ə ɦ l ʋ ɑː n oː
पहलवानों	p ə ɦ l ʋ ɑː n õː
पहला	p ə ɦ l ɑː
पहली	p ə ɦ l iː
पहलुओं	p ə ɦ l ʊ õː
पहलू	p ə ɦ l uː
पहले	p ə ɦ l eː
पहाड़	p ə ɦ ɑː ɽ
पहाड़ी	p ə ɦ ɑː ɽ iː
पहिया	p ə iː j ɑː
पहिया	p ə ɦ ɪ j ɑː
पहिला	p ə ɦ ɪ l ɑː
पहुँच	p ə ɦ ʊ̃ t͡ʃ
पहुँचकर	p ə ɦ ʊ̃ t͡ʃ k ə ɾ
पहुँचके	p ə ɦ ʊ̃ t͡ʃ k eː
पहुँचता	p ə ɦ ʊ̃ t͡ʃ t̪ ɑː
पहुँचती	p ə ɦ ʊ̃ t͡ʃ t̪ iː
पहुँचतीं	p ə ɦ ʊ̃ t͡ʃ t̪ ĩː
पहुँचते	p ə ɦ ʊ̃ t͡ʃ t̪ eː
पहुँचना	p ə ɦ ʊ̃ t͡ʃ n ɑː
पहुँचनी	p ə ɦ ʊ̃ t͡ʃ n iː
पहुँचनीं	p ə ɦ ʊ̃ t͡ʃ n ĩː
पहुँचने	p ə ɦ ʊ̃ t͡ʃ n eː
पहुँचनेवाला	p ə ɦ ʊ̃ t͡ʃ n eː ʋ ɑː l ɑː
पहुँचनेवाली	p ə ɦ ʊ̃ t͡ʃ n eː ʋ ɑː l iː
पहुँचनेवालीं	p ə ɦ ʊ̃ t͡ʃ n eː ʋ ɑː l ĩː
पहुँचनेवाले	p ə ɦ ʊ̃ t͡ʃ n eː ʋ ɑː l eː
पहुँचा	p ə ɦ ʊ̃ t͡ʃ ɑː
पहुँचाइये	p ə ɦ ʊ̃ t͡ʃ ɑː ɪ j eː
पहुँचाइयेगा	p ə ɦ ʊ̃ t͡ʃ ɑː ɪ j eː ɡ ɑː
पहुँचाइयो	p ə ɦ ʊ̃ t͡ʃ ɑː ɪ j oː
पहुँचाऊँ	p ə ɦ ʊ̃ t͡ʃ ɑː ũː
पहुँचाऊँगा	p ə ɦ ʊ̃ t͡ʃ ɑː uː ŋ ɡ ɑː
पहुँचाऊँगी	p ə ɦ ʊ̃ t͡ʃ ɑː uː ŋ ɡ iː
पहुँचाओ	p ə ɦ ʊ̃ t͡ʃ ɑː oː
पहुँचाओगी	p ə ɦ ʊ̃ t͡ʃ ɑː oː ɡ iː
पहुँचाओगे	p ə ɦ ʊ̃ t͡ʃ ɑː oː ɡ eː
पहुँचाकर	p ə ɦ ʊ̃ t͡ʃ ɑː k ə ɾ
पहुँचाके	p ə ɦ ʊ̃ t͡ʃ ɑː k eː
पहुँचाता	p ə ɦ ʊ̃ t͡ʃ ɑː t̪ ɑː
पहुँचाती	p ə ɦ ʊ̃ t͡ʃ ɑː t̪ iː
पहुँचातीं	p ə ɦ ʊ̃ t͡ʃ ɑː t̪ ĩː
पहुँचाते	p ə ɦ ʊ̃ t͡ʃ ɑː t̪ eː
पहुँचाना	p ə ɦ ʊ̃ t͡ʃ ɑː n ɑː
पहुँचानी	p ə ɦ ʊ̃ t͡ʃ ɑː n iː
पहुँचानीं	p ə ɦ ʊ̃ t͡ʃ ɑː n ĩː
पहुँचाने	p ə ɦ ʊ̃ t͡ʃ ɑː n eː
पहुँचानेवाला	p ə ɦ ʊ̃ t͡ʃ ɑː n eː ʋ ɑː l ɑː
पहुँचानेवाली	p ə ɦ ʊ̃ t͡ʃ ɑː n eː ʋ ɑː l iː
पहुँचानेवालीं	p ə ɦ ʊ̃ t͡ʃ ɑː n eː ʋ ɑː l ĩː
पहुँचानेवाले	p ə ɦ ʊ̃ t͡ʃ ɑː n eː ʋ ɑː l eː
पहुँचाया	p ə ɦ ʊ̃ t͡ʃ ɑː j ɑː
पहुँचायी	p ə ɦ ʊ̃ t͡ʃ ɑː j iː
पहुँचायीं	p ə ɦ ʊ̃ t͡ʃ ɑː j ĩː
पहुँचाये	p ə ɦ ʊ̃ t͡ʃ ɑː j eː
पहुँचायें	p ə ɦ ʊ̃ t͡ʃ ɑː j ẽː
पहुँचायेंगी	p ə ɦ ʊ̃ t͡ʃ ɑː j eː ŋ ɡ iː
पहुँचायेंगे	p ə ɦ ʊ̃ t͡ʃ ɑː j eː ŋ ɡ eː
पहुँचायेगा	p ə ɦ ʊ̃ t͡ʃ ɑː j eː ɡ ɑː
पहुँचायेगी	p ə ɦ ʊ̃ t͡ʃ ɑː j eː ɡ iː
पहुँचिये	p ə ɦ ʊ̃ t͡ʃ ɪ j eː
पहुँचियेगा	p ə ɦ ʊ̃ t͡ʃ ɪ j eː ɡ ɑː
पहुँचियो	p ə ɦ ʊ̃ t͡ʃ ɪ j oː
पहुँची	p ə ɦ ʊ̃ t͡ʃ iː
पहुँचीं	p ə ɦ ʊ̃ t͡ʃ ĩː
पहुँचूँ	p ə ɦ ʊ̃ t͡ʃ ũː
पहुँचूँगा	p ə ɦ ʊ̃ t͡ʃ uː ŋ ɡ ɑː
पहुँचूँगी	p ə ɦ ʊ̃ t͡ʃ uː ŋ ɡ iː
पहुँचे	p ə ɦ ʊ̃ t͡ʃ eː
पहुँचें	p ə ɦ ʊ̃ t͡ʃ ẽː
पहुँचेंगी	p ə ɦ ʊ̃ t͡ʃ eː ŋ ɡ iː
पहुँचेंगे	p ə ɦ ʊ̃ t͡ʃ eː ŋ ɡ eː
पहुँचेगा	p ə ɦ ʊ̃ t͡ʃ eː ɡ ɑː
पहुँचेगी	p ə ɦ ʊ̃ t͡ʃ eː ɡ iː
पहुँचो	p ə ɦ ʊ̃ t͡ʃ oː
पहुँचों	p ə ɦ ʊ̃ t͡ʃ õː
पहुँचोगी	p ə ɦ ʊ̃ t͡ʃ oː ɡ iː
पहुँचोगे	p ə ɦ ʊ̃ t͡ʃ oː ɡ eː
पहुंच	p ə ɦ ʊ n t͡ʃ
पहुंचा	p ə ɦ ʊ n t͡ʃ ɑː
पहुंचे	p ə ɦ ʊ n t͡ʃ eː
पहुंचो	p ə ɦ ʊ n t͡ʃ oː
पहुंचों	p ə ɦ ʊ n t͡ʃ õː
पहेली	p ə ɦ eː l iː
पा	p ɑː
पाँख	p ɑ̃ː kʰ
पाँच	p ɑ̃ː t͡ʃ
पाँचवाँ	p ɑ̃ː t͡ʃ ʋ ɑ̃ː
पाँचवीं	p ɑ̃ː t͡ʃ ʋ ĩː
पाँचवें	p ɑ̃ː t͡ʃ ʋ ẽː
पाँचसाला	p ɑ̃ː t͡ʃ s ɑː l ɑː
पाँड़	p ɑ̃ː ɽ
पाँत	p ɑ̃ː t̪
पाँति	p ɑ̃ː t̪ iː
पाँव	p ɑ̃ː oː
पाँव	p ɑ̃ː ʋ
पांच	p ɑː n t͡ʃ
पांडव	p ɑː ɳ ɖ ə ʋ
पांडवो	p ɑː ɳ ɖ ə ʋ oː
पांडवों	p ɑː ɳ ɖ ə ʋ õː
पांडु	p ɑː ɳ ɖ uː
पाइये	p ɑː ɪ j eː
पाइयेगा	p ɑː ɪ j eː ɡ ɑː
पाइयो	p ɑː ɪ j oː
पाई	p ɑː iː
पाउंड	p ɑː ʊ ɳ ɖ
पाऊँ	p ɑː ũː
पाऊँगा	p ɑː uː ŋ ɡ ɑː
पाऊँगी	p ɑː uː ŋ ɡ iː
पाए	p ɑː eː
पाओ	p ɑː oː
पाओगी	p ɑː oː ɡ iː
पाओगे	p ɑː oː ɡ eː
पाक	p ɑː k
पाकपत्तन	p ɑː k p ə t̪ t̪ ə n
पाकर	p ɑː k ə ɾ
पाकिस्तान	p ɑː k ɪ s t̪ ɑː n
पाकिस्तानी	p ɑː k ɪ s t̪ ɑː n iː
पाकीज़ा	p ɑː k iː d͡ʒ ɑː
पाकीज़ा	p ɑː k iː z ɑː
पाके	p ɑː k eː
पागल	p ɑː ɡ ə l
पागलख़ाना	p ɑː ɡ ə l kʰ ɑː n ɑː
पागलख़ाना	p ɑː ɡ ə l x ɑː n ɑː
पागलपन	p ɑː ɡ ə l p ə n
पाचन	p ɑː t͡ʃ ə n
पाजामा	p ɑː d͡ʒ ɑː m ɑː
पाजी	p ɑː d͡ʒ iː
