A	a
naiketek	n a i̯ k e t̪ e k
naiketen	n a i̯ k e t̪ ẽ n
nain	n ã ĩ̯ n
naitek	n a i̯ t̪ e k
naiteke	n a i̯ t̪ e k e
naitekek	n a i̯ t̪ e k e k
naiteken	n a i̯ t̪ e k ẽ n
naiten	n a i̯ t̪ ẽ n
naiz	n a i̯ s̻
naiz	n a i̯ s̻
naiz	n a i̯ s̺
naizateke	n a i̯ s̻ a t̪ e k e
naizateke	n a i̯ s̻ a t̪ e k e
naizateke	n a i̯ s̺ a t̪ e k e
nakar	n a k a r
nakark	n a k a r k
nakarna	n a k a r n a
nakarrek	n a k a r e k
nakarren	n a k a r ẽ n
nakarte	n a k a r t̪ e
nakartek	n a k a r t̪ e k
nakarten	n a k a r t̪ ẽ n
nakarzu	n a k a r s̻ u
nakarzu	n a k a r s̻ u
nakarzu	n a k a r s̺ u
nakarzue	n a k a r s̻ u e
nakarzue	n a k a r s̻ u e
nakarzue	n a k a r s̺ u e
nakie	n a k i e
nakien	n a k i ẽ n
nakio	n a k i o
nakion	n a k i õ n
nano	n a n o
narabil	n a ɾ a β̞ i l
narabilek	n a ɾ a β̞ i l e k
narabilek	n a ɾ a β̞ i ʎ e k
narabilen	n a ɾ a β̞ i l ẽ n
narabilen	n a ɾ a β̞ i ʎ ẽ n
narabilk	n a ɾ a β̞ i l k
narabilna	n a ɾ a β̞ i l n a
narabilte	n a ɾ a β̞ i l̪ t̪ e
narabiltek	n a ɾ a β̞ i l̪ t̪ e k
narabilten	n a ɾ a β̞ i l̪ t̪ ẽ n
narabilzu	n a ɾ a β̞ i l s̻ u
narabilzu	n a ɾ a β̞ i l s̻ u
narabilzu	n a ɾ a β̞ i l s̺ u
narabilzue	n a ɾ a β̞ i l s̻ u e
narabilzue	n a ɾ a β̞ i l s̻ u e
narabilzue	n a ɾ a β̞ i l s̺ u e
narama	n a ɾ a m a
naramak	n a ɾ a m a k
naraman	n a ɾ a m ã n
naramate	n a ɾ a m a t̪ e
naramazu	n a ɾ a m a s̻ u
naramazu	n a ɾ a m a s̻ u
naramazu	n a ɾ a m a s̺ u
naramazue	n a ɾ a m a s̻ u e
naramazue	n a ɾ a m a s̻ u e
naramazue	n a ɾ a m a s̺ u e
nare	n a ɾ e
narea	n a ɾ e a
narraie	n a r a i̯ e
narraiek	n a r a i̯ e k
narraien	n a r a i̯ ẽ n
narraik	n a r a i̯ k
narrain	n a r ã ĩ̯ n
narraio	n a r a i̯ o
narraiok	n a r a i̯ o k
narraion	n a r a i̯ õ n
narraizu	n a r a i̯ s̻ u
narraizu	n a r a i̯ s̻ u
narraizu	n a r a i̯ s̺ u
narraizue	n a r a i̯ s̻ u e
narraizue	n a r a i̯ s̻ u e
narraizue	n a r a i̯ s̺ u e
nasa	n a s̺ a
nasai	n a s̺ a i̯
naski	n a s̺ k i
nator	n a t̪ o r
natorke	n a t̪ o r k e
natorkek	n a t̪ o r k e k
natorken	n a t̪ o r k ẽ n
natorkiake	n a t̪ o r k i a k e
natorkian	n a t̪ o r k i ã n
natorkie	n a t̪ o r k i e
natorkiek	n a t̪ o r k i e k
natorkieke	n a t̪ o r k i e k e
natorkiekek	n a t̪ o r k i e k e k
natorkieken	n a t̪ o r k i e k ẽ n
natorkien	n a t̪ o r k i ẽ n
natorkik	n a t̪ o r k i k
natorkin	n a t̪ o r k ĩ n
natorkinake	n a t̪ o r k i n a k e
natorkinake	n a t̪ o r k i ɲ a k e
natorkinan	n a t̪ o r k i n ã n
natorkinan	n a t̪ o r k i ɲ ã n
natorkio	n a t̪ o r k i o
natorkiok	n a t̪ o r k i o k
natorkioke	n a t̪ o r k i o k e
natorkiokek	n a t̪ o r k i o k e k
natorkioken	n a t̪ o r k i o k ẽ n
natorkion	n a t̪ o r k i õ n
natorkizu	n a t̪ o r k i s̻ u
natorkizu	n a t̪ o r k i s̻ u
natorkizu	n a t̪ o r k i s̺ u
natorkizue	n a t̪ o r k i s̻ u e
natorkizue	n a t̪ o r k i s̻ u e
natorkizue	n a t̪ o r k i s̺ u e
natorkizueke	n a t̪ o r k i s̻ u e k e
natorkizueke	n a t̪ o r k i s̻ u e k e
natorkizueke	n a t̪ o r k i s̺ u e k e
natorkizuen	n a t̪ o r k i s̻ u ẽ n
natorkizuen	n a t̪ o r k i s̻ u ẽ n
natorkizuen	n a t̪ o r k i s̺ u ẽ n
natorkizuke	n a t̪ o r k i s̻ u k e
natorkizuke	n a t̪ o r k i s̻ u k e
natorkizuke	n a t̪ o r k i s̺ u k e
natorkizun	n a t̪ o r k i s̻ ũ n
natorkizun	n a t̪ o r k i s̻ ũ n
natorkizun	n a t̪ o r k i s̺ ũ n
natorrek	n a t̪ o r e k
natorren	n a t̪ o r ẽ n
natxekie	n a t͡ʃ e k i e
natxekiek	n a t͡ʃ e k i e k
natxekien	n a t͡ʃ e k i ẽ n
natxekik	n a t͡ʃ e k i k
natxekin	n a t͡ʃ e k ĩ n
natxekio	n a t͡ʃ e k i o
natxekiok	n a t͡ʃ e k i o k
natxekion	n a t͡ʃ e k i õ n
natxekizu	n a t͡ʃ e k i s̻ u
natxekizu	n a t͡ʃ e k i s̻ u
natxekizu	n a t͡ʃ e k i s̺ u
natxekizue	n a t͡ʃ e k i s̻ u e
natxekizue	n a t͡ʃ e k i s̻ u e
natxekizue	n a t͡ʃ e k i s̺ u e
natza	n a t͡s̻ a
natzaie	n a t͡s̻ a i̯ e
natzaiek	n a t͡s̻ a i̯ e k
natzaien	n a t͡s̻ a i̯ ẽ n
natzaik	n a t͡s̻ a i̯ k
natzain	n a t͡s̻ ã ĩ̯ n
natzaio	n a t͡s̻ a i̯ o
natzaiok	n a t͡s̻ a i̯ o k
natzaion	n a t͡s̻ a i̯ õ n
natzaizu	n a t͡s̻ a i̯ s̻ u
natzaizu	n a t͡s̻ a i̯ s̻ u
natzaizu	n a t͡s̻ a i̯ s̺ u
natzaizue	n a t͡s̻ a i̯ s̻ u e
natzaizue	n a t͡s̻ a i̯ s̻ u e
natzaizue	n a t͡s̻ a i̯ s̺ u e
natzak	n a t͡s̻ a k
natzan	n a t͡s̻ ã n
nau	n a u̯
nauk	n a u̯ k
nauka	n a u̯ k a
naukak	n a u̯ k a k
naukan	n a u̯ k ã n
naukate	n a u̯ k a t̪ e
naukatek	n a u̯ k a t̪ e k
naukaten	n a u̯ k a t̪ ẽ n
naukazu	n a u̯ k a s̻ u
naukazu	n a u̯ k a s̻ u
naukazu	n a u̯ k a s̺ u
naukazue	n a u̯ k a s̻ u e
naukazue	n a u̯ k a s̻ u e
naukazue	n a u̯ k a s̺ u e
nauke	n a u̯ k e
naukek	n a u̯ k e k
nauken	n a u̯ k ẽ n
naukete	n a u̯ k e t̪ e
naukezu	n a u̯ k e s̻ u
naukezu	n a u̯ k e s̻ u
naukezu	n a u̯ k e s̺ u
naukezue	n a u̯ k e s̻ u e
naukezue	n a u̯ k e s̻ u e
naukezue	n a u̯ k e s̺ u e
naun	n ã ũ̯ n
naute	n a u̯ t̪ e
nauzu	n a u̯ s̻ u
nauzu	n a u̯ s̻ u
nauzu	n a u̯ s̺ u
nauzue	n a u̯ s̻ u e
nauzue	n a u̯ s̻ u e
nauzue	n a u̯ s̺ u e
nazaala	n a s̻ a a l a
nazaala	n a s̻ a a l a
nazaala	n a s̺ a a l a
nazaan	n a s̻ a ã n
nazaan	n a s̻ a ã n
nazaan	n a s̺ a ã n
nazagu	n a s̻ a ɣ̞ u
nazagu	n a s̻ a ɣ̞ u
nazagu	n a s̺ a ɣ̞ u
nazaguk	n a s̻ a ɣ̞ u k
nazaguk	n a s̻ a ɣ̞ u k
nazaguk	n a s̺ a ɣ̞ u k
nazagun	n a s̻ a ɣ̞ ũ n
nazagun	n a s̻ a ɣ̞ ũ n
nazagun	n a s̺ a ɣ̞ ũ n
nazagute	n a s̻ a ɣ̞ u t̪ e
nazagute	n a s̻ a ɣ̞ u t̪ e
nazagute	n a s̺ a ɣ̞ u t̪ e
nazagutek	n a s̻ a ɣ̞ u t̪ e k
nazagutek	n a s̻ a ɣ̞ u t̪ e k
nazagutek	n a s̺ a ɣ̞ u t̪ e k
nazaguten	n a s̻ a ɣ̞ u t̪ ẽ n
nazaguten	n a s̻ a ɣ̞ u t̪ ẽ n
nazaguten	n a s̺ a ɣ̞ u t̪ ẽ n
nazaguzu	n a s̻ a ɣ̞ u s̻ u
nazaguzu	n a s̻ a ɣ̞ u s̻ u
nazaguzu	n a s̺ a ɣ̞ u s̺ u
nazaguzue	n a s̻ a ɣ̞ u s̻ u e
nazaguzue	n a s̻ a ɣ̞ u s̻ u e
nazaguzue	n a s̺ a ɣ̞ u s̺ u e
nazak	n a s̻ a k
nazak	n a s̻ a k
nazak	n a s̺ a k
nazake	n a s̻ a k e
nazake	n a s̻ a k e
nazake	n a s̺ a k e
nazakek	n a s̻ a k e k
nazakek	n a s̻ a k e k
nazakek	n a s̺ a k e k
nazaken	n a s̻ a k ẽ n
nazaken	n a s̻ a k ẽ n
nazaken	n a s̺ a k ẽ n
nazakete	n a s̻ a k e t̪ e
nazakete	n a s̻ a k e t̪ e
nazakete	n a s̺ a k e t̪ e
nazaketek	n a s̻ a k e t̪ e k
nazaketek	n a s̻ a k e t̪ e k
nazaketek	n a s̺ a k e t̪ e k
nazaketen	n a s̻ a k e t̪ ẽ n
nazaketen	n a s̻ a k e t̪ ẽ n
nazaketen	n a s̺ a k e t̪ ẽ n
nazakezu	n a s̻ a k e s̻ u
nazakezu	n a s̻ a k e s̻ u
nazakezu	n a s̺ a k e s̺ u
nazakezue	n a s̻ a k e s̻ u e
nazakezue	n a s̻ a k e s̻ u e
nazakezue	n a s̺ a k e s̺ u e
nazala	n a s̻ a l a
nazala	n a s̻ a l a
nazala	n a s̺ a l a
nazan	n a s̻ ã n
nazan	n a s̻ ã n
nazan	n a s̺ ã n
nazanala	n a s̻ a n a l a
nazanala	n a s̻ a n a l a
nazanala	n a s̺ a n a l a
nazanan	n a s̻ a n ã n
nazanan	n a s̻ a n ã n
nazanan	n a s̺ a n ã n
nazatela	n a s̻ a t̪ e l a
nazatela	n a s̻ a t̪ e l a
nazatela	n a s̺ a t̪ e l a
nazaten	n a s̻ a t̪ ẽ n
nazaten	n a s̻ a t̪ ẽ n
nazaten	n a s̺ a t̪ ẽ n
nazazu	n a s̻ a s̻ u
nazazu	n a s̻ a s̻ u
nazazu	n a s̺ a s̺ u
nazazue	n a s̻ a s̻ u e
nazazue	n a s̻ a s̻ u e
nazazue	n a s̺ a s̺ u e
nazazuela	n a s̻ a s̻ u e l a
nazazuela	n a s̻ a s̻ u e l a
nazazuela	n a s̺ a s̺ u e l a
nazazuen	n a s̻ a s̻ u ẽ n
nazazuen	n a s̻ a s̻ u ẽ n
nazazuen	n a s̺ a s̺ u ẽ n
nazazula	n a s̻ a s̻ u l a
nazazula	n a s̻ a s̻ u l a
nazazula	n a s̺ a s̺ u l a
nazazun	n a s̻ a s̻ ũ n
nazazun	n a s̻ a s̻ ũ n
nazazun	n a s̺ a s̺ ũ n
nazioarteko	n a s̻ i o a r t̪ e k o
nazioarteko	n a s̻ i o a r t̪ e k o
nazioarteko	n a s̺ i o a r t̪ e k o
nazional	n a s̻ i o n a l
nazional	n a s̻ i o n a l
nazional	n a s̺ i o n a l
nazionalismo	n a s̻ i o n a l i z̺ m o
nazionalismo	n a s̻ i o n a l i z̺ m o
nazionalismo	n a s̺ i o n a l i z̺ m o
nazionalista	n a s̻ i o n a l i s̺ t̪ a
nazionalista	n a s̻ i o n a l i s̺ t̪ a
nazionalista	n a s̺ i o n a l i s̺ t̪ a
nazionalitate	n a s̻ i o n a l i t̪ a t̪ e
nazionalitate	n a s̻ i o n a l i t̪ a t̪ e
nazionalitate	n a s̺ i o n a l i t̪ a t̪ e
nazionalsozialismo	n a s̻ i o n a l s̺ o s̻ i a l i z̺ m o
nazionalsozialismo	n a s̻ i o n a l s̺ o s̻ i a l i z̺ m o
nazionalsozialismo	n a s̺ i o n a l s̺ o s̺ i a l i z̺ m o
nazkatu	n a s̻ k a t̪ u
nazkatu	n a s̻ k a t̪ u
nazkatu	n a s̺ k a t̪ u
neba	n e β̞ a
nederlandera	n e̞ ð̞ e̞ r l ã n̪ d̪ e̞ ɾ a
negian	n e ɣ̞ i ã n
negiean	n e ɣ̞ i e ã n
negien	n e ɣ̞ i ẽ n
negienan	n e ɣ̞ i e n ã n
negike	n e ɣ̞ i k e
negikek	n e ɣ̞ i k e k
negiken	n e ɣ̞ i k ẽ n
neginan	n e ɣ̞ i n ã n
neginan	n e ɣ̞ i ɲ ã n
negion	n e ɣ̞ i õ n
negitzaan	n e ɣ̞ i t͡s̻ a ã n
negitzake	n e ɣ̞ i t͡s̻ a k e
negitzakek	n e ɣ̞ i t͡s̻ a k e k
negitzaken	n e ɣ̞ i t͡s̻ a k ẽ n
negitzan	n e ɣ̞ i t͡s̻ ã n
negitzanan	n e ɣ̞ i t͡s̻ a n ã n
negizkian	n e ɣ̞ i s̻ k i ã n
negizkian	n e ɣ̞ i s̻ k i ã n
negizkian	n e ɣ̞ i s̺ k i ã n
negizkien	n e ɣ̞ i s̻ k i ẽ n
negizkien	n e ɣ̞ i s̻ k i ẽ n
negizkien	n e ɣ̞ i s̺ k i ẽ n
negizkinan	n e ɣ̞ i s̻ k i n ã n
negizkinan	n e ɣ̞ i s̻ k i ɲ ã n
negizkinan	n e ɣ̞ i s̻ k i ɲ ã n
negizkinan	n e ɣ̞ i s̺ k i ɲ ã n
negizkion	n e ɣ̞ i s̻ k i õ n
negizkion	n e ɣ̞ i s̻ k i õ n
negizkion	n e ɣ̞ i s̺ k i õ n
negizkizuen	n e ɣ̞ i s̻ k i s̻ u ẽ n
negizkizuen	n e ɣ̞ i s̻ k i s̻ u ẽ n
negizkizuen	n e ɣ̞ i s̺ k i s̺ u ẽ n
negizkizun	n e ɣ̞ i s̻ k i s̻ ũ n
negizkizun	n e ɣ̞ i s̻ k i s̻ ũ n
negizkizun	n e ɣ̞ i s̺ k i s̺ ũ n
negizuen	n e ɣ̞ i s̻ u ẽ n
negizuen	n e ɣ̞ i s̻ u ẽ n
negizuen	n e ɣ̞ i s̺ u ẽ n
negizun	n e ɣ̞ i s̻ ũ n
negizun	n e ɣ̞ i s̻ ũ n
negizun	n e ɣ̞ i s̺ ũ n
negu	n e ɣ̞ u
neguero	n e ɣ̞ u e ɾ o
neguil	n e ɣ̞ u i̯ l
Nekane	n e k a n e
nekarkian	n e k a r k i ã n
nekarkiean	n e k a r k i e ã n
nekarkien	n e k a r k i ẽ n
nekarkienan	n e k a r k i e n ã n
nekarkinan	n e k a r k i n ã n
nekarkinan	n e k a r k i ɲ ã n
nekarkioan	n e k a r k i o ã n
nekarkion	n e k a r k i õ n
nekarkionan	n e k a r k i o n ã n
nekarkizuen	n e k a r k i s̻ u ẽ n
nekarkizuen	n e k a r k i s̻ u ẽ n
nekarkizuen	n e k a r k i s̺ u ẽ n
nekarkizun	n e k a r k i s̻ ũ n
nekarkizun	n e k a r k i s̻ ũ n
nekarkizun	n e k a r k i s̺ ũ n
nekarrean	n e k a r e ã n
nekarren	n e k a r ẽ n
nekarrenan	n e k a r e n ã n
nekartzaan	n e k a r t͡s̻ a ã n
nekartzan	n e k a r t͡s̻ ã n
nekartzanan	n e k a r t͡s̻ a n ã n
nekarzkian	n e k a r s̻ k i ã n
nekarzkian	n e k a r s̻ k i ã n
nekarzkian	n e k a r s̺ k i ã n
nekarzkiean	n e k a r s̻ k i e ã n
nekarzkiean	n e k a r s̻ k i e ã n
nekarzkiean	n e k a r s̺ k i e ã n
nekarzkien	n e k a r s̻ k i ẽ n
nekarzkien	n e k a r s̻ k i ẽ n
nekarzkien	n e k a r s̺ k i ẽ n
nekarzkienan	n e k a r s̻ k i e n ã n
nekarzkienan	n e k a r s̻ k i e n ã n
nekarzkienan	n e k a r s̺ k i e n ã n
nekarzkinan	n e k a r s̻ k i n ã n
nekarzkinan	n e k a r s̻ k i ɲ ã n
nekarzkinan	n e k a r s̻ k i ɲ ã n
nekarzkinan	n e k a r s̺ k i ɲ ã n
nekarzkioan	n e k a r s̻ k i o ã n
nekarzkioan	n e k a r s̻ k i o ã n
nekarzkioan	n e k a r s̺ k i o ã n
nekarzkion	n e k a r s̻ k i õ n
nekarzkion	n e k a r s̻ k i õ n
nekarzkion	n e k a r s̺ k i õ n
nekarzkionan	n e k a r s̻ k i o n ã n
nekarzkionan	n e k a r s̻ k i o n ã n
nekarzkionan	n e k a r s̺ k i o n ã n
nekarzkizuen	n e k a r s̻ k i s̻ u ẽ n
nekarzkizuen	n e k a r s̻ k i s̻ u ẽ n
nekarzkizuen	n e k a r s̺ k i s̺ u ẽ n
nekarzkizun	n e k a r s̻ k i s̻ ũ n
nekarzkizun	n e k a r s̻ k i s̻ ũ n
nekarzkizun	n e k a r s̺ k i s̺ ũ n
nekatu	n e k a t̪ u
nekazari	n e k a s̻ a ɾ i
nekazari	n e k a s̻ a ɾ i
nekazari	n e k a s̺ a ɾ i
nekazaritza	n e k a s̻ a ɾ i t͡s̻ a
nekazaritza	n e k a s̻ a ɾ i t͡s̻ a
nekazaritza	n e k a s̺ a ɾ i t͡s̻ a
neke	n e k e
nekian	n e k i ã n
nekien	n e k i ẽ n
nekike	n e k i k e
nekikek	n e k i k e k
nekiken	n e k i k ẽ n
nekinan	n e k i n ã n
nekinan	n e k i ɲ ã n
nekizke	n e k i s̻ k e
nekizke	n e k i s̻ k e
nekizke	n e k i s̺ k e
nekizkek	n e k i s̻ k e k
nekizkek	n e k i s̻ k e k
nekizkek	n e k i s̺ k e k
nekizken	n e k i s̻ k ẽ n
nekizken	n e k i s̻ k ẽ n
nekizken	n e k i s̺ k ẽ n
nekizkian	n e k i s̻ k i ã n
nekizkian	n e k i s̻ k i ã n
nekizkian	n e k i s̺ k i ã n
nekizkien	n e k i s̻ k i ẽ n
nekizkien	n e k i s̻ k i ẽ n
nekizkien	n e k i s̺ k i ẽ n
nekizkinan	n e k i s̻ k i n ã n
nekizkinan	n e k i s̻ k i ɲ ã n
nekizkinan	n e k i s̻ k i ɲ ã n
nekizkinan	n e k i s̺ k i ɲ ã n
nekusaan	n e k u s̺ a ã n
nekusan	n e k u s̺ ã n
nekusanan	n e k u s̺ a n ã n
nekusazke	n e k u s̺ a s̻ k e
nekusazke	n e k u s̺ a s̻ k e
nekusazke	n e k u s̺ a s̺ k e
nekusazkek	n e k u s̺ a s̻ k e k
nekusazkek	n e k u s̺ a s̻ k e k
nekusazkek	n e k u s̺ a s̺ k e k
nekusazken	n e k u s̺ a s̻ k ẽ n
nekusazken	n e k u s̺ a s̻ k ẽ n
nekusazken	n e k u s̺ a s̺ k ẽ n
nekuske	n e k u s̺ k e
nekuskek	n e k u s̺ k e k
nekusken	n e k u s̺ k ẽ n
nekuskian	n e k u s̺ k i ã n
nekuskien	n e k u s̺ k i ẽ n
nekuskinan	n e k u s̺ k i n ã n
nekuskinan	n e k u s̺ k i ɲ ã n
nenbilean	n ẽ m b i l e ã n
nenbilean	n ẽ m b i ʎ e ã n
nenbilen	n ẽ m b i l ẽ n
nenbilen	n ẽ m b i ʎ ẽ n
nenbilenan	n ẽ m b i l e n ã n
nenbilenan	n ẽ m b i ʎ e n ã n
nenbilke	n ẽ m b i l k e
nenbilkean	n ẽ m b i l k e ã n
nenbilkeen	n ẽ m b i l k e ẽ n
nenbilkek	n ẽ m b i l k e k
nenbilken	n ẽ m b i l k ẽ n
nenbilkenan	n ẽ m b i l k e n ã n
nenbilkiake	n ẽ m b i l k i a k e
nenbilkiakeen	n ẽ m b i l k i a k e ẽ n
nenbilkian	n ẽ m b i l k i ã n
nenbilkiean	n ẽ m b i l k i e ã n
nenbilkieke	n ẽ m b i l k i e k e
nenbilkiekean	n ẽ m b i l k i e k e ã n
nenbilkiekeen	n ẽ m b i l k i e k e ẽ n
nenbilkiekek	n ẽ m b i l k i e k e k
nenbilkieken	n ẽ m b i l k i e k ẽ n
nenbilkiekenan	n ẽ m b i l k i e k e n ã n
nenbilkien	n ẽ m b i l k i ẽ n
nenbilkienan	n ẽ m b i l k i e n ã n
nenbilkinake	n ẽ m b i l k i n a k e
nenbilkinake	n ẽ m b i l k i ɲ a k e
nenbilkinakeen	n ẽ m b i l k i n a k e ẽ n
nenbilkinakeen	n ẽ m b i l k i ɲ a k e ẽ n
nenbilkinan	n ẽ m b i l k i n ã n
nenbilkinan	n ẽ m b i l k i ɲ ã n
nenbilkioan	n ẽ m b i l k i o ã n
nenbilkioke	n ẽ m b i l k i o k e
nenbilkiokean	n ẽ m b i l k i o k e ã n
nenbilkiokeen	n ẽ m b i l k i o k e ẽ n
nenbilkiokek	n ẽ m b i l k i o k e k
nenbilkioken	n ẽ m b i l k i o k ẽ n
nenbilkiokenan	n ẽ m b i l k i o k e n ã n
nenbilkion	n ẽ m b i l k i õ n
nenbilkionan	n ẽ m b i l k i o n ã n
nenbilkizueke	n ẽ m b i l k i s̻ u e k e
nenbilkizueke	n ẽ m b i l k i s̻ u e k e
nenbilkizueke	n ẽ m b i l k i s̺ u e k e
nenbilkizuekeen	n ẽ m b i l k i s̻ u e k e ẽ n
nenbilkizuekeen	n ẽ m b i l k i s̻ u e k e ẽ n
nenbilkizuekeen	n ẽ m b i l k i s̺ u e k e ẽ n
nenbilkizuen	n ẽ m b i l k i s̻ u ẽ n
nenbilkizuen	n ẽ m b i l k i s̻ u ẽ n
nenbilkizuen	n ẽ m b i l k i s̺ u ẽ n
nenbilkizuke	n ẽ m b i l k i s̻ u k e
nenbilkizuke	n ẽ m b i l k i s̻ u k e
nenbilkizuke	n ẽ m b i l k i s̺ u k e
nenbilkizukeen	n ẽ m b i l k i s̻ u k e ẽ n
nenbilkizukeen	n ẽ m b i l k i s̻ u k e ẽ n
nenbilkizukeen	n ẽ m b i l k i s̺ u k e ẽ n
nenbilkizun	n ẽ m b i l k i s̻ ũ n
nenbilkizun	n ẽ m b i l k i s̻ ũ n
nenbilkizun	n ẽ m b i l k i s̺ ũ n
nendila	n ẽ n̪ d̪ i l a
nendila	n ẽ n̪ d̪ i ʎ a
nendin	n ẽ n̪ d̪ ĩ n
nengoan	n e ŋ ɡ o ã n
nengoen	n e ŋ ɡ o ẽ n
nengoke	n e ŋ ɡ o k e
nengokean	n e ŋ ɡ o k e ã n
nengokeen	n e ŋ ɡ o k e ẽ n
nengokek	n e ŋ ɡ o k e k
nengoken	n e ŋ ɡ o k ẽ n
nengokenan	n e ŋ ɡ o k e n ã n
nengokiake	n e ŋ ɡ o k i a k e
nengokiakeen	n e ŋ ɡ o k i a k e ẽ n
nengokian	n e ŋ ɡ o k i ã n
nengokiean	n e ŋ ɡ o k i e ã n
nengokieke	n e ŋ ɡ o k i e k e
nengokiekean	n e ŋ ɡ o k i e k e ã n
nengokiekeen	n e ŋ ɡ o k i e k e ẽ n
nengokiekek	n e ŋ ɡ o k i e k e k
nengokieken	n e ŋ ɡ o k i e k ẽ n
nengokiekenan	n e ŋ ɡ o k i e k e n ã n
nengokien	n e ŋ ɡ o k i ẽ n
nengokienan	n e ŋ ɡ o k i e n ã n
nengokinake	n e ŋ ɡ o k i n a k e
nengokinake	n e ŋ ɡ o k i ɲ a k e
nengokinakeen	n e ŋ ɡ o k i n a k e ẽ n
nengokinakeen	n e ŋ ɡ o k i ɲ a k e ẽ n
nengokinan	n e ŋ ɡ o k i n ã n
nengokinan	n e ŋ ɡ o k i ɲ ã n
nengokioan	n e ŋ ɡ o k i o ã n
nengokioke	n e ŋ ɡ o k i o k e
nengokiokean	n e ŋ ɡ o k i o k e ã n
nengokiokeen	n e ŋ ɡ o k i o k e ẽ n
nengokiokek	n e ŋ ɡ o k i o k e k
nengokioken	n e ŋ ɡ o k i o k ẽ n
nengokiokenan	n e ŋ ɡ o k i o k e n ã n
nengokion	n e ŋ ɡ o k i õ n
nengokionan	n e ŋ ɡ o k i o n ã n
nengokizueke	n e ŋ ɡ o k i s̻ u e k e
nengokizueke	n e ŋ ɡ o k i s̻ u e k e
nengokizueke	n e ŋ ɡ o k i s̺ u e k e
nengokizuekeen	n e ŋ ɡ o k i s̻ u e k e ẽ n
nengokizuekeen	n e ŋ ɡ o k i s̻ u e k e ẽ n
nengokizuekeen	n e ŋ ɡ o k i s̺ u e k e ẽ n
nengokizuen	n e ŋ ɡ o k i s̻ u ẽ n
nengokizuen	n e ŋ ɡ o k i s̻ u ẽ n
nengokizuen	n e ŋ ɡ o k i s̺ u ẽ n
nengokizuke	n e ŋ ɡ o k i s̻ u k e
nengokizuke	n e ŋ ɡ o k i s̻ u k e
nengokizuke	n e ŋ ɡ o k i s̺ u k e
nengokizukeen	n e ŋ ɡ o k i s̻ u k e ẽ n
nengokizukeen	n e ŋ ɡ o k i s̻ u k e ẽ n
nengokizukeen	n e ŋ ɡ o k i s̺ u k e ẽ n
nengokizun	n e ŋ ɡ o k i s̻ ũ n
nengokizun	n e ŋ ɡ o k i s̻ ũ n
nengokizun	n e ŋ ɡ o k i s̺ ũ n
nengonan	n e ŋ ɡ o n ã n
nenkieke	n e ŋ k i e k e
nenkiekek	n e ŋ k i e k e k
nenkieken	n e ŋ k i e k ẽ n
nenkien	n e ŋ k i ẽ n
nenkioke	n e ŋ k i o k e
nenkiokek	n e ŋ k i o k e k
nenkioken	n e ŋ k i o k ẽ n
nenkion	n e ŋ k i õ n
nentorke	n ẽ n̪ t̪ o r k e
nentorkean	n ẽ n̪ t̪ o r k e ã n
nentorkeen	n ẽ n̪ t̪ o r k e ẽ n
nentorkek	n ẽ n̪ t̪ o r k e k
nentorken	n ẽ n̪ t̪ o r k ẽ n
nentorkenan	n ẽ n̪ t̪ o r k e n ã n
nentorkiake	n ẽ n̪ t̪ o r k i a k e
nentorkiakeen	n ẽ n̪ t̪ o r k i a k e ẽ n
nentorkian	n ẽ n̪ t̪ o r k i ã n
nentorkiean	n ẽ n̪ t̪ o r k i e ã n
nentorkieke	n ẽ n̪ t̪ o r k i e k e
nentorkiekean	n ẽ n̪ t̪ o r k i e k e ã n
nentorkiekeen	n ẽ n̪ t̪ o r k i e k e ẽ n
nentorkiekek	n ẽ n̪ t̪ o r k i e k e k
nentorkieken	n ẽ n̪ t̪ o r k i e k ẽ n
nentorkiekenan	n ẽ n̪ t̪ o r k i e k e n ã n
nentorkien	n ẽ n̪ t̪ o r k i ẽ n
nentorkienan	n ẽ n̪ t̪ o r k i e n ã n
nentorkinake	n ẽ n̪ t̪ o r k i n a k e
nentorkinake	n ẽ n̪ t̪ o r k i ɲ a k e
nentorkinakeen	n ẽ n̪ t̪ o r k i n a k e ẽ n
nentorkinakeen	n ẽ n̪ t̪ o r k i ɲ a k e ẽ n
nentorkinan	n ẽ n̪ t̪ o r k i n ã n
nentorkinan	n ẽ n̪ t̪ o r k i ɲ ã n
nentorkioan	n ẽ n̪ t̪ o r k i o ã n
nentorkioke	n ẽ n̪ t̪ o r k i o k e
nentorkiokean	n ẽ n̪ t̪ o r k i o k e ã n
nentorkiokeen	n ẽ n̪ t̪ o r k i o k e ẽ n
nentorkiokek	n ẽ n̪ t̪ o r k i o k e k
nentorkioken	n ẽ n̪ t̪ o r k i o k ẽ n
nentorkiokenan	n ẽ n̪ t̪ o r k i o k e n ã n
nentorkion	n ẽ n̪ t̪ o r k i õ n
nentorkionan	n ẽ n̪ t̪ o r k i o n ã n
nentorkizueke	n ẽ n̪ t̪ o r k i s̻ u e k e
nentorkizueke	n ẽ n̪ t̪ o r k i s̻ u e k e
nentorkizueke	n ẽ n̪ t̪ o r k i s̺ u e k e
nentorkizuekeen	n ẽ n̪ t̪ o r k i s̻ u e k e ẽ n
nentorkizuekeen	n ẽ n̪ t̪ o r k i s̻ u e k e ẽ n
