A	a
trønder	² t r ø n d ə r
trøndsk	t r ø n s k
trøye	² t r œ ʏ ə
tsjetsjenar	t ʃ ə t ʃ eː n aː r
tsjetsjensk	t ʃ ə t ʃ eː n s k
tue	² t ʉː ə
tuft	t ʊ f t
tufte	² t ʊ f t ə
tuftekall	² t ʊ f t ə k a l
tuftekjerring	² t ʊ f t ə ç ɛ r ɪ ŋ
tuja	t ʉː j ɑ
tukthus	t ʉ k t h ʉː s
tukthus	t u k t h ʉː s
tullball	t u ʎ b a ʎ
tung	t ʊ ŋː
tunge	² t ʊ ŋː ə
tungtvatn	t u n k t ʋ a t n
tungvatn	t u ŋ ɡ ʋ a t n
Tunsberg	² t ʉː n s b ɛ r ɡ
Tunsberg	² t ʉː n s b ɛ r
turu	² t ʉː r ʉ
tusen	t ʉː s n̩
tusenfryd	t ʉː s ɛ n f r yː d
TV	t eː ʋ eː
tvege	² t ʋ eː ɡ ə
tvegi	² t ʋ eː ɡ ɪ
tvore	² t ʋ oː r ə
tvore	² t ʋ uː r ə
tyda	² t yː a
tydelegvis	t yː d ə l eː ɡ ʋ iː s
tyding	² t yː ɪ ŋ ɡ
tyding	² t yː ɪ ŋ
tyet	t yː ə
tyggja	t ʏ jː ɑ
tyggja	t ʏ ʝ ɑ
tykkja	² t ʏ çː ɑ
tykkja	² t ʏ c͡çː ɑ
tylft	t ʏ l f t
tyngdekraft	t y ŋ ɡ d ə k r a f t
tyrann	t y r a n
tyren	t yː r ə n
tyren	² t yː ɳ̩
tyren	² t yː r ə n
tyren	² t yː ɳ̩
tytingtjuv	t ʏː t ɪ ŋ ç ʉː ʋ
tytling	t ʏ ɬ l ɪ ŋ
tytling	t ʉ ɬ l ɪ ŋ
tytling	t ø̞ t l ɪ ŋ
tæger	t eː ɡ ə r
Tønsberg	¹ t ø n s b æ r
tørsta	² t œ r s t ɑ
tåg	tʰ oː ɡ
tåre	² t oː r ə
uansett	ʉ ɑ n s ɛ tː
ubehageleg	ʉː b ə h ɑː ɡ ə l ɛ ɡ
uddu	ʉ dː ʉ
udyr	² ʉː d yː r
ueinig	² ʉː ɛ ɪː n i
ueinig	ʉ ɛ ɪː n i
uer	ʉː ɛ r
uer	ʉː r
ufisk	ʉ f ɪ s k
ufo	ʉː f u
ufoen	ʉː f u n
ugge	² u ɡː ə
ugle	² ʊ ɡ l ə
ugle	² ʊ ɡ ɽ ə
Ulvestad	² ʊ l v ə s t aː
Ulvestad	² ʉ l v ə s t aː
um	ʊ mː
undan	² u nː ɑ
undan	² u nː ɑ n
under	ʉ n d ə r
undergrund	ʉ n d e r ɡ r ʉ nː
undergrund	u ɲː e r ɡ r u ɲː
underhalding	² ʊ n d ə r h a l d ɪ ŋ
underhalding	² ʊ n d ə r h a l ɪ ŋ
undersøkja	ʉ n d ɛ r s øː ç a
ung	ʊ ŋː
unge	² ʊ ŋ ŋ ə
unge	² ʊ ɲ j ə
ungje	² ʊ ŋ j ə
ungje	² ʊ ɲ j ə
ungkar	u ŋ k aː r
unje	² ʊ ɲ j ə
unna	² u ɲː ɑ
unse	² ʉ n s ə
unsene	² ʉ n s ə n ə
unsene	² ʉ n s n̩ ə
unser	² ʉ n s ə r
upp	ʊ pː
ur	ʉː r
ur	ʉː r
urd	ʉː r
urd	ʉː ɽ
urokse	² ʉː r u k s ə
USA	ʉː s aː
usamd	ʉː s a m d
usemje	ʉː s ɛ m j ə
uskuldig	ʉː s k ʉ l d i ɡ
uskyldig	ʉː ʃ y l d i ɡ
ustand	ʉ s t a nː
ustand	u s t a ɲː
utanfrå	² ʉː t a n f r ɔː
utanfrå	² ʉː t a f r ɔː
utanfrå	² ʉ tː a n f r ɔː
utanfrå	² ʉ tː a f r ɔː
utanom	² ʉː t ɑ n ʊ m
utbol	ʉː t b uː ɭ
utbrot	ʉː t b r ɔː t
utenkjeleg	ʉ t ɛ n ç ɛ l ɛ
utenkjeleg	ʉ t ɛ n ç ɛ l ɛ ɡ
utfor	² ʉː t f ɔ r
utfor	² ʉ t f ɔ r
utfordra	ʉː t f ɔ r d r a
utfordrande	ʉː t f ɔ r d r a n ə
utfordrar	ʉː t f ɔ r d r a r
utfordring	ʉː t f ɔ r d r i ŋ ɡ
utforska	ʉː t f ɔ r s k a
utkikstønne	ʉ t ç i k s t œ nː e
utnytta	ʉː t n y t a
utru	ʉː t r ʉː
utsetja	ʉː t s ɛ ç a
utslett	ʉː t s l ɛ t
utsletta	ʉː t s l ɛ t a
uttaleordbok	² ʉː t t ɑː l ə uː r b uː k
uttaleordbok	² ʉː t t ɑː l ə uː ɽ b uː k
utval	ʉː t ʋ aː l
utvandrar	ʉː t ʋ a n d r aː r
utvandring	ʉː t ʋ a n d r i ŋ ɡ
utvikla	ʉː t ʋ ɪ k l ɑ
utviklar	ʉː t ʋ i k l a r
utvikling	ʉː t ʋ i k l i ŋ ɡ
uunngåeleg	ʉ ʉ n ɡ ɒ ə l eː ɡ
Uvagrotta	ʉː v a ɡ r ɔ tː a
uventa	ʉː v ɛ n t a
uvitskapeleg	ʉː ʋ iː t s k a p ə l eː ɡ
uvitskapleg	ʉː ʋ iː t s k a p l eː ɡ
vada	v aː d a
vada	v aː a
vada	v a d a
vadmål	v a mː ɔː l
vadmål	v aː m ɔː l
Vadsø	² v a t s ø
vahaill	ʋ aː h a ʎː
vaken	² v aː ç ə n
vaken	² v aː k ə n
vakinn	v aː ɕ i ɲ
vakne	² v a k n ə
vakne	² v aː k n ə
vaksen	² ʋ ɑ k s n̩
vakt	ʋ ɑ k t
vakte	² ʋ ɑ k t ə
vakte	² ʋ ɑː k t ə
vakte	² ʋ ɑ k t ə
val	v aː l
val	v aː ɽ
vald	v a l d
vald	v a l
valda	ʋ ɑ l d ɑ
Valdres	ʋ a l d r ə s
Valdres	ʋ a lː ə ʂ
valdtekt	ʋ a l t ɛ k t
Valgrind	² v aː l ɡ r ɪ n d
Valgrind	² v aː l ɡ r ɪ n
Valgrind	² v aː ɽ ɡ r ɪ n d
Valgrind	² v aː ɽ ɡ r ɪ n
Valhall	² v aː l h a lː
Valhall	² v aː l a lː
valkamp	v aː l k a m p
valkyrja	² v aː l ç ʏ r j a
valkyrje	² v aː l ç ʏ r j ə
valkyrje	² v aː ɽ ç ʏ r j ə
vandra	² ʋ ɑ n d r ɑ
vandra	² ʋ ɑ ɲː e r
vandre	² ʋ ɑ n d r ə
vanedyr	v aː n e ² d yː r
Vangen	v a n ʝ ə n
Vangen	v a ɲ j ɪ n
vanlegvis	ʋ aː n l eː ɡ ʋ iː s
vann	ʋ ɐ nː
vanskeleg	² ʋ ɑ n s k ɛ l ɛ
vanskeleg	² ʋ ɑ n s k l ɛ
vanta	² ʋ ɑ n t ɑ
vantru	ʋ a n t r ʉ
Vanylven	² v a n ʏ l v ə n
Vanylven	² v a n ʏ l v ɪ
Vanylven	² v a n ʏ l v i ɲ
var	ʋ ɑː r
var	ʋ ɑː
var	ʋ ɑː r
var	ʋ ɑː r
var	ʋ ɑː r
var	ʋ ɑː r
vara	ʋ ɑː r ɑ
varde	ʋ ɑ ɖː ə
Vardø	² v a ɖː ø
vare	² ʋ ɑː r ɑ
vare	² ʋ ɑ r ɑ
varm	ʋ ɑ r m
varnt	ʋ ɑ ɳ t
varsam	² ʋ aː r s a m
varsam	² ʋ aː ʂ a m
varsel	ʋ ɑ ʂ ɛ l
vart	ʋ ɑ r t
vart	ʋ ɑ r t
vart	ʋ ɑː r t
vart	ʋ ɑː r t
vas	ʋ aː s
vaskebjørn	v a s k e b j øː r n
vassavkjølt	v a s a v ç øː l t
vassblemme	v a s b l e m m e
vassdrag	v a s d r aː ɡ
vassmelon	v a s m e l uː n
vatl	ʋ a ɬ l
vatn	v a t n
vatn	v a t ə n
Vavoldlia	v aː v o lː l iː a
ved	ʋ eː
ved	ʋ eː
vedda	v ɛ d a
veder	v ɛː ə r
veder	v ɛː r
Vefsn	v ɛ f s n
Vefsna	v ɛ f s n a
vega	² ʋ eː ɡ ɑ
vegan	ʋ e ɡ aː n
Vegard	² v eː ɡ aː r
Vegard	² v eː ɡ a r
Vegard	² v eː ɡ aː ɽ
Vegard	² v eː ɡ a ɽ
vegen	ʋ ɛː j ə n
vegen	ʋ ɛː ɡ ə n
vegen	ʋ æ ɪː ə n
vegetarianar	ʋ eː ɡ eː t aː r i aː n aː r
vegetasjon	ʋ eː ɡ eː t aː ʃ uː n
Vegjerd	² v eː j ɛː r
Vegjerd	² v eː j ɛ r
Vegjerd	² v eː j ɛː ɽ
Vegjerd	² v eː j ɛ ɽ
veida	² v ɛ ɪː d a
veida	² v ɛ ɪː a
veidemann	² v ɛ ɪː d ə m a nː
veidemann	² v ɛ ɪː ə m a nː
veik	v ɛ ɪː k
vekeblad	² v eː k ə b l aː
vekeblad	² v eː k ə b ɽ aː
vekkja	² ʋ ɛ çː ɑ
vekt	ʋ ɛ k t
velkomen	ʋ ɛ l k ɔː m ə n
velståande	ʋ ɛ l s t ɒː a n ə
Velsvik	v ɛ l s v iː k
Velsvika	v ɛ l s v iː c͡ç a
Velsvika	v ɛ l s v iː c͡ç a
ven	ʋ eː n
ven	ʋ eː n
venleg	v eː n l eː ɡ
venleik	² v eː n l ɛ ɪː k
Vennesla	² v ɛ nː ə s l aː
vennleg	v ɛ n l eː ɡ
venstre	ʋ ɛ n s t r ə
vent	ʋ ɛ n t
vent	ʋ ɛ n t
vent	ʋ eː n t
venta	² ʋ ɛ n t ɑ
venta	ʋ ɛ ɲ c
vera	² v ɛː r a
vera	² v ɛ r a
vêra	² ʋ eː r ɑ
vêra	ʋ eː r ɑ
verd	ʋ æː r
verd	ʋ æː ɽ
verd	ʋ æː r
verd	ʋ æː ɽ
verd	ʋ ɛ r d
Verdal	² v æ r d aː l
Verdal	² v æ r d aː ɽ
Verdalen	² v æ r d aː l ə n
Verdalen	² v æ r d aː ɽ ə n
Verdande	² v ɛː r a n d ə
Verdande	² v ɛː r a n ə
Verdande	² v ɛː ɽ a n d ə
Verdande	² v ɛː ɽ a n ə
vêre	² ʋ eː r ə
vêret	ʋ eː r ə
vêrfast	v eː r f a s t
verg	v ɛ r ɡ
verg	v æ r ɡ
verg	v ɛ r j
verg	v æ r j
vêrhane	² ʋ eː r h ɑː n ə
verjemål	² v ɛ r j ə m ɔː l
verjemål	² v ɛ r j ə m ɔː ɽ
verk	ʋ ɛ r k
verk	ʋ æ ʂ k
verka	² ʋ ɛ r k ɑ
verka	ʋ ɛ ʂ k
verkeleg	² v ɛ r k ə l ɛ ɡ
verkeleg	² v ɛ r k l ɛ
verkeleg	² v ɛ ʂ k ə l ɛ
verkeleg	² v ɛ ʂ k l ɛ
vêrljos	ʋ eː r j uː s
vêrljos	ʋ eː r l øː s
vêrljos	ʋ æː j uː s
vern	ʋ ɛ r n
verna	ʋ ɛ r n a
vernar	ʋ ɛ r n a r
verneplikt	ʋ ɛ r n ə p l i k t
verva	² ʋ æ r ʋ ɑ
verva	ʋ æ r ʋ ɑ
verve	² ʋ æ r ʋ ə
vesle	² ʋ ɛ s l ə
vesle	² ʋ ɛ ʃ l ə
Veslehamar	² v ɛ s l ə h a m a r
Veslehamar	² v ɛ ʎ̥ h a m a r
Veslehamar	² v ɛ ʎ̥ h ɔ m ɔ r
vestmann	² v ɛ s t m a nː
vestmann	² v ɛ sː m a nː
vestover	ʋ ɛ s t ɔː ʋ ɛ r
vetta	ʋ ɛ tː ɑ
vetta	² ʋ ɛ tː ɑ
vetter	ʋ ɛ tː ə r
vetter	ʋ ɛ tː r̩
vevja	² ʋ ɛ ʋ j ɑ
vi	ʋ iː
via	ʋ iː ɑ
via	² ʋ iː ɑ
Vidar	² v iː a r
Vidar	² v iː d a r
Vidkunn	v iː k ʊ n
Vidkunn	v ɪ kː ʊ n
Vidøy	² v ɪː œ ʏː
vigg	ʋ ɪ ɡː
vigge	² ʋ ɪ ɡ ɡ ə
Viggja	v i ɟː a
vika	² v ɪˑ k a
Vikestad	² v iː ç i s t a
Vikestad	² v i ç i s t a
Vikestad	² v iː k ə s t a
viki	ʋ iː k ɪ
viki	² ʋ iː k ɪ
viki	ʋ iː k ɪ
Viking	² v iː ç ɪ ŋ
Viking	² v iː k ɪ ŋ
Vikingstad	² v ɪ çː ɪ ŋ s t a
Vikingstad	² v eː ç ɪ ŋ s t a
vikke	² ʋ ɪ k k ə
viku	² ʋ ɪˑ k ʉ
vil	ʋ ɪ l
Vilhjelm	² v ɪ l j ɛ l m
Vilhjelm	² v ɪ l j ɛ ɽ m
vilje	² v ɪ lː j ə
vill	ʋ ɪ lː
vin	ʋ iː n
vindauga	² v ɪ n d œ ʊː ɡ a
vindauga	² v ɪ n d œ ʊː a
vindauga	² v ɪ n œ ʊː ɡ a
vindauga	² v ɪ n œ ʊː a
vindauge	² ʋ ɪ n d æ ʉ ɡ ə
Vinje	v ɪ n j ə
Vinje	v e n j ə
Vinje	v ɪ n j ə
Vinland	² v iː n l a n d
Vinland	² v iː n l a n
Vinland	² v ɪː n l a n d
Vinland	² v ɪː n l a n
Vinland	² v ɪ n l a n d
Vinland	² v ɪ n l a n
vis	ʋ iː s
visene	² ʋ iː s n̩ ə
visepresident	ʋ iː s ə p r ɛ s i d ɛ n t
visi	ʋ iː s ɪ
visi	² ʋ iː s ɪ
visjon	ʋ i ʃ uː n
viskelêr	v i s k e l eː r
visne	² ʋ ɪ s n ɑ
visund	² v iː s ʊ n d
visund	² v iː s ʊ n
vita	² ʋ ɪː t a
vita	² ʋ ɪ t a
vite	² ʋ ɪː t ə
vite	² ʋ ɪ t ə
vitja	² v ɪː ç a
vitja	² v ɪ çː a
vitskap	ʋ ɪː t s k ɑː p
vitskapeleg	ʋ iː t s k a p ə l eː ɡ
vitskapleg	ʋ iː t s k a p l eː ɡ
vodve	² v oː v ə
Voie	² v o ɪː ə
Voie	² v ɔː j ə
Volda	¹ v o l d a
voll	v o lː
voll	v o d l
voll	v o dː
von	ʋ uː n
von	ʋ uː n
von	f ɔ nː
vor	ʋ oː r
vòr	ʋ oː r
vord	ʋ uː r
vord	ʋ uː ɽ
Vordøy	² v oː r œ ʏ
vore	² ʋ oː r ə
Vormstad	ʋ o r m s t a
Voss	v o sː
vossamål	² v o sː a m ɔː l
vossamål	² v o sː a m ɔː ɽ
Vossavangen	² v o sː a v a n ʝ ə n
Vossavangen	² v o sː a v a ɲ j ɪ n
vott	v o tː
votten	v o t n̩
vov	ʋ uː ʋ
vov	ʋ ɔ ʋː
vrak	ʋ r ɑː k
vrangviljug	² r ɑ ŋ v ɪ l j ʉ ɡ
vrangviljug	² r ɑ ŋ v ɪ l j ʉ
vrangøygd	r ɑ ŋ œ ʏ̯ ɡ d
Vuku	² v ʉ kː ʉ
vyrka	² ʋ ʏ r k ɑ
vyrke	² ʋ ʏ r ç ə
vyrke	² ʋ ʏ r k ə
væpna	ʋ æː p n a
væring	² v æː r ɪ ŋ
væte	² v eː t e
væte	² v æː t e
vørd	ʋ œː ɽ
vå	ʋ oː
våg	ʋ oː ɡ
Vågar	² v ɔː ɡ a r
Våge	² v ɔː j ə
Våge	² v o ɪː ə
Vågsbygd	¹ v ɔː k s b ʏ ɡ d
Vågøy	² v ɔː ɡ œ ʏː
våk	ʋ oː k
våk	ʋ oː k
vånnmål	v o ɲː m ɔː l
våpenkvile	ʋ ɒː p ɛ n k ʋ iː l ə
vår	ʋ oː r
våren	ʋ oː ɳ
vårteikn	v ɔː r t ɛ ɪ k n
vårå	² ʋ ɔ ɾ ɔ
vårå	² ʋ ɔ ɾː ɔ
Våsud	² v ɔː s ʊ
våt	ʋ oː t
våtå	² ʋ ɔ t ɔ
våtå	² ʋ ɔ tː ɔ
våtå	² ʋ ɔ t ɔ
våtå	² ʋ ɔ tː ɔ
WC	² v eː s ə
WC	v ə s eː
Wirkola	¹ v ɪ r k u l a
Yggdrasel	² ʏ ɡː d r aː s ə l
Yggdrasil	² ʏ ɡː d r aː s ɪ l
Yggdrasil	² ʏ ɡ d r a s iː l
Yggdrasil	² ʏ d r a s iː l
ymis	² yː m ɪ s
ymist	² yː m ɪ s t
ymse	² ʏ m s ə
ynskeliste	² ʏ n s ç ə l ɪ s t ə
ynskeliste	² ʏ n s k ə l ɪ s t ə
ynskja	² ʏ n s ç ə
ynskja	² ʏ n ʃ ə
yoghurt	j o ɡ ʉ r t
yoghurt	j o ɡː ʉ ʈ
yoghurt	j o ɡː e ʂ t
yr	yː r
yrk	ʏ r k
yrke	² ʏ r k ə
yrke	² ʏ r ç ə
yrke	² ʏ r k ə
yrkja	² ʏ r ç ɑ
zombie	s o m b i
zombie	s u m b i
æ	æː
Æge	² æː j ə
Æge	² æː ɡ ə
Æge	² ɛ ɪː ə
æra	æː r ɑ
æra	² æː r ɑ
æra	æː r ɑ
ære	² æː r ə
ærer	² æː r ə r
æresdrap	æː r ə s d r aː p
ærleg	æː r l e ɡ
ærleg	æː ɭ e
æsj	ʔ æ ʂ
æsj	æ ʂ
ætt	ɛ tː
ætt	æ tː
æve	² æː v ə
æve	² eː v ə
æve	² ɛː v ə
Øgderen	² œ ɡ d e r ə n
Øgderen	² œ ɡ d ə r ə n
Øgderen	² œ ɡ d ə ɲ
økonomisk	œ k ʊ n uː m ɪ s k
øksla	ø k s l a
øl	øː l
ør	øː r
øra	² øː r ɑ
øra	² øː r ɑ
øra	² øː r ɑ
øra	øː r ɑ
øra	² øː r ɑ
øri	² øː r ɪ
øri	øː r ɪ
ørkenrev	ø r k e n r eː v
ørn	œː ɳ
ørnøygd	² øː r n œ ʏ ɡ d
ørnøygd	² œ r n œ ʏ ɡ d
Ørsta	¹ œ r s t a
øvre	² œ ʋ r ə
øvst	œ f s t
øya	œ ʏ̯ ɑ
øyar	² œ ʏ̯ ɑ r
øydar	ø y d aː r
øydelegging	² œ ʏ̯ ə l ɛ ɡː ɪ ŋ
øydelegging	² œ ʏ̯ ə l ɛ ʝː ɪ ŋ
Øyeren	² œ ʏː e r ə n
Øyeren	² œ ʏː ə r ə n
Øyeren	² œ ʏː ə ɲ
øygd	œ ʏ̯ ɡ d
øyk	œ ʏː k
øyresus	œ ʏ r ə s ʉː s
øyresus	œ ʏ̯ʷ ɾ̺ ə s̪ ʉʷː s̪
å	oː
å	ɔ
å	oː
å	oː
å	ɔ
åbot	ôː b uː t
åbry	ôː b ɾ yː
Ådne	² ɔː d n ə
Ådne	² ɔ d n ə
Ådne	² a uː d n ə
åfløy	ôː f l ø y
åg	oː ɡ
åk	oː k
åker	oː k ɛ r
åkerlapp	oː k ɛ r l ɑ pː
åleine	ɔ ² l ɛ ɪː n ə
åleine	i l eː n
Ålesund	² ɔː l ə s ʊ n d
Ålesund	² ɔː l ə s ʊ n
ålmuge	² oː l m ʉː ɡ ə
ålreit	ɔː l r ɛ ɪː t
ålreit	ɔː ɽ r ɛ ɪː t
ån	oː n
ånd	ɔ n d
åndeleg	² ɔ n d ə l ɛ
åndeleg	² ɔ n d ə l ɛ ɡ
åne	oː n ə
ånkle	o ŋ k l e
åntle	o n t l e
åra	² oː r ɑ
åra	oː r ɑ
åra	oː r ɑ
åre	² oː r ə
årevis	² oː r ə ʋ iː s
Årgjeng	² ɔː r j ɛ ŋ
årleg	² oː ɭ e ɡ
årleg	² oː ɭ e
årsak	ɔː ʂ aː k
åsen	oː s n
Åsgard	² ɔː s ɡ aː r
Åsgard	² ɔː s ɡ aː ɽ
Åsgeir	² ɔː s j ɛ ɪ r
Åsgeir	² ɔ s j ɛ ɪ r
Åsgeir	² ɔː s ɡ ɛ ɪ r
Åsgeir	² ɔ s ɡ ɛ ɪ r
Åsmund	² ɔː s m ʊ n d
Åsmund	² ɔː s m ʊ n
åsyn	oː s yː n
åt	oː t
åta	² oː t ɑ
åta	oː t ɑ
åte	² oː t ə
åtet	oː t ə
åtet	² oː t ə
åtferd	² ɔː t f æː r
åtgaum	ɒː t ɡ ø ʉ m
åtvara	ɒː t ʋ aː r a
åverk	² oː ʋ æ r k
