'ch	χ
etholadwy	ɛ θ ɔ l a d ʊ i̯
etholadwy	ɛ θ ɔ l aː d u
etholadwy	ɛ θ ɔ l aː d ʊ i̯
etholedig	ɛ θ ɔ l eː d ɪ ɡ
etholedig	ɛ θ ɔ l ɛ d ɪ ɡ
etholiad	ɛ θ ɔ l j a d
etholiadau	ɛ θ ɔ l j a d a i̯
etholiadau	ɛ θ ɔ l j a d ɛ
etholiadol	ɛ θ ɔ l j a d ɔ l
etholiadol	ɛ θ ɔ l j aː d ɔ l
ethrefig	ɛ θ r eː v ɪ ɡ
ethrefig	ɛ θ r ɛ v ɪ ɡ
etifeddol	ɛ t ɪ v eː ð ɔ l
etifeddol	ɛ t ɪ v ɛ ð ɔ l
etifeddu	ɛ t ɪ v eː ð i
etifeddu	ɛ t ɪ v ɛ ð i
eto	ɛ t ɔ
etyl	ɛ t ɪ l
euog	e i̯ ɔ ɡ
eurben	e i̯ r b ɛ n
eurgylch	e i̯ r ɡ ɪ l χ
euro	e i̯ r ɔ
euthum	e i̯ θ ɪ m
ewch	ɛ u̯ χ
ewig	eː w ɪ ɡ
ewig	ɛ w ɪ ɡ
ewin	ɛ u̯ ɪ n
ewinfedd	ɛ u̯ ɪ n v ɛ ð
ewro	ɛ u̯ r ɔ
ewropiwm	ɛ u̯ r ɔ p j ʊ m
ewyllys	ɛ u̯ ə ɬ ɪ s
ewyn	ɛ u̯ ɪ n
ewythr	ɛ u̯ ɪ r θ
ewythr	ɛ u̯ ɪ θ r
fa's	v aː s
fab	v aː b
fach	v aː χ
fachgen	v a χ ɡ ɛ n
fachgenyn	v a χ ɡ ɛ n ɪ n
fadfall	v a d v a ɬ
faedd	v a i̯ ð
faeddod	v e i̯ ð ɔ d
faen	v a i̯ n
faet	v a i̯ t
fag	v a ɡ
fag	v aː ɡ
fai	v a i̯
faint	v a i̯ n t
faith	v a i̯ θ
falle	v a ɬ ɛ
falu	v aː l i
falwoden	v a l w oː d ɛ n
falwoden	v a l w ɔ d ɛ n
falwr	v aː l ʊ r
falwyr	v a l w ɪ r
fam	v a m
fambŵ	v a m b uː
fampir	v a m p ɪ r
fan	v a n
fanadiwm	v a n a d j ʊ m
faneg	v a n ɛ ɡ
faneg	v aː n ɛ ɡ
fanwl	v aː n ʊ l
fara	v a r a
fara	v aː r a
farchnad	v a r χ n a d
farchogion	v a r χ ɔ ɡ j ɔ n
fardd	v a r ð
farfog	v a r v ɔ ɡ
farn	v a r n
farnau	v a r n a i̯
farnau	v a r n ɛ
farnwr	v a r n ʊ r
farus	v a r ɪ s
farus	v aː r ɪ s
fas	v aː s
fasen	s ɛ n
fasen	v a s ɛ n
fasen	v ə s ɛ n
fasged	v a s ɡ ɛ d
faswn	v a s ʊ n
fasŵn	v a s uː n
fath	v aː θ
fatha	v a θ a
fathemateg	v a θ ɛ m a t ɛ ɡ
fawn	v a u̯ n
fawr	v a u̯ r
fawr	v o u̯ r
fe	v eː
fechan	v eː χ a n
fechgyn	v ɛ χ ɡ ɪ n
feddal	v eː ð a l
feddal	v ɛ ð a l
feddwl	v eː ð ʊ l
feddwl	v ɛ ð ʊ l
feddygol	v ɛ ð ə ɡ ɔ l
feddylgar	v ɛ ð ə l ɡ a r
fedi	v eː d i
fedi	v ɛ d i
fedra	v ɛ d r a
feibion	v ə i̯ b j ɔ n
feidr	v e i̯ d r
feidr	v e i̯ d ɪ r
feidrau	v e i̯ d r a i̯
feidrau	v e i̯ d r ɛ
feinwen	v e i̯ n w ɛ n
feirws	v e i̯ r ʊ s
feirysau	v e i̯ r ə s a i̯
feirysau	v e i̯ r ə s ɛ
feithrin	v e i̯ θ r ɪ n
fel	v ɛ l
felfed	v ɛ l v ɛ d
felly	v ɛ ɬ i
felyn	v eː l ɪ n
felyn	v ɛ l ɪ n
fenga	v ɛ ŋ ɡ a
fengach	v ɛ ŋ ɡ a χ
fenig	v eː n ɪ ɡ
fenig	v ɛ n ɪ ɡ
fenthyg	v ɛ n θ ɪ ɡ
fenyn	v eː n ɪ n
fenyn	v ɛ n ɪ n
fenyw	v eː n ɪ u̯
fenyw	v ɛ n ɪ u̯
fenywaidd	v ɛ n ə u̯ a i̯ ð
fenywaidd	v ɛ n ə u̯ ɛ ð
fenywaidd	v ɛ n ɪ u̯ a i̯ ð
fenywaidd	v ɛ n ɪ u̯ ɛ ð
fer	v ɛ r
ferch	v ɛ r χ
ferdis	v ɛ r d ɪ s
ferf	v ɛ r v
ferfau	v ɛ r v a i̯
ferfau	v ɛ r v ɛ
ferfenw	v ɛ r v eː n u
ferfenw	v ɛ r v ɛ n u
fersiwn	v ɛ r ʃ ʊ n
ferwi	v ɛ r w i
fesul	v ɛ s ɪ l
fesur	v ɛ s ɪ r
fether	v ɛ θ ɛ r
fetrig	v ɛ t r ɪ ɡ
fewn	v ɛ u̯ n
fewn	v ɪ u̯ n
fewnblyg	v ɛ u̯ n b l ɪ ɡ
fewnol	v ɛ u̯ n ɔ l
ffa	f aː
ffacbys	f a k b ɪ s
ffaelu	f e i̯ l i
ffaelu	f iː l i
ffaelu	f ɪ l i
ffagod	f a ɡ ɔ d
ffair	f a i̯ r
ffaith	f a i̯ θ
ffarm	f a r m
ffasiwn	f a ʃ ʊ n
ffatri	f a t r i
ffau	f a i̯
ffawd	f a u̯ d
ffawt	f a u̯ t
ffawydd	f a u̯ ɪ ð
ffawydden	f a u̯ ə ð ɛ n
ffedog	f ɛ d ɔ ɡ
ffeil	f e i̯ l
ffeindiaf	f e i̯ n d a
ffeindiaf	f e i̯ n d j a
ffeindiaf	f e i̯ n d j a v
ffeindiaf	f ɪ n d a
ffeindiaf	f ɪ n d j a
ffeindio	f e i̯ n d j ɔ
ffeindio	f e i̯ n d ɔ
ffeindio	f ɪ n d j ɔ
ffeindio	f ɪ n d ɔ
ffenast	f eː n a s d
ffenast	f ɛ n a s d
ffenest	f eː n ɛ s d
ffenest	f ɛ n ɛ s d
ffenestr	f eː n ɛ s d
ffenestr	f eː n ɛ s d r
ffenestr	f ɛ n ɛ s d
ffenestr	f ɛ n ɛ s d r
ffenestri	f ɛ n ɛ s d r i
ffens	f ɛ n s
ffensiau	f ɛ n s j a i̯
ffensiau	f ɛ n s j ɛ
ffensiau	f ɛ n ʃ a i̯
ffensiau	f ɛ n ʃ ɛ
ffensio	f ɛ n s j ɔ
ffensio	f ɛ n ʃ ɔ
ffensys	f ɛ n s ɪ z
fferi	f ɛ r i
fferm	f ɛ r m
ffermio	f ɛ r m j ɔ
ffermiwm	f ɛ r m j ʊ m
ffermwr	f ɛ r m ʊ r
ffermydd	f ɛ r m ɪ ð
fferyllfa	f ɛ r ə ɬ v a
ffesant	f ɛ z a n t
ffeuen	f e i̯ ɛ n
ffi	f iː
ffidil	f ɪ d ɪ l
ffigys	f iː ɡ ɪ s
ffigys	f ɪ ɡ ɪ s
ffigysbren	f ɪ ɡ ə s b r ɛ n
ffili	f iː l i
ffili	f ɪ l i
ffilm	f ɪ l m
ffilmiau	f ɪ l m j a i̯
ffilmiau	f ɪ l m j ɛ
ffin	f iː n
ffioedd	f iː ɔ i̯ ð
ffiolredyn	f i ɔ l r eː d ɪ n
ffiolredyn	f i ɔ l r ɛ d ɪ n
ffion	f i ɔ n
ffion	f iː ɔ n
ffionau	f i oː n a i̯
ffionau	f i oː n ɛ
ffionau	f ɪ ɔ n a i̯
ffionau	f ɪ ɔ n ɛ
ffiseg	f ɪ z ɛ ɡ
ffisig	f ɪ s ɪ ɡ
ffisioleg	f ɪ s j ɔ l ɛ ɡ
ffisioleg	f ɪ ʃ ɔ l ɛ ɡ
ffit	f ɪ t
fflach	f l aː χ
fflamgwr	f l a m ɡ ʊ r
fflapjac	f l a p d ʒ a k
fflasg	f l a s ɡ
fflat	f l a t
fflerofiwm	f l ɛ r ɔ v j ʊ m
fflipfflop	f l ɪ p f l ɔ p
fflipfflops	f l ɪ p f l ɔ p s
ffliw	f l ɪ u̯
ffliwt	f l ɪ u̯ t
fflwcs	f l ʊ k s
fflwcsyn	f l ʊ k s ɪ n
fflworid	f l uː ɔ r ɪ d
fflworin	f l uː ɔ r ɪ n
fflycs	f l ə k s
fflyd	f l iː d
fflŵr	f l uː r
ffodus	f oː d ɪ s
ffodus	f ɔ d ɪ s
ffoi	f ɔ i̯
ffon	f ɔ n
ffonau	f oː n a i̯
ffonau	f oː n ɛ
ffonau	f ɔ n a i̯
ffonau	f ɔ n ɛ
ffonia	f ɔ n j a
ffoniaf	f ɔ n j a v
ffonian	f oː n j a n
ffoniff	f oː n ɪ f
ffonio	f ɔ n j ɔ
ffonioch	f ɔ n j ɔ χ
ffoniodd	f ɔ n j ɔ ð
ffonion	f ɔ n j ɔ n
ffoniwch	f ɔ n j ʊ χ
ffoniwn	f ɔ n j ʊ n
ffonoleg	f ɔ n oː l ɛ ɡ
ffonoleg	f ɔ n ɔ l ɛ ɡ
fforc	f ɔ r k
fforch	f ɔ r χ
fforchog	f ɔ r χ ɔ ɡ
ffordd	f ɔ r
ffordd	f ɔ r ð
fforddio	f ɔ r ð j ɔ
fforest	f oː r ɛ s t
fforest	f ɔ r ɛ s t
fformiwla	f ɔ r m ɪ u̯ l a
ffos	f oː s
ffosffad	f ɔ s f a d
ffosfforws	f ɔ s f ɔ r ʊ s
ffotograff	f ɔ t ɔ ɡ r a f
ffotograffaidd	f ɔ t ɔ ɡ r a f a i̯ ð
ffotograffaidd	f ɔ t ɔ ɡ r a f ɛ ð
ffotograffau	f ɔ t ɔ ɡ r a f a i̯
ffotograffau	f ɔ t ɔ ɡ r a f ɛ
ffotograffiaeth	f ɔ t ɔ ɡ r a f j a i̯ θ
ffotograffiaeth	f ɔ t ɔ ɡ r a f j ɛ θ
ffotograffiau	f ɔ t ɔ ɡ r a f j a i̯
ffotograffiau	f ɔ t ɔ ɡ r a f j ɛ
ffotograffig	f ɔ t ɔ ɡ r a f ɪ ɡ
ffotograffwr	f ɔ t ɔ ɡ r a f ʊ r
ffotograffwyr	f ɔ t ɔ ɡ r a f w ɪ r
ffotograffydd	f ɔ t ɔ ɡ r a f ɪ ð
ffotograffyddion	f ɔ t ɔ ɡ r a f ə ð j ɔ n
ffowla	f o u̯ l a
ffowlio	f o u̯ l j ɔ
ffowlyn	f o u̯ l ɪ n
ffracsiwn	f r a k ʃ ʊ n
ffrae	f r a i̯
ffraeau	f r e i̯ a i̯
ffraeau	f r e i̯ ɛ
ffraeau	f r e ɨ̯ a
ffraeau	f r e ɨ̯ ɛ
ffraegar	f r e i̯ ɡ a r
ffraeo	f r e i̯ ɔ
ffraeo	f r i ɔ
ffraeo	f r iː ɔ
ffraeon	f r e i̯ ɔ n
fframio	f r a m j ɔ
fframwaith	f r a m w a i̯ θ
ffranciwm	f r a ŋ k j ʊ m
ffres	f r ɛ ʃ
ffrind	f r ɪ n d
ffrindiau	f r i n d j a i̯
ffrindiau	f r i n d j ɛ
ffrio	f r iː ɔ
ffrithiant	f r ɪ θ j a n t
ffrithiol	f r ɪ θ j r ɔ l
ffrithiolyn	f r ɪ θ j oː l ɪ n
ffrithiolyn	f r ɪ θ j ɔ l ɪ n
ffroen	f r ɔ i̯ n
ffroenuchel	f r ɔ i̯ n ɪ χ ɛ l
ffromlys	f r ɔ m l ɪ s
ffrwchnedd	f r ʊ χ n ɛ ð
ffrwchnedden	f r ʊ χ n eː ɛ n
ffrwchnedden	f r ʊ χ n ɛ ð ɛ n
ffrwd	f r uː d
ffrwgwd	f r uː ɡ ʊ d
ffrwgwd	f r ʊ ɡ ʊ d
ffrwydrad	f r ʊ i̯ d r a d
ffrwydro	f r ʊ i̯ d r ɔ
ffrwydrol	f r ʊ i̯ d r ɔ l
ffrwydrolyn	f r ʊ i̯ d r oː l ɪ n
ffrwydrolyn	f r ʊ i̯ d r ɔ l ɪ n
ffrwyth	f r ʊ i̯ θ
ffrwythydd	f r ʊ i̯ θ ɪ ð
ffrydio	f r ə d j ɔ
ffrygydau	f r ə ɡ ə d a
ffrygydau	f r ə ɡ ə d a i̯
ffrygydau	f r ə ɡ ə d ɛ
ffrâm	f r aː m
ffug	f iː ɡ
ffugenw	f ɪ ɡ eː n u
ffugenw	f ɪ ɡ ɛ n u
ffugenwau	f ɪ ɡ ɛ n w a i̯
ffugenwau	f ɪ ɡ ɛ n w ɛ
ffuglen	f ɪ ɡ l ɛ n
ffurf	f ɪ r v
ffurfio	f ɪ r v j ɔ
ffurfiol	f ɪ r v j ɔ l
ffurflen	f ɪ r v l ɛ n
ffurfwisg	f ɪ r v w ɪ s ɡ
ffwciaf	f ʊ k j a v
ffwcio	f ʊ k j ɔ
ffwng	f ʊ ŋ
ffwr	f ʊ r
ffwrcho	f ʊ r χ ɔ
ffwrdd	f ʊ r ð
ffwrn	f ʊ r n
ffwrnais	f ʊ r n a i̯ s
ffwrnais	f ʊ r n ɛ s
ffy	f iː
ffycin	f ə k ɪ n
ffydd	f iː ð
ffyddlon	f ə ð l ɔ n
ffyn	f ɪ n
ffyniant	f ə n j a n t
ffynidwydd	f ə n iː d ʊ i̯ ð
ffynidwydd	f ə n ɪ d w ɪ ð
ffynidwydd	f ə n ɪ d ʊ i̯ ð
ffynnu	f ə n i
ffyrc	f ɪ r k
ffyrdd	f ɪ r ð
ffyrling	f ə r l ɪ ŋ
ffyrnau	f ə r n a i̯
ffyrnau	f ə r n ɛ
ffyrnig	f ə r n ɪ ɡ
ffyrrau	f ə r a i̯
ffyrrau	f ə r ɛ
ffäen	f aː ɛ n
ffêr	f eː r
ffôi	f oː i̯
ffôl	f oː l
ffôn	f oː n
ffŵl	f ʊː l
fi	v iː
ficer	v ɪ k ɛ r
figwyn	v ɪ ɡ w ɪ n
fil	v iː l
filoedd	v ɪ l ɔ i̯ ð
finegr	v ɪ n ɛ ɡ r
finnau	v ɪ n a i̯
finnau	v ɪ n ɛ
fioled	v i ɔ l ɛ d
firws	v iː r ʊ s
firws	v ɪ r ʊ s
flagur	v l aː ɡ ɪ r
flaidd	v l a i̯ ð
flas	v l aː s
flasu	v l a s i
flasus	v l a s ɪ s
fleiddiaid	v l e i̯ ð j a i̯ d
fleiddiaid	v l e i̯ ð j ɛ d
fleiddiau	v l e i̯ ð j a i̯
fleiddiau	v l e i̯ ð j ɛ
flew	v l ɛ u̯
flewyn	v l ɛ u̯ ɪ n
flin	v l iː n
flinedig	v l ɪ n ɛ d ɪ ɡ
flodau	v l oː d a i̯
flodau	v l oː d ɛ
flodau	v l ɔ d a i̯
flodau	v l ɔ d ɛ
flodyn	v l oː d ɪ n
flodyn	v l ɔ d ɪ n
flog	v l ɔ ɡ
flows	v l o u̯ z
flwydd	v l ʊ i̯ ð
flwyddi	v l ʊ i̯ ð i
flwyddyn	v l ʊ i̯ ð ɪ n
flynedd	v l ə n ɛ ð
flynyddoedd	v l ə n ə ð ɔ i̯ ð
flynyddoedd	v l ə n ə ð ɔ ð
fo	v oː
foch	v oː χ
fochlwyd	v ɔ χ l ʊ i̯ d
fochyn	v oː χ ɪ n
fochyn	v ɔ χ ɪ n
focsio	v ɔ k s j ɔ
focsio	v ɔ k ʃ ɔ
fod	v oː d
fodca	v ɔ d k a
fodd	v oː ð
fodlon	v ɔ d l ɔ n
fodryb	v ɔ d r ɪ b
fodur	v oː d ɪ r
fodur	v ɔ d ɪ r
foed	v ɔ i̯ d
foes	v ɔ i̯ s
fol	v ɔ l
fola	v ɔ l a
foli	v ɔ l i
folt	v ɔ l t
foltedd	v ɔ l t ɛ ð
ford	v ɔ r d
fordydd	v ɔ r d ɪ ð
fore	v oː r ɛ
fore	v ɔ r ɛ
forgi	v ɔ r ɡ i
forio	v ɔ r j ɔ
foron	v oː r ɔ n
foron	v ɔ r ɔ n
fory	v oː r i
fory	v ɔ r i
foth	v oː θ
fothau	v ɔ θ a i̯
fothau	v ɔ θ ɛ
frag	v r aː ɡ
frain	v r a i̯ n
fraith	v r a i̯ θ
frathu	v r a θ i
frawd	v r a u̯ d
frechdan	v r ɛ χ d a n
frecwast	v r ɛ k w a s t
frenhines	v r ɛ n h iː n ɛ s
frenhines	v r ɛ n h ɪ n ɛ s
frenin	v r eː n ɪ n
frenin	v r ɛ n ɪ n
frest	v r ɛ s d
freuddwyd	v r e i̯ ð ʊ i̯ d
freuddwydio	v r e i̯ ð ʊ i̯ d j ɔ
freuddwydion	v r e i̯ ð ʊ i̯ d j ɔ n
fri	v r iː
fricyll	v r ɪ k ɪ ɬ
fricyllen	v r ɪ k ə ɬ ɛ n
frith	v r iː θ
fro	v r oː
froc	v r ɔ k
froch	v r oː χ
fron	v r ɔ n
fronlas	v r ɔ n l a s
fronnau	v r ɔ n a i̯
fronnau	v r ɔ n ɛ
frwd	v r uː d
frwnt	v r ʊ n t
frwsio	v r ʊ ʃ ɔ
frwsioch	v r ʊ ʃ ɔ χ
frwsiodd	v r ʊ ʃ ɔ ð
frwsion	v r ʊ ʃ ɔ n
frwydro	v r ʊ i̯ d r ɔ
frwynen	v r ʊ i̯ n ɛ n
fryn	v r ɪ n
fryniau	v r ə n j a i̯
fryniau	v r ə n j ɛ
fryoffyt	v r iː ɔ f ɪ t
frys	v r iː s
frân	v r aː n
fu	v iː
fuan	v i a n
fuan	v iː a n
fudr	v iː d ɪ r
fudr	v ɪ d ɪ r
fur	v iː r
fuwch	v ɪ u̯ χ
fwg	v uː ɡ
fwlfa	v ʊ l v a
fwltur	v ʊ l t ɪ r
fwnci	v ʊ ŋ k i
fwnwgl	v ʊ n ʊ ɡ l
fwnwgl	v ʊ n ʊ ɡ ʊ l
fwrdd	v ʊ r ð
fwrllwch	v ʊ r l ʊ χ
fwthyn	v ʊ θ ɪ n
fwy	v ʊ i̯
fwya	v ʊ i̯ a
fwyaf	v ʊ i̯ a
fwyaf	v ʊ i̯ a v
fwyd	v ʊ i̯ d
fwydo	v ʊ i̯ d ɔ
fwyn	v ʊ i̯ n
fwynhau	v ʊ i̯ n h a i̯
fwytais	v u i̯ t a i̯ s
fwytais	v ɪ t ɛ s
fwytaist	v u i̯ t a i̯ s d
fwytoch	v ɪ t ɔ χ
fwytoch	v ʊ i̯ t ɔ χ
fwytodd	v ɪ t ɔ ð
fwytodd	v ʊ i̯ t ɔ ð
fwyton	v ɪ t ɔ n
fwyton	v ʊ i̯ t ɔ n
fychan	f ə χ a n
fydd	v iː ð
fydda	v ə ð a
fyddan	v ə ð a n
fyddi	v ə ð i
fyddwch	v ə ð ʊ χ
fyddwn	v ə ð ʊ n
fyfyriwr	v ə v ə r j ʊ r
fygydog	v ə ɡ ə d ɔ ɡ
fynd	v ɪ n d
fyned	v ə n ɛ d
fynegi	v ə n ɛ ɡ i
fynwent	v ə n w ɛ n t
fynwes	v ə n w ɛ s
fyny	v ə n i
fynydd	v ə n i
fynydd	v ə n ɪ ð
fynydd	v ɪ n i
fynyddoedd	v ə n ə ð ɔ i̯ ð
fynyddoedd	v ə n ə ð ɔ ð
fynyddoedd	v ə n ə ð ɛ
fyr	v ɪ r
fyrdd	v ɪ r ð
fys	v iː s
fysedd	v ə s ɛ ð
fysedd	v ɪ s ɛ
fysedd	v ɪ s ɛ ð
fyw	v ɪ u̯
fywyd	v o u̯ ɪ d
fywyd	v ə u̯ ɪ d
fàs	v a s
fôn	v oː n
fôr	v oː r
fûm	v iː m
fẁg	v ʊ ɡ
ga	ɡ aː
gacen	ɡ a k ɛ n
gach	ɡ aː χ
gacha	ɡ a χ a
gacha	ɡ aː χ a
gachai	ɡ a χ a i̯
gachai	ɡ a χ ɛ
gachai	ɡ aː χ a i̯
gachai	ɡ aː χ ɛ
gachais	ɡ a χ a i̯ s
gachais	ɡ a χ ɛ s
gachais	ɡ aː χ a i̯ s
gachais	ɡ aː χ ɛ s
gachen	ɡ a χ ɛ n
gachen	ɡ aː χ ɛ n
gaches	ɡ a χ ɛ s
gaches	ɡ aː χ ɛ s
gad	ɡ aː d
gadael	ɡ a d a i̯ l
gadael	ɡ a d ɛ l
gadael	ɡ aː d a i̯ l
gadael	ɡ aː d ɛ l
gadair	ɡ aː d a i̯ r
gadair	ɡ aː d ɛ r
gadawed	ɡ a d a u̯ ɛ d
gadawodd	ɡ a d a u̯ ɔ ð
gadd	ɡ aː ð
gadeiriau	ɡ a d e i̯ r j a i̯
gadeiriau	ɡ a d e i̯ r j ɛ
gadeiriau	ɡ a d e i̯ r ɛ
gadeirio	ɡ a d e ɪ̯ r j ɔ
gadoliniwm	ɡ a d ɔ l ɪ n j ʊ m
gae	ɡ a i̯
gae	ɡ aː
gaeaf	ɡ e i̯ a
gaeaf	ɡ e i̯ a v
gaeafgysgu	ɡ e i̯ a v ɡ ə s ɡ i
gaed	ɡ a i̯ d
gael	ɡ a i̯ l
gael	ɡ aː l
gaeth	ɡ a i̯ θ
gaethoch	ɡ e i̯ θ ɔ χ
gaethon	ɡ e i̯ θ ɔ n
gaf	ɡ aː v
gafael	ɡ a v a i̯ l
gafael	ɡ a v ɛ l
gafael	ɡ aː v a i̯ l
gafael	ɡ aː v ɛ l
gafas	ɡ a v a s
gafas	ɡ aː v a s
gaffai	ɡ a f a i̯
gaffed	ɡ a f ɛ d
gaffel	ɡ a f ɛ l
gaffent	ɡ a f ɛ n t
gaffer	ɡ a f ɛ r
gaffi	ɡ a f i
gafodd	ɡ a v ɔ ð
gafodd	ɡ aː v ɔ ð
gafr	ɡ a v a r
gafr	ɡ a v r
gafr	ɡ aː v a r
gafrewig	ɡ a v r ɛ w ɪ ɡ
gain	ɡ a i̯ n
gaing	ɡ a i̯ ŋ
gair	ɡ a i̯ r
gais	ɡ a i̯ s
gait	ɡ a i̯ t
galan	ɡ a l a n
galan	ɡ aː l a n
galanas	ɡ a l a n a s
galanas	ɡ a l aː n a s
galar	ɡ a l a r
galar	ɡ aː l a r
galed	ɡ a l ɛ d
galed	ɡ aː l ɛ d
galedu	ɡ a l eː d i
galedu	ɡ a l ɛ d i
galenigion	ɡ a l ɛ n ɪ ɡ j ɔ n
galennig	ɡ a l ɛ n ɪ ɡ
galeted	ɡ a l ɛ t ɛ d
galiwm	ɡ a l j ʊ m
gall	ɡ a ɬ
gall	ɡ aː ɬ
galla	ɡ a ɬ a
gallai	ɡ a ɬ a i̯
gallai	ɡ a ɬ ɛ
gallan	ɡ a ɬ a n
gallant	ɡ a ɬ a n t
galled	ɡ a ɬ ɛ d
gallen	ɡ a ɬ ɛ n
galler	ɡ a ɬ ɛ r
galli	ɡ a ɬ i
gallio	ɡ a ɬ j ɔ
gallo	ɡ a ɬ ɔ
gallu	ɡ a ɬ i
galluog	ɡ a ɬ i ɔ ɡ
galluog	ɡ a ɬ iː ɔ ɡ
galluogi	ɡ a ɬ i oː ɡ i
galluogi	ɡ a ɬ i ɔ ɡ i
galon	ɡ a l ɔ n
galon	ɡ aː l ɔ n
galw	ɡ a l u
galw	ɡ aː l u
galwad	ɡ a l w a d
galwedigaeth	ɡ a l w ɛ d iː ɡ a i̯ θ
galwedigaeth	ɡ a l w ɛ d iː ɡ ɛ θ
galwedigaeth	ɡ a l w ɛ d ɪ ɡ a i̯ θ
galwedigaeth	ɡ a l w ɛ d ɪ ɡ ɛ θ
galwedigaethau	ɡ a l w ɛ d ɪ ɡ e i̯ θ a i̯
galwedigaethau	ɡ a l w ɛ d ɪ ɡ e i̯ θ ɛ
galwedigaethol	ɡ a l w ɛ d ɪ ɡ e i̯ θ ɔ l
galwes	ɡ a l w ɛ s
galwiff	ɡ a l w ɪ f
galwyn	ɡ a l ʊ i̯ n
galwyn	ɡ aː l ʊ i̯ n
gamdreiglo	ɡ a m d r e i̯ ɡ l ɔ
gamlas	ɡ a m l a s
gampfa	ɡ a m p v a
gan	ɡ a n
gana	ɡ a n a
gana	ɡ aː n a
ganai	ɡ a n a i̯
ganai	ɡ aː n a i̯
ganddi	ɡ a n ð i
ganddo	ɡ a n ð ɔ
ganddoch	ɡ a n ð ɔ χ
ganddon	ɡ a n ð ɔ n
ganddyn	ɡ a n ð ɪ n
ganddynt	ɡ a n ð ɪ n t
ganen	ɡ a n ɛ n
ganen	ɡ aː n ɛ n
ganer	ɡ a n ɛ r
ganer	ɡ aː n ɛ r
ganes	ɡ a n ɛ s
ganes	ɡ aː n ɛ s
ganfod	ɡ a n v ɔ d
ganfyddadwy	ɡ a n v ə ð a d ʊ i̯
ganfyddadwy	ɡ a n v ə ð aː d ʊ i̯
gangen	ɡ a ŋ ɛ n
ganghennog	ɡ a ŋ h ɛ n ɔ ɡ
gani	ɡ a n i
gani	ɡ aː n i
ganit	ɡ a n ɪ t
ganit	ɡ aː n ɪ t
ganlyniad	ɡ a n l ə n j a d
ganlyniadau	ɡ a n l ə n j aː d a i̯
ganlyniadau	ɡ a n l ə n j aː d ɛ
gano	ɡ a n ɔ
gano	ɡ aː n ɔ
ganol	ɡ aː n ɔ l
ganol	ɡ eː n ɔ l
ganolbarth	ɡ a n ɔ l b a r θ
ganolbarthau	ɡ a n ɔ l b a r θ a i̯
ganolbarthau	ɡ a n ɔ l b a r θ ɛ
ganolradd	ɡ a n ɔ l r a ð
gansai	ɡ a n s a i̯
gantorion	ɡ a n t ɔ r j ɔ n
ganu	ɡ a n i
ganu	ɡ aː n i
ganwr	ɡ a n ʊ r
ganwr	ɡ aː n ʊ r
ganwyr	ɡ a n ʊ i̯ r
gapel	ɡ a p ɛ l
gar	ɡ a r
gara	ɡ a r a
gara	ɡ aː r a
garafán	ɡ a r a v a n
garai	ɡ a r a i̯
garai	ɡ a r ɛ
garai	ɡ aː r a i̯
garai	ɡ aː r ɛ
garais	ɡ a r a i̯ s
garais	ɡ a r ɛ s
garais	ɡ aː r a i̯ s
garais	ɡ aː r ɛ s
garan	ɡ aː r a n
garanod	ɡ a r a n ɔ d
garanod	ɡ a r aː n ɔ d
garant	ɡ a r a n t
garant	ɡ aː r a n t
garchar	ɡ a r χ a r
garcharu	ɡ a r χ aː r i
gardd	ɡ a r ð
garddio	ɡ a r ð j ɔ
garddwr	ɡ a r ð ʊ r
gardinal	ɡ a r d ɪ n a l
gardinaliaid	ɡ a r d ɪ n a l j a i̯ d
gardinaliaid	ɡ a r d ɪ n a l j ɛ d
garedig	ɡ a r eː d ɪ ɡ
garedig	ɡ a r ɛ d ɪ ɡ
garej	ɡ a r ɛ d ʒ
garej	ɡ aː r ɛ d ʒ
garejys	ɡ a r ɛ d͡ʒ ɪ z
garejys	ɡ aː r ɛ d͡ʒ ɪ z
garem	ɡ a r ɛ m
garem	ɡ aː r ɛ m
garen	ɡ a r ɛ n
garen	ɡ aː r ɛ n
garent	ɡ a r ɛ n t
garent	ɡ aː r ɛ n t
gares	ɡ a r ɛ s
gares	ɡ aː r ɛ s
garest	ɡ a r ɛ s t
garest	ɡ aː r ɛ s t
garet	ɡ a r ɛ t
garet	ɡ aː r ɛ t
gari	ɡ a r i
gari	ɡ aː r i
gariad	ɡ a r j a d
garit	ɡ a r ɪ t
garit	ɡ aː r ɪ t
garlleg	ɡ a r ɬ ɛ ɡ
garnau	ɡ a r n a i̯
garnau	ɡ a r n ɛ
garo	ɡ a r ɔ
garo	ɡ aː r ɔ
garreg	ɡ a r ɛ ɡ
garth	b ɨ a r θ
garthen	ɡ a r θ ɛ n
gartre	ɡ a r t r ɛ
gartre	ɡ a t r ɛ
gartre	ɡ ə t r ɛ
gartre	ɡ ɪ t r ɛ
gartref	ɡ a r t r ɛ
gartref	ɡ a r t r ɛ v
gartref	ɡ a t r ɛ
gartref	ɡ ə t r ɛ
gartref	ɡ ɪ t r ɛ
garu	ɡ a r i
garu	ɡ aː r i
garw	ɡ aː r u
garwhau	ɡ a r w h a i̯
garwr	ɡ a r ʊ r
gas	ɡ aː s
gasglu	ɡ a s ɡ l i
gastell	ɡ a s d ɛ ɬ
gath	ɡ aː θ
gathod	ɡ a θ ɔ d
