अ	ə
प्रथमतः	pɾə.t̪ʰəm.t̪əʰ
प्रदर्शित	pɾə.d̪əɾ.ʃɪt̪
प्रदाता	pɾə.d̪ɑː.t̪ɑː
प्रदूषण	pɾə.d̪uː.ʃən
प्रधानाचार्य	pɾə.d̪ʱɑː.nɑː.t͡ʃɑːɾj
प्रधानाध्यापक	pɾə.d̪ʱɑː.nɑːd̪ʱ.jɑː.pək
प्रबंध	pɾə.bənd̪ʱ
प्रबंधक	pɾə.bən.d̪ʱək
प्रबन्ध	pɾə.bənd̪ʱ
प्रबल	pɾə.bəl
प्रभात	pɾə.bʱɑːt̪
प्रभारी	pɾə.bʱɑː.ɾiː
प्रभाव	pɾə.bʱɑːʋ
प्रभावकारी	pɾə.bʱɑːʋ.kɑː.ɾiː
प्रभावी	pɾə.bʱɑː.ʋiː
प्रभुत्व	pɾə.bʱʊt̪ʋ
प्रमाण	pɾə.mɑːn
प्रमाणभूत	pɾə.mɑːn.bʱuːt̪
प्रयत्न	pɾə.jət̪n
प्रयास	pɾə.jɑːs
प्रयोग	pɾə.joːɡ
प्रयोगकर्ता	pɾə.joːɡ.kəɾ.t̪ɑː
प्रयोगशाला	pɾə.joːɡ.ʃɑː.lɑː
प्रलय	pɾə.ləj
प्रवक्ता	pɾə.ʋək.t̪ɑː
प्रवर्तक	pɾə.ʋəɾ.t̪ək
प्रवाह	pɾə.ʋɑːʱ
प्रविष्टि	pɾə.ʋɪʃ.ʈiː
प्रवेश	pɾə.ʋeːʃ
प्रशंसक	pɾə.ʃən.sək
प्रशासक	pɾə.ʃɑː.sək
प्रशासकीय	pɾə.ʃɑː.sə.kiːj
प्रशासन	pɾə.ʃɑː.sən
प्रशासिक	pɾə.ʃɑː.sɪk
प्रशिक्षण	pɾə.ʃɪk.ʃən
प्रश्न	pɾəʃn
प्रश्न	pɾəʃ.nə
प्रश्न	pɾə.ʃən
प्रश्नोत्तर	pɾəʃ.noːt̪.t̪əɾ
प्रसंग	pɾə.səŋɡ
प्रसन्नता	pɾə.sənn.t̪ɑː
प्रसाधन	pɾə.sɑː.d̪ʱən
प्रसारित	pɾə.sɑː.ɾɪt̪
प्रस्ताव	pɾəs.t̪ɑːʋ
प्रस्तावक	pɾəs.t̪ɑː.ʋək
प्रस्तुति	pɾəs.t̪ʊ.t̪iː
प्रहार	pɾə.ɦɑːɾ
प्राकृतिक	pɾɑːk.ɾɪ.t̪ɪk
प्राक्कथन	pɾɑːk.kə.t̪ʰən
प्राचल	pɾɑː.t͡ʃəl
प्राच्यलवक	pɾɑːt͡ʃ.jəl.ʋək
प्राण	pɾɑːn
प्राणी	pɾɑː.niː
प्रातः	pɾɑː.t̪əʰ
प्राथमिक	praːt̪ʰmɪk
प्रादेशिक	pɾɑː.d̪eː.ʃɪk
प्राधिकार	pɾɑː.d̪ʱɪ.kɑːɾ
प्राधिकारी	pɾɑː.d̪ʱɪ.kɑː.ɾiː
प्राध्यापक	pɾɑːd̪ʱ.jɑː.pək
प्राप्त	pɾɑːpt̪
प्राप्ति	pɾɑːp.t̪iː
प्रायद्वीप	pɾɑːj.d̪ʋiːp
प्रारंभ	pɾɑː.ɾəmbʱ
प्रावधान	pɾɑːʋ.d̪ʱɑːn
प्रासंगिक	pɾɑː.səŋ.ɡɪk
प्रासंगिकता	pɾɑː.səŋ.ɡɪk.t̪ɑː
प्रासुक	pɾɑː.sʊk
प्रिंस	pɾɪns
प्रिटोरिया	pɾɪ.ʈoː.ɾiː.jɑː
प्रिय	pɾɪj
प्रियवर	pɾiː.jə.ʋəɾ
प्रिया	pɾiː.jɑː
प्रेक्षित	pɾeːk.ʃɪt̪
प्रेम	pɾeːm
प्रेयसी	pɾeː.jə.siː
प्रेरणा	pɾeːɾ.nɑː
प्रेरित	pɾeː.ɾɪt̪
प्रेस	pɾeːs
प्रॉसिक्यूटर	pɾɔː.sɪk.juː.ʈəɾ
प्रोग्राम	pɾoːɡ.ɾɑːm
प्रोटीन	pɾoː.ʈiːn
प्रोत्साहन	pɾoːt̪.sɑː.ɦən
प्रोत्साहित	pɾoːt̪.sɑː.ɦɪt̪
प्रौढ़	pɾɔːɽʱ
प्लाविका	plɑː.ʋɪ.kɑː
प्लीज़	pliːz
फ	pʰə
फँसना	pʰə̃s.nɑː
फंदा	pʰən.d̪ɑː
फक्कड़	pʰək.kəɽ
फट	pʰəʈ
फट्टू	pʰəʈ.ʈuː
फड़फड़ाना	pʰəɽ.pʰə.ɽɑː.nɑː
फफकना	pʰə.pʰək.nɑː
फफोला	pʰə.pʰoː.lɑː
फरवरी	pʰəɾ.ʋə.ɾiː
फर्नीचर	pʰəɾ.niː.t͡ʃəɾ
फल	pʰəl
फलन	pʰə.lən
फलस्वरूप	pʰə.ləs.ʋə.ɾuːp
फ़ंतासी	fən.t̪ɑː.siː
फ़क़ीर	fə.kiːɾ
फ़क़ीर	fə.qiːɾ
फ़ख़्र	fəkʰɾ
फ़ख़्र	fəxɾ
फ़तह	fə.t̪əʱ
फ़ना	fə.nɑː
फ़रमाइश	fəɾ.mɑːɪʃ
फ़रमान	fəɾ.mɑːn
फ़रमाना	fəɾ.mɑː.nɑː
फ़रवरी	fəɾ.ʋə.ɾiː
फ़रात	fə.ɾɑːt̪
फ़रार	fə.ɾɑːɾ
फ़रीदाबाद	fə.ɾiː.d̪ɑː.bɑːd̪
फ़रेब	fə.ɾeːb
फ़रोश	fə.ɾoːʃ
फ़र्ज़ी	fəɾ.ziː
फ़र्रुख़ाबाद	fəɾ.ɾʊ.kʰɑː.bɑːd̪
फ़र्रुख़ाबाद	fəɾ.ɾʊ.xɑː.bɑːd̪
फ़र्श	fəɾʃ
फ़लसफ़ा	fəl.sə.fɑː
फ़लस्तीनी	fə.ləs.t̪iː.niː
फ़सल	fə.səl
फ़साना	fə.sɑː.nɑː
फ़ाख़्ता	fɑːkʰ.t̪ɑː
फ़ाख़्ता	fɑːx.t̪ɑː
फ़ानी	faːn̪iː
फ़ारसी	fɑːɾ.siː
फ़ालतू	fɑːl.t̪uː
फ़ाश	fɑːʃ
फ़ासिला	fɑː.sɪ.lɑː
फ़िकर	fɪ.kəɾ
फ़ितरत	fɪt̪.ɾət̪
फ़ितूर	fɪ.t̪uːɾ
फ़िदा	fɪ.d̪ɑː
फ़िदायीन	fɪ.d̪ɑː.jiːn
फ़िरंगी	fɪ.ɾəŋ.ɡiː
फ़िराक़	fɪ.ɾɑːk
फ़िराक़	fɪ.ɾɑːq
फ़िरौन	fɪ.ɾɔːn
फ़िलहाल	fɪl.ɦɑːl
फ़िलिस्तीनी	fɪ.lɪs.t̪iː.niː
फ़िल्म	fɪlm
फ़िल्म	fɪ.ləm
फ़ीता	fiː.t̪ɑː
फ़ीलपाँव	fiːl.pɑ̃ːʋ
फ़ील्मी	fiːl.miː
फ़ीस	fiːs
फ़ीसद	fiː.səd̪
फ़ुटबॉल	fʊʈ.bɔːl
फ़ुर्सत	fʊɾ.sət̪
फ़ेसबुक	feːs.bʊk
फ़ेहरिस्त	feːʱ.ɾɪst̪
फ़ैक्टरी	fɛːk.ʈə.ɾiː
फ़ैक्टरी	fɛːkʈ.ɾiː
फ़ैज़	fɛːz
फ़ैज़ाबाद	fɛː.zɑː.bɑːd̪
फ़ैसलाबाद	fɛːs.lɑː.bɑːd̪
फ़ॉर्मूला	fɔːɾ.muː.lɑː
फ़ॉलोअर	fɔː.loːəɾ
फ़ोटो	foː.ʈoː
फ़ौज	fɔːd͡ʒ
फ़ौजी	fɔː.d͡ʒiː
फ़ौरन	fɔː.ɾən
फ़्लैट	flɛːʈ
फ़्लोरिडा	floː.ɾɪ.ɖɑː
फांसी	pʰɑːn.siː
फाफड़ा	pʰɑːpʰ.ɽɑː
फालतू	pʰɑːl.t̪uː
फिटकरी	pʰɪʈ.kə.ɾiː
फिर	pʰɪɾ
फिरकी	pʰɪɾ.kiː
फिरना	pʰɪɾ.nɑː
फिल्म	pʰɪlm
फिसलन	pʰɪs.lən
फीणी	pʰiː.niː
फुदकना	pʰʊ.d̪ək.nɑː
फुनगी	pʰʊn.ɡiː
फुलका	pʰʊl.kɑː
फुलझड़ी	pʰʊl.d͡ʒʱə.ɽiː
फुसफुसाना	pʰʊs.pʰʊ.sɑː.nɑː
फूंक	pʰuːŋk
फूफा	pʰuː.pʰɑː
फूल	pʰuːl
फूलदान	pʰuːl.d̪ɑːn
फूलना	pʰuːl.nɑː
फेंक	pʰeːŋk
फेंकना	pʰeːŋk.nɑː
फेफड़ा	pʰeːpʰ.ɽɑː
फेरी	pʰeː.ɾiː
फेसबुक	pʰeːs.bʊk
फोड़ा	pʰoː.ɽɑː
फ्रांसीसी	ˈfɾãn̪.si.si
ब	bə
बँटवारा	bə̃ʈ.ʋɑː.ɾɑː
बंजर	bəɲ.d͡ʒəɾ
बंजारा	bəɲ.d͡ʒɑː.ɾɑː
बंटना	bənʈ.nɑː
बंटाना	bən.ʈɑː.nɑː
बंद	bənd̪
बंदगी	bən.d̪ə.ɡiː
बंदर	bən.d̪əɾ
बंदरगाह	bən.d̪əɾ.ɡɑːʱ
बंदरिया	bən.d̪ə.ɾiː.jɑː
बंदा	bən.d̪ɑː
बंदी	bən.d̪iː
बंदूक़	bən.d̪uːk
बंदूक़	bən.d̪uːq
बंध	bənd̪ʱ
बंधु	bən.d̪ʱuː
बंधुत्व	bən.d̪ʱʊt̪ʋ
बंबई	bəm.bəiː
बंबा	bəm.bɑː
बकचोदी	bək.t͡ʃoː.d̪iː
बकरा	bək.ɾɑː
बकरी	bək.ɾiː
बकवास	bəkˈʋɑːs
बक़रीद	bək.ɾiːd̪
बक़रीद	bəq.ɾiːd̪
बकुची	bə.kʊ.t͡ʃiː
बख़ील	bə.kʰiːl
बख़ील	bə.xiːl
बख़्त	bəkʰt̪
बख़्त	bəxt̪
बख़्शना	bəkʰʃ.nɑː
बख़्शना	bəxʃ.nɑː
बख़्शिश	bəkʰ.ʃɪʃ
बख़्शिश	bəx.ʃɪʃ
बखान	bə.kʰɑːn
बगला	bəɡ.lɑː
बग़दाद	bəɡ.d̪ɑːd̪
बग़दाद	bəɣ.d̪ɑːd̪
बग़ल	bə.ɡəl
बग़ल	bə.ɣəl
बग़ावत	bə.ɡɑː.ʋət̪
बग़ावत	bə.ɣɑː.ʋət̪
बग़ीचा	bə.ɡiː.t͡ʃɑː
बग़ीचा	bə.ɣiː.t͡ʃɑː
बग़ैर	bə.ɡɛːɾ
बग़ैर	bə.ɣɛːɾ
बघारना	bə.ɡʱɑːɾ.nɑː
बचत	bə.t͡ʃət̪
बचना	bət͡ʃ.nɑː
बचपन	bət͡ʃ.pən
बचपना	bət͡ʃ.pən.ɑː
बचाना	bə.t͡ʃɑː.nɑː
बचाव	bə.t͡ʃɑːʋ
बच्चन	bət͡ʃ.t͡ʃən
बच्चा	bət͡ʃ.t͡ʃɑː
बजना	bəd͡ʒ.nɑː
बजाय	bə.d͡ʒɑːj
बटाटा	bə.ʈɑː.ʈɑː
बटाना	bə.ʈɑː.nɑː
बटालियन	bə.ʈɑː.liː.jən
बटेर	bə.ʈeːɾ
बटोरना	bə.ʈoːɾ.nɑː
बड़	bəɽ
बड़बड़ाना	bəɽ.bə.ɽɑː.nɑː
बड़े	bə.ɽeː
बढ़ई	bə.ɽʱəiː
बढ़ना	bəɽʱ.nɑː
बढ़ाना	bə.ɽʱɑː.nɑː
बढ़ावा	bə.ɽʱɑː.ʋɑː
बढ़ेला	bə.ɽʱeː.lɑː
बढ़ोतरी	bə.ɽʱoː.t̪ə.ɾiː
बतलाना	bət̪.lɑː.nɑː
बताना	bə.t̪ɑː.nɑː
बतौर	bə.t̪ɔːɾ
बत्तीस	bət̪.t̪iːs
बदतमीज़	bəd̪.t̪ə.miːz
बदतर	bəd̪.t̪əɾ
बदमाश	bəd̪.mɑːʃ
बदलाव	bəd̪.lɑːʋ
बदहज़मी	bə.d̪ʱəz.miː
बदौलत	bə.d̪ɔː.lət̪
बद्दुआ	bəd̪.d̪ʊɑː
बद्दू	bəd̪.d̪uː
बद्ध	bəd̪d̪ʱ
बधिर	bə.d̪ʱɪɾ
बधिरता	bə.d̪ʱɪɾ.t̪ɑː
बन	bən
बनना	bən.nɑː
बनवाना	bən.ʋɑː.nɑː
बनाना	bə.nɑː.nɑː
बनाने	bə.nɑː.neː
बनाम	bə.nɑːm
बनारस	bə.nɑː.ɾəs
बनावट	bə.nɑː.ʋəʈ
बनावटी	bənaːʋəʈiˑ
बनिज	bə.nɪd͡ʒ
बनिया	bə.niː.jɑː
बन्दूक	bən.d̪uːk
बपतिस्मा	bəp.t̪ɪs.mɑː
बबर	bə.bəɾ
बबर-शेर	bə.bəɾ.ʃeːɾ
बब्बर	bəb.bəɾ
बमबारी	bəm.bɑː.ɾiː
बमवर्षक	bəm.ʋəɾ.ʃək
बम्बई	bəm.bəiː
बयान	bə.jɑːn
बयानबाज़ी	bə.jɑːn.bɑː.ziː
बयालीस	bə.jɑː.liːs
बयासी	bə.jɑː.siː
बरकत	bəɾ.kət̪
बरक़रार	bəɾ.kə.ɾɑːɾ
बरक़रार	bəɾ.qə.ɾɑːɾ
बरगद	bəɾ.ɡəd̪
बरज़बान	bə.ɾəz.bɑːn
बरमा	bəɾ.mɑː
बरस	bə.ɾəs
बरसात	bəɾ.sɑːt̪
बरात	bə.ɾɑːt̪
बरामद	bə.ɾɑː.məd̪
बरामदा	bə.ɾɑːm.d̪ɑː
बरिशाल	bə.ɾɪ.ʃɑːl
बरी	bə.ɾiː
बरेली	bə.ɾeː.liː
बर्ख़ास्त	bəɾ.kʰɑːst̪
बर्ख़ास्त	bəɾ.xɑːst̪
बर्तन	bəɾ.t̪ən
बर्ताव	bəɾ.t̪ɑːʋ
बर्दाश्त	bəɾ.d̪ɑːʃt̪
बर्फ़	bə.ɾəf
बर्फ़	bəɾf
बर्फ़ीला	bəɾ.fiː.lɑː
बर्मिंघम	bəɾ.mɪŋ.ɡʱəm
बल	bəl
बलग़म	bəl.ɡəm
बलग़म	bəl.ɣəm
बलपूर्वक	bəl.puːɾ.ʋək
बलिदान	bə.lɪ.d̪ɑːn
बलूच	bə.luːt͡ʃ
बलूची	bə.luː.t͡ʃiː
बल्कि	bəl.kiː
बल्ला	bəl.lɑː
बल्ली	bəl.liː
बल्लेबाज़	bəl.leː.bɑːz
बवाल	bə.ʋɑːl
बवासीर	bə.ʋɑː.siːɾ
बस	bəs
बसंत	bə.sənt̪
बसना	bəs.nɑː
बसेरा	bə.seː.ɾɑː
बस्ता	bəs.t̪ɑː
बस्ती	bəs.t̪iː
बहकना	bɛːʱk.nɑː
बहकाना	bɛːʱ.kɑː.nɑː
बहत्तर	bɛːʱt̪.t̪əɾ
बहन	bɛːʱn
बहन	bə.ɦɪn
बहनचोद	bɛːʱn.t͡ʃoːd̪
बहना	bɛːʱ.nɑː
बहनोई	bɛːʱ.noːiː
बहरा	bɛːʱ.ɾɑː
बहरापन	bɛːʱ.ɾɑː.pən
बहरी	bɛːʱ.ɾiː
बहरीन	bɛːʱ.ɾiːn
बहलना	bɛːʱl.nɑː
बहलाना	bɛːʱ.lɑː.nɑː
बहाल	bə.ɦɑːl
बहाव	bə.ɦɑːʋ
बहावलनगर	bə.ɦɑː.ʋəl.nə.ɡəɾ
बहावलपुर	bə.ɦɑː.ʋəl.pʊɾ
बहिन	bɛːʱn
बहिर्वेशन	bə.ɦɪɾ.ʋeː.ʃən
बही	bə.ɦiː
बहुचर्चित	bə.ɦʊ.t͡ʃəɾ.t͡ʃɪt̪
बहुजन	bə.ɦʊ.d͡ʒən
बहुत	bəˈhʊt̪
बहुत-सारा	bə.ɦʊt̪.sɑː.ɾɑː
बहुदलीय	bə.ɦʊ.d̪ə.liːj
बहुपद	bə.ɦʊ.pəd̪
बहुपयोगी	bə.ɦʊp.joː.ɡiː
बहुफलक	bə.ɦʊ.pʰə.lək
बहुराष्ट्रीय	bə.ɦʊ.ɾɑːʃʈ.ɾiːj
बहुवचन	bə.ɦʊ.ʋə.t͡ʃən
बहुविवाह	bə.ɦʊ.ʋɪ.ʋɑːʱ
बहुसंख्यक	bə.ɦʊ.səŋkʰ.jək
बहुसंख्या	bə.ɦʊ.səŋkʰ.jɑː
बा-	bɑː
बाँझ	bɑ̃ːd͡ʒʱ
बाँटना	bɑ̃ːʈ.nɑː
बाँध	bɑ̃ːd̪ʱ
बाँधना	bɑːnd̪ʱ.nɑː
बाँधना	bɑ̃ːd̪ʱ.nɑː
बाँस	bɑ̃ːs
बाँसुरी	bɑ̃ː.sʊ.ɾiː
बांग्लादेश	bɑːŋɡ.lɑː.d̪eːʃ
बांझ	bɑːɲd͡ʒʱ
बांटना	bɑːnʈ.nɑː
बांस	bɑːns
बाई	bɑːiː
बाईस	bɑːiːs
बाएँ	bɑːẽ
बाक़ायदा	bɑː.kɑːj.d̪ɑː
बाक़ायदा	bɑː.qɑːj.d̪ɑː
बाक़ी	bɑː.kiː
बाक़ी	bɑː.qiː
बाकू	bɑː.kuː
बाख़ुदा	bɑː.kʰʊ.d̪ɑː
बाख़ुदा	bɑː.xʊ.d̪ɑː
बाग़	baːɣ
बाग़	baːɡ
बाजरा	bɑːd͡ʒ.ɾɑː
-बाज़	bɑːz
बाज़	bɑːz
बाज़ारी	bɑː.zɑː.ɾiː
बाज़ीचा	bɑː.ziː.t͡ʃɑː
बाज़ू	bɑː.zuː
बाट	bɑːʈ
बाटना	bɑːʈ.nɑː
बाड़ी	bɑː.ɽiː
बाढ़	bɑːɽʱ
बाण	bɑːn
बात	bɑːt̪
बाती	bɑː.t̪iː
बातूनी	bɑː.t̪uː.niː
बाथरूम	bɑːt̪ʰ.ɾuːm
बाद	bɑːd̪
बादशाह	bɑːd̪.ʃɑːʱ
बादशाहत	bɑːd̪.ʃɑː.ɦət̪
बाधा	bɑː.d̪ʱɑː
बान	bɑːn
बानवे	bɑːn.ʋeː
बापू	bɑː.puː
बाप्तिस्मा	bɑːp.t̪ɪs.mɑː
बाबत	bɑː.bət̪
बाबर	bɑː.bəɾ
बाबू	bɑː.buː
बायाँ	bɑː.jɑ̃ː
बार	bɑːɾ
बारहखड़ी	bɑː.ɾɛːʱ.kʰə.ɽiː
बारात	bɑː.ɾɑːt̪
बारिक	bɑː.ɾɪk
बारिश	bɑː.ɾɪʃ
बारी	bɑː.ɾiː
बारीक	bɑː.ɾiːk
बारूदख़ाना	bɑː.ɾuːd̪.kʰɑː.nɑː
बारूदख़ाना	bɑː.ɾuːd̪.xɑː.nɑː
बाल	bɑːl
बाल-बच्चे	bɑːl.bət͡ʃ.t͡ʃeː
बालपन	bɑːl.pən
बालिका	bɑː.lɪ.kɑː
बालू	bɑː.luː
बाल्यावस्था	bɑːl.jɑː.ʋəs.t̪ʰɑː
बावजूद	bɑːʋ.d͡ʒuːd̪
बावन	bɑː.ʋən
बावरची	bɑː.ʋəɾ.t͡ʃiː
बावला	bɑːʋ.lɑː
बाशिंदा	bɑː.ʃɪn.d̪ɑː
बासठ	bɑː.səʈʰ
बासन	bɑː.sən
बासमती	bɑː.səm.t̪iː
बाहर	bɑː.ɦəɾ
बाहुबली	bɑː.ɦʊ.bə.liː
बाह्य	bɑːʱj
बिंदास	bɪn.d̪ɑːs
बिंदी	bɪn.d̪iː
बिंदु	bɪn.d̪uː
बिकवाल	bɪk.ʋɑːl
बिक्री	bɪk.ɾiː
बिगड़ना	bɪ.ɡəɽ.nɑː
बिगुल	bɪ.ɡʊl
बिचला	bɪt͡ʃ.lɑː
बिचौलिया	bɪ.t͡ʃɔː.liː.jɑː
बिच्छू	bɪt͡ʃ.t͡ʃʰuː
बिछड़ना	bɪ.t͡ʃʰəɽ.nɑː
बिछाना	bɪ.t͡ʃʰɑː.nɑː
बिजली	bɪd͡ʒ.liː
बिजलीकरण	bɪd͡ʒ.liː.kə.ɾən
बिजलीघर	bɪd͡ʒ.liː.ɡʱəɾ
बिटकॉइन	bɪʈ.kɔːɪn
बिटिया	bɪ.ʈiː.jɑː
बिताना	bɪ.t̪ɑː.nɑː
बित्ता	bɪt̪.t̪ɑː
बिन	bɪn
बिनती	bɪn.t̪iː
बिमारी	bɪ.mɑː.ɾiː
बियाबान	biː.jɑː.bɑːn
बिरादर	bɪ.ɾɑː.d̪əɾ
बिल	bɪl
बिलखना	bɪ.ləkʰ.nɑː
बिश्नोई	bɪʃ.noːiː
बिसरना	bɪ.səɾ.nɑː
बिस्तर	bɪs.t̪əɾ
बिस्मिल्ला	bɪs.mɪl.lɑː
बिहारी	bɪ.ɦɑː.ɾiː
बी	biː
बीकानेर	biː.kɑː.neːɾ
बीघा	biː.ɡʱɑː
बीच	biːt͡ʃ
बीजांड	biː.d͡ʒɑːnɖ
बीड़ा	biː.ɽɑː
बीड़ी	biː.ɽiː
बीतना	biːt̪.nɑː
बीती	biː.t̪iː
बीबी	biː.biː
बीमा	biː.mɑː
बीमारी	biː.mɑː.ɾiː
बीर	biːɾ
बीरगंज	biːɾ.ɡəɲd͡ʒ
बीवी	biː.ʋiː
बीस	biːs
बीहड़	biː.ɦəɽ
बुंदेलखंड	bʊn.d̪eːl.kʰənɖ
बुंदेली	bʊn.d̪eː.liː
बुआ	bʊɑː
बुआई	bʊɑːiː
बुक	bʊk
बुज़दिल	bʊz.d̪ɪl
बुज़ुर्ग	bʊ.zʊɾɡ
बुझाना	bʊ.d͡ʒʱɑː.nɑː
बुटवल	bʊʈ.ʋəl
बुड्ढा	bʊɖ.ɖʱɑː
बुड्ढी	bʊɖ.ɖʱiː
बुढ़ापा	bʊɽʱaːpaː
बुद्ध	bʊd̪d̪ʱ
बुद्धि	bʊd̪.d̪ʱiː
बुद्धिजीवी	bʊd̪.d̪ʱɪ.d͡ʒiː.ʋiː
बुनना	bʊn.nɑː
बुनियाद	bʊ.nɪˈjɑːd̪
बुरक़ा	bʊɾ.kɑː
बुरक़ा	bʊɾ.qɑː
बुर्जुआ	bʊɾ.d͡ʒʊɑː
बुलंद	bʊ.lənd̪
बुलंदशहर	bʊ.lənd̪.ʃɛːʱɾ
बुलबुल	bʊl.bʊl
बुलबुला	bʊl.bʊ.lɑː
बुलाकर	bʊ.lɑː.kəɾ
बुलाना	bʊ.lɑː.nɑː
बुलेटिन	bʊ.leː.ʈɪn
बुल्गारिया	bʊl.ɡaː.ɾɪ.jaː
बुल्ला	bʊl̪.l̪ɑː
बुसान	bʊ.sɑːn
बूँद	bũːd̪
बूंद	buːnd̪
बूझना	buːd͡ʒʱ.nɑː
बूट	buːʈ
बूढ़ा	buː.ɽʱɑː
बेंच	beːɲt͡ʃ
बेअक़्ल	ˈbeː.əq.əl̪
बेइज़्ज़ती	beːɪz.zə.t̪iː
बेक़रार	beː.kə.ɾɑːɾ
बेक़रार	beː.qə.ɾɑːɾ
बेक़ाबू	beː.kɑː.buː
बेक़ाबू	beː.qɑː.buː
बेकार	beː.kɑːɾ
बेख़बर	beː.kʰə.bəɾ
बेख़बर	beː.xə.bəɾ
बेगम	beː.ɡəm
बेगाना	beː.ɡɑː.nɑː
बेगार	beː.ɡɑːɾ
बेगुनाह	beː.ɡʊ.nɑːʱ
बेज़ुबान	beː.zʊ.bɑːn
बेजान	beː.d͡ʒɑːn
बेटा	beː.ʈɑː
बेड़ा	beː.ɽɑː
बेतहाशा	beː.t̪ə.ɦɑː.ʃɑː
बेताब	beː.t̪ɑːb
बेतुका	beː.t̪ʊ.kɑː
बेदख़ल	beː.d̪əkʰl
बेदख़ल	beː.d̪əxl
बेदख़ली	beː.d̪əkʰ.liː
बेदख़ली	beː.d̪əx.liː
बेनतीजा	beː.nə.t̪iː.d͡ʒɑː
बेफ़िक्री	beː.fɪk.ɾiː
बेबाक़	beː.bɑːk
बेबाक़	beː.bɑːq
बेमेल	beː.meːl
बेर	beːɾ
बेरूख़ी	beː.ɾuː.kʰiː
बेरूख़ी	beː.ɾuː.xiː
बेरौनक़	beː.ɾɔː.nək
बेरौनक़	beː.ɾɔː.nəq
बेलचा	beːl.t͡ʃɑː
बेलना	beːl.nɑː
बेलनाकार	beː.lən.ɑː.kɑːɾ
बेलफ़ास्ट	beːl.fɑːsʈ
बेल्जियम	beːl.d͡ʒiː.jəm
बेवक़ूफ़	beːʋ.kuːf
बेवक़ूफ़	beːʋ.quːf
बेवक़ूफ़ी	beːʋ.kuː.fiː
बेवक़ूफ़ी	beːʋ.quː.fiː
बेवफ़ा	beː.ʋə.fɑː
बेवा	beː.ʋɑː
बेशक	beː.ʃək
बेशक़ीमती	beːʃ.kiːm.t̪iː
बेशक़ीमती	beːʃ.qiːm.t̪iː
बेशुमार	beː.ʃʊ.mɑːɾ
बेसन	beː.sən
बेसबॉल	beːs.bɔːl
बेस्वाद	beːs.ʋɑːd̪
बैंगन	bɛːŋ.ɡən
बैग	bɛːɡ
बैग	bæ(ː)ɡ
बैठना	bɛʈʰnaː
बैतनिय्याह	bɛt̪ənijːaɦ
बैर	bɛːɾ
बैरा	bɛː.ɾɑː
बैल	bɛːl
बैलगाड़ी	bɛːl.ɡɑː.ɽiː
बॉलीवुड	bɔː.liː.ʋʊɖ
बोझिल	boː.d͡ʒʱɪl
बोट	boːʈ
बोटी	boː.ʈiː
बोध	boːd̪ʱ
बोना	boː.nɑː
बोर्ड	boːɾɖ
बोल	boːl
बोलना	ˈboːl.nɑː
बोली	boː.liː
बौछाड़	bɔː.t͡ʃʰɑːɽ
बौछार	bɔː.t͡ʃʰɑːɾ
बौड़म	bɔː.ɽəm
बौना	bɔː.nɑː
ब्याज	bjɑːd͡ʒ
ब्याह	bjɑːʱ
ब्याहना	bjɑːʱ.nɑː
ब्यूरो	bjuː.ɾoː
ब्योंत	bjoːnt̪
ब्यौरा	bjɔː.ɾɑː
ब्रज	bɾəd͡ʒ
ब्रह्म	bɾəʱm
ब्रह्म-भोज	bɾəʱm.bʱoːd͡ʒ
ब्रह्मांड	bɾɛːʱ.mɑːnɖ
ब्रह्माण्ड	bɾɛːʱ.mɑːnɖ
ब्राह्मी	bɾɑːʱ.miː
ब्रिटिश	bɾɪ.ʈɪʃ
ब्रिटेन	bɾɪ.ʈeːn
ब्रिस्बेन	bɾɪs.beːn
ब्रुनेई	bɾʊ.neːiː
ब्रूनेई	bɾuː.neːiː
ब्रैंपटन	bɾɛːmp.ʈən
भ	bʱə
भँवरा	bʱə̃ʋ.ɾɑː
भंकस	bʱəŋ.kəs
भंडार	bʱən.ɖɑːɾ
भई	bʱəiː
भक्त	bʱəkt̪
भक्तपुर	bʱək.t̪ə.pʊɾ
भक्ति	bʱək.t̪iː
भग	bʱəɡ
भगदड़	bʱəɡ.d̪əɽ
भगनासा	bʱəɡ.nɑː.sɑː
भगवा	bʱəɡ.ʋɑː
भगवाकरण	bʱəɡ.ʋɑː.kə.ɾən
भगवान	bʱəɡ.ʋɑːn
भगवान्	bʱəɡ.ʋɑːn
भजन	bʱə.d͡ʒən
भजमन	bʱəd͡ʒ.mən
भटकना	bʱə.ʈək.nɑː
