a	ɑː
groat	ɡɹoʊt
groceries	ɡɹoʊʃəɹiz
groceries	ɡɹoʊsəɹiz
grocer	ɡɹoʊʃəɹ
grocer	ɡɹoʊsəɹ
grocery	ɡɹoʊʃəɹi
grocery	ɡɹoʊsəɹi
grody	ɡɹoʊdi
grog	ɡɹɑɡ
grognard	ɡɹɑɡnɑɹd
grognard	ɡɹɔnjɑɹ
grognard	ɡɹoʊnjɑɹd
grogram	ɡɹɒɡɹəm
groin	ɡɹɔɪn
grok	ɡɹɑk
grommet	ɡɹɑmɪt
groomed	ɡɹuːmd
groomer	ɡɹumɚ
groomings	ɡɹuːmɪŋz
grooming	ɡɹuːmɪŋ
grooms	ɡɹuːmz
groom	ɡɹuːm
groove	ɡɹuv
groovy	ɡɹuvi
grope	ɡɹoʊp
grossetti	ɡɹoʊsɛti
grossetto	ɡɹoʊsɛtoʊ
grossly	ɡɹoʊsli
gross	ɡɹoʊs
grotch	ɡɹɑːtʃ
grotesque	ɡɹoʊtɛsk
grotesquerie	ɡɹəʊtɛskəɹi
grotto	ɡɹɑtoʊ
grouch	ɡɹaʊtʃ
grouched	ɡɹaʊtʃt
grouches	ɡɹaʊtʃɪz
grouching	ɡɹaʊtʃɪŋ
grouchy	ɡɹaʊtʃi
ground	ɡɹaʊnd
groundbreaking	ɡɹaʊndbɹeɪkɪŋ
grounded	ɡɹaʊndɪd
grounder	ɡɹaʊndəɹ
grounding	ɡɹaʊndɪŋ
groundings	ɡɹaʊndɪŋz
grounds	ɡɹaʊndz
groundsel	ɡɹaʊndsəl
groundsel	ɡɹaʊnsəl
groundsill	ɡɹaʊndsəl
grouped	ɡɹuːpt
grouper	ɡɹuːpəɹ
groupie	ɡɹuːpi
groupings	ɡɹuːpɪŋz
grouping	ɡɹuːpɪŋ
groups	ɡɹuːps
group	ɡɹuːp
grouse	ɡɹaʊs
grove	ɡɹoʊv
grover	ɡɹoʊvɚ
groves	ɡɹoʊvz
growing	ɡɹoʊɪŋ
growl	ɡɹaʊl
growled	ɡɹaʊld
growler	ɡɹaʊlə
growlf	ɡɹaʊlf
growls	ɡɹaʊlz
grown	ɡɹɔʊn
grow	ɡɹoʊ
grows	ɡɹoʊz
growth	ɡɹoʊθ
growths	ɡɹoʊθs
groyne	ɡɹɔɪn
grr	ɡɝː
grub	ɡɹʌb
grubbed	ɡɹʌbd
grubbing	ɡɹʌbɪŋ
grubbings	ɡɹʌbɪŋz
grubby	ɡɹʌbi
grubs	ɡɹʌbz
grudged	ɡɹʌdʒd
grudge	ɡɹʌdʒ
grudges	ɡɹʌdʒɪz
grudging	ɡɹʌdʒiŋ
gruelling	ɡɹuəlɪŋ
gruelling	ɡɹulɪŋ
gruel	ɡɹuːəl
grues	ɡɹuːz
grue	ɡɹuː
gruff	ɡɹʌf
gruffish	ɡɹʌfɪʃ
grumble	ɡɹʌmbl̩
grume	ɡɹuːm
grum	ɡɹʌm
grummel	ɡɹʌməl
grummer	ɡɹəmɚ
grummest	ɡɹəmɪst
grumped	ɡɹʌmpt
grumping	ɡɹʌmpɪŋ
grump	ɡɹʌmp
grumps	ɡɹʌmps
grumpy	ɡɹʌmpi
grundle	ɡɹʌndəl
grunge	ɡɹʌndʒ
grungy	ɡɹʌndʒi
grunion	ɡɹʌnjən
grunted	ɡɹʌntɪd
grunter	ɡɽʌntə
grunting	ɡɹʌntɪŋ
gruntings	ɡɹʌntɪŋz
gruntled	ɡɹʌntl̩d
grunt	ɡɹʌnt
grunts	ɡɹʌnts
gskew	dʒiːskjuː
guacamole	ɡwakəmoʊli
guadalajara	ɡwɑdələhɑɹə
guadalquivir	ɡwɑdəlkivɪɹ
guadalquivir	ɡwɑdəlkwɪvɚ
guadiana	ɡwɑdiɑnə
guadiana	ɡwɑdjɑnə
guaifenesin	ɡwaɪfɛnɨsɪn
guam	ɡwɑm
guangzhou	ɡwɑŋdʒoʊ
guanines	ɡwɑːniːnz
guanine	ɡwɑːniːn
guan	ɡwɑn
guanxi	kwanʃi
guanxi	ɡwanʃi
guarana	ɡwəɹɑːnə
guaranine	ɡwɑːɹəniːn
guaraní	ɡwɑːɹəniː
guard	ɡɑɹd
guarded	ɡɑɹdɪd
guardiancy	ɡɑɹdiənsi
guardian	ɡɑɹdiən
guards	ɡɑɹdz
guatemala	ɡwɑːtəmɑːlə
guava	ɡwɑvə
gubernatorial	ɡjubɚnetɔɹiəl
gubernatorial	ɡubɚnetɔɹiəl
gubmint	ɡʌbmɪnt
guck	ɡʌk
gudgeon	ɡʌdʒən
gue	ɡjuː
guelph	ɡwɛlf
guenon	ɡənoʊn
guenon	ɡwɛnən
guerdon	ɡɝdən
guernsey	ɡɝnzi
guessed	ɡɛst
guess	ɡɛs
guesses	ɡɛsɪz
guessing	ɡɛsɪŋ
guessings	ɡɛsɪŋz
guesstimate	ɡɛstəmət
guesstimate	ɡɜstəmeɪt
guest	ɡɛst
guests	ɡɛsts
gueuze	ɡøz
guffaw	ɡəfoː
guffaw	ɡəfɔ
guff	ɡʌf
guiche	ɡiːʃ
guidance	ɡaɪdəns
guide	ɡaɪd
guided	ɡaɪdɪd
guides	ɡaɪdz
guidette	ɡwidɛt
guiding	ɡaɪdɪŋ
guidings	ɡaɪdɪŋz
guidon	ɡaɪdən
guido	ɡwidoʊ
guildford	ɡɪlfəd
guild	ɡɪld
guilds	ɡɪldz
guildsman	ɡɪldzmən
guile	ɡaɪl
guiled	ɡaɪld
guileless	ɡaɪlləs
guilelessness	ɡaɪllɪsnɪs
guiles	ɡaɪlz
guiling	ɡaɪlɪŋ
guillemet	ɡijəmeɪ
guillemet	ɡɪləmɛt
guilloche	ɡɪlɒʃ
guillotine	ɡiːətiːn
guillotine	ɡɪlətiːn
guilted	ɡɪltɪd
guilting	ɡɪltɪŋ
guilt	ɡɪlt
guilts	ɡɪlts
guilty	ɡɪlti
guimpe	ɡɪmp
guinea	ɡɪni
guinea	ɡɪniː
guinevere	ɡwɪnɪvɪɹ
guinguette	ɡæŋɡɛt
guinness	ɡɪnɪs
guipure	ɡiːpjʊə
guirl	ɡɝl
guiro	ɡwiːɹoʊ
guiro	ɡwɪɹoʊ
guise	ɡaɪz
guises	ɡaɪzɪz
guitar	ɡɪtɑɹ
gulag	ɡulɑɡ
gulag	ɡulæɡ
gular	ɡjuːlər
gular	ɡuːlɑːr
gulches	ɡʌltʃɪz
gulch	ɡʌltʃ
gülenist	ɡulənɪst
gules	ɡjulz
gules	ɡulz
gulf	ɡʌlf
gulfs	ɡʌlfs
gulfy	ɡʌlfi
gulled	ɡʌld
gullet	ɡʌlət
gullet	ɡʌlɪt
gullible	ɡʌlɪbl̩
gullibly	ɡʌlɪbli
gullied	ɡʌlid
gullies	ɡʌliz
gulling	ɡʌlɪŋ
gullion	ɡʌliən
gulliver	ɡʌlɪvəɹ
gull	ɡʌl
gulls	ɡʌlz
gully	ɡʌli
gulped	ɡʌlpt
gulping	ɡʌlpɪŋ
gulpings	ɡʌlpɪŋz
gulp	ɡʌlp
gulps	ɡʌlps
gumdrop	ɡʌmdɹɑːp
gum	ɡʌm
gummed	ɡʌmd
gumming	ɡʌmɪŋ
gummings	ɡʌmɪŋz
gummy	ɡʌmi
gumption	ɡʌmpʃən
gumshoe	ɡʌmʃuː
gums	ɡʌmz
gunate	ɡuneɪt
gunge	ɡʌnd͡ʒ
gungy	ɡʌnd͡ʒiː
gunite	ɡʌnaɪt
gunk	ɡʌŋk
gunmetal	-ɾəl
gunmetal	ɡʌnmɛtəl
gun	ɡʌn
gunned	ɡʌnd
gunnel	ɡʌnl
gunn	ɡʌn
gunpoint	ɡʌnpɔɪnt
gunpowder	ɡʌnpaʊdəɹ
gunsel	ɡʌnsəl
gunship	ɡʌnʃɪp
gunshy	ɡʌnʃaɪ
guns	ɡʌnz
gunwale	ɡʌnəl
gunzel	ɡʌnzl̩
gup	ɡʌp
guppy	ɡʌpi
guqin	ɡuːtʃiːn
gurgitator	ɡɝdʒəteɪtɚ
gurgle	ɡɝɡəl
gurl	ɡɝl
gurnard	ɡɚnɚd
gurrier	ɡəɹɪɚ
gurt	ɡɜːɹt
guru	ɡəɹu
gurus	ɡuːɹuːz
gurus	ɡʊɹuz
gurus	ɡʊɹʊz
guru	ɡʊɹu
guru	ɡuɹu
gush	ɡʌʃ
gushed	ɡʌʃt
gushes	ɡʌʃɪz
gushing	ɡʌʃɪŋ
gushings	ɡʌʃɪŋz
gusla	ɡʊslə
gusle	ɡʊslə
gus	ɡʌs
gusset	ɡʌsɪt
gusted	ɡʌstɪd
gusting	ɡʌstɪŋ
gusto	ɡʌstoʊ
gusts	ɡʌsts
gust	ɡʌst
gutbread	ɡʌtbɹɛd
gutenberg	ɡutn̩bɝɡ
guthrie	ɡʌθɹi
guts	ɡʌts
gut	ɡʌt
gutta	ɡʌtə
gutted	ɡʌtɪd
gutter	ɡʌtɚ
gutter	ɡʌt̬ɚ
guttings	ɡʌtɪŋz
gutting	ɡʌtɪŋ
guttural	ɡʌtəɹəl
guy	ɡaɪ
guyana	ɡaɪænə
guyana	ɡaɪɑːnə
guyanese	ɡaɪəniːz
guyot	ɡijoʊ
guys	ɡaɪz
guyver	ɡaɪvə
guzman	ɡuzmɑn
guzzle	ɡʌzəl
gwas	dʒiwɑs
gwyneth	ɡwɪneθ
gwyneth	ɡwɪnəθ
gwyneth	ɡwɪnɪθ
gwyniad	ɡwɪniːɑːɹd
gybe	dʒaɪb
gylany	ɡɪləni
gyle	ɡaɪl
gym	dʒɪm
gymkhana	d͡ʒɪmkɑnə
gymnasium	dʒɪmneɪziəm
gymnast	dʒɪmnæst
gymnast	dʒɪmnəst
gymnastic	dʒɪmnæstɪk
gymnastics	dʒɪmnæstɪks
gyms	dʒɪmz
gynaecomasty	ɡaɪnɪkəmæsti
gynaecophobia	ɡaɪnɪkəfəʊbɪə
gynarchy	ɡaɪnɑɹki
gynecologist	ɡaɪnəkɒləd͡ʒɪst
gynecology	ɡaɪnəkɑlədʒi
gynecology	dʒaɪnəkɑlədʒi
gynecomasty	ɡaɪnɪkəmæsti
gyno	ɡaɪnoʊ
gynoid	ɡaɪnɔɪd
gyoza	ɡjoʊzə
gyp	d͡ʒɪp
gyprocker	d͡ʒɪpɹɒkəɹ
gypsum	dʒɪpsəm
gypsy	d͡ʒɪpsi
gyrate	dʒaɪɹeɪt
gyration	dʒaɪɹeɪʃən
gyratory	dʒaɪɹeɪtəɹi
gyratory	dʒaɪɹətəɹi
gyre	dʒaɪɚ
gyrfalcon	dʒɝfælkən
gyri	dʒaɪɹaɪ
gyro	dʒaɪɹoʊ
gyro	jiːɹoʊ
gyro	jɪɹoʊ
gyros	d͡ʒaɪɹoʊs
gyros	d͡ʒaɪɹoʊz
gyros	dʒiːɹoʊs
gyros	dʒiːɹoʊz
gyros	ɡiːɹos
gyros	ɡiːɹoz
gyros	jiːɹoʊs
gyros	jiːɹoʊz
gyro	ʒɪɹoʊ
gyrus	dʒaɪɹəs
gyurcsik	dʒəɹsɪk
gyve	ɡaɪv
gyve	dʒaɪv
gzip	dʒiːzɪp
haaf	hɑf
haarder	hɑːɹdəɹ
habakkuk	hæbəkək
habakkuk	həbækək
habanero	hɑbənɛɹoʊ
habanero	hɑbənjɛɹoʊ
habiliment	həbɪlɪmənt
habitable	hæbɪtəbəl
habitat	hæbɪtæt
habitation	hæbɪteɪʃən
habit	hæbɪt
habits	hæbɪts
habitual	həbɪtʃuəl
habitual	həbɪtʃwəl
habitué	həbɪt͡ʃueɪ
haboku	hɑboʊku
habsburg	hæpsbɜːɹɡ
háček	hɑːtʃɛk
hachure	hæʃʊɹ
hacienda	hɑsiɛndə
hackamore	hækəmɔː
hacked	hækt
hack	hæk
hacking	hækɪŋ
hackle	hækəl
hackles	hækəlz
hackneyed	hækniːd
hackney	hækni
hacks	hæks
hadal	heɪdəl
haddock	hædək
hades	heɪdiːz
had	hæd
hadley	hædli
hadn't	hædənt
hadrochemistry	hædɹəʊkɛmɪstɹi
hadron	hædɹɑn
haecceitism	hɛksiːətɪzəm
haecceitism	hiːksiːətɪzəm
haecceity	hɛksiːətiː
haecceity	hiːksiːətiː
haematidrosis	hiːmətaɪdɹəʊsɪs
haematophagous	hɪmætəfeɪɡəs
haemocoel	hiːməsiːl
haemoglobin	himəɡloʊbɪn
haemoglobin	himoʊɡloʊbɪn
haemoglobinopathy	himəɡloʊbɪnɑpəθi
haemony	hiːməni
haemorrhage	hɛmɹɪdʒ
haemorrhage	hɛməɹɪdʒ
haemorrhoids	hɛməɹɔɪdz
haemostases	hiːmɒstəsiːz
haemus	hiːməs
häerzer	hɛːɐ̯t͡sɐ
hafiz	hɑːfɪz
hafnium	hæfniəm
hafta	hæftə
haftarah	həftɑːɹɑː
haftarah	həftʌɹə
haftarah	həftɔːɹə
haft	hæft
hagar	heɪɡɑːɹ
hagen	hɑːɡən
haggai	hæɡaɪ
haggard	hæɡɚd
hagged	hæɡd
hagging	hæɡɪŋ
haggis	hæɡɪs
haggis	hɑdʒis
haggle	hæɡəl
hag	hæɡ
hagiographer	heɪdʒiɑɡɹəfəɹ
hagiographic	hæɡioʊɡɹæfɪk
hagiography	hæɡiɒɡɹəfi
hagiography	heɪdʒiɒɡɹəfi
hags	hæɡz
hague	heɪɡ
haida	haɪdə
haig	haɪk
haig	heɪɡ
haight	heɪt
haiku	haɪku
hailed	heɪld
hailey	heɪli
hail	heɪl
hailing	heɪlɪŋ
hailings	heɪlɪŋz
hails	heɪlz
hainan	haɪnæn
hainan	haɪnɑːn
haines	heɪnz
hain't	heɪnt
haircolor	hɛəkʌlɚ
haircolor	hɛɚkʌlɚ
hair	hɛɚ
hair	hɛə
hairline	hɛɹlaɪn
hairnet	hɛɹnɛt
hairpin	heɪɹpɪn
hairsbreadth	hɛəɹzbɹɛdθ
hairshirt	hɛɹʃɝt
hairy	hɛəɹi
haitch	heɪtʃ
haitian	heɪʃən
haiti	heɪti
hajj	hɑd͡ʒ
hajj	hɑʒ
hajji	hædʒi
haka	hæ-
haka	hɑkə
haked	heɪkt
hake	heɪk
hakes	heɪks
haking	heɪkɪŋ
hakka	hɑkə
halacha	həlɑːχɑː
halacha	həlʌχə
halation	həleɪʃən
halberd	hælbɜːd
halberd	hælbəd
hale	heɪl
hales	heɪlz
half	hæf
halfpenny	heɪpəni
halfway	hæfweɪ
halgi	hældʒiː
hal	hæl
halibut	hælɨbət
halibut	hɒlɨbət
halicarnassus	hælɪkɑɹnæsəs
halicore	həlɪkəɹiː
halidom	hælɪdəm
halifax	hælɨfæks
halite	heɪlaɪt
halitosis	hælɪtoʊsɪs
halkomelem	hɒlkəmeɪləm
hallelujah	hælɪljuːjə
halley	hæli
hall	hɔl
hallmark	hɔlmɑɹk
halloa	hɛloʊ
hallowed	hæloʊd
halloween	hæləwiːn
halloween	hæloʊiːn
halloween	hɑləwiːn
hallow	hæloʊ
hallow	hɑloʊ
hallowmas	hæloʊməs
hallows	hæloʊz
hallucination	həluːsɪneɪʃən
hallucinatory	həluːsɪnətɔːri
hallucinogen	həluːsɪnədʒen
hallucinogenic	həlusənədʒenɪk
hallux	hæləks
halmote	hɔlmoʊt
halogen	hæləd͡ʒən
halo	heɪloʊ
halpern	hælpəɹn
halpert	hælpəɹtʰ
halted	hɔːltɪd
haltere	hæltɪɹ
halter	hɔltɚ
halt	hɔːlt
halts	hɑlts
halva	hɑːlvɑː
halve	hæv
hamadan	hæmədæn
hamadryad	hæmədɹaɪæd
hamal	həmɒl
hamal	həmɔːl
hamasaki	hɑməsɑki
hamazaki	hɑməzɑki
hamboned	hæmboʊnəd
hamburger	hæmbɝɡɚ
hamburg	hæmbɝɡ
hamfat	hamfat
ham	hæm
hamilton	hæmɪltən
hamlet	hæmlət
hämmel	hæməl
hammel	hɑməl
hammer	hæmɚ
hammock	hæmək
hammond	hæmənd
hamper	hæmpɚ
hampshire	hæmpʃɪə
hamster	hæmpstɚ
hance	hɑːns
handbag	hæmbəɡ
handbag	hændbæɡ
handcuff	hændkʌf
handed	hændɪd
handegg	hændɛɡ
handeggs	hændɛɡz
handful	hændfəl
handful	hændfʊl
hand	hænd
handing	hændɪŋ
handiwork	hændiwɝk
handkerchief	hæŋkɚtʃɪf
handlebar	hændəlbɑːɹ
handle	hændl
handler	hændlɚ
handmaid	hændmeɪd
handprint	hændpɹɪnt
hands	hændz
handsome	hændsəm
handsome	hænsəm
handsome	hæntsəm
handstand	hændstænd
handsy	hændzi
handwavium	hændweɪviəm
handwavy	hændweɪvi
handy	hændi
handyman	hændimæn
hangar	hæŋɚ
hanger	hæŋɡɚ
hangeul	hɑnɡul
hang	hæŋ
hanging	hæŋɪŋ
hangover	hæŋoʊvɚ
hangry	hæŋɡɹi
han	hɑn
hanja	hɑndʒɑ
hanja	hɑndʒə
hank	hæŋk
hannah	hænə
hännercher	hænɐɕɐ
hänn	hæn
hannibal	hænɪbəl
hannibalic	hænɪbælɪk
hanoian	hənɔɪən
hanoian	hɑːnɔɪən
hanover	hænoʊvɚ
hansard	hænsɚd
hanse	hæns
hanse	hænzə
hans	hæns
hans	hænz
hans	hɑːns
hans	hɑːnz
hanson	hænsən
ha'nt	hænt
hanukkah	hɑːnəkə
hanukkah	xɑːnəkə
hanzi	hændzi
hanzi	hænzi
haor	hɑːɒɹ
ha'penny	heɪpni
hap	hæp
haphazard	hæphæzɚd
haphazardly	hæphæzɚdli
hapless	hæplɪs
haplography	hæplɒɡɹəfi
haplogy	hæpləd͡ʒi
haplology	hæplɒlədʒi
hap'orth	heɪpəθ
happened	hæpənd
happen	hæpən
happening	hæpɪnɪŋ
happening	hæpnɪŋ
happens	hæpənz
happenstance	hæpənstæns
happier	hæpiɚ
happiest	hæpiɪst
happily	hæpəli
happiness	hæpinəs
happiness	hæpinɪs
happy	hæpi
hapsburg	hæpsbɜːɹɡ
haptic	hæptɪk
haptics	hæptɪks
harajuku	hɑɹədʒuːku
harangue	həɹæŋ
harass	hæɹəs
harass	həɹæs
harassment	hæɹəsmənt
harassment	həɹæsmənt
harbinger	hɑɹbɪndʒəɹ
harbor	hɑɹbɚ
harder	hɑɹdɚ
hard	hɑɹd
hardly	hɑɹdli
hardscrabble	hɑɹdskɹæbəl
hardship	hɑɹdʃɪp
hardware	hɑɹdwɛɹ
hardy	hɑɹdi
hare	heɹ
hare	hɛɚ
hare	heə
harem	hæɹəm
harem	hɛəɹəm
hares	heɹz
hares	hɛɚz
haricot	hæɹɪkoʊ
haricot	hɛɹɪkoʊ
haricot	ɑːɹɪkoʊ
harissa	həɹiːsə
harissa	həɹɪsə
harken	hɑɹkən
hark	hɑːɹk
harlequin	hɑɹlɪkwɪn
harley	hɑɹli
harl	hɑːl
harmful	hɑɹmfl̩
harm	hɑɹm
harmless	hɑɹmləs
harmlessly	hɑɹmləsli
harmonica	hɑɹmɑnɪkə
harmonize	hɑɹmənaɪz
harmony	hɑɹməni
harpagon	hɑːɹpəɡɒn
harper	hɑɹpɚ
harp	hɑɹp
harping	hɑɹpɪŋ
harpist	hɑɹpɪst
harpoon	hɑːɹpuːn
harpsichord	hɑɹpsɪkɔɹd
harpy	hɑɹpi
harquebus	hɑɹkɨbʌs
harquebus	hɑɹkwɨbʌs
harras	hæɹəs
harridan	hæɹɪdən
harridan	hɛɹɪdən
harrier	hæɹiəɹ
harriet	hæɹiɛt
harris	hæɹɪs
harrow	hæɹoʊ
harrow	hɛɹoʊ
harry	hæɹi
harry	hɛəɹi
harry	hɛɹi
harsh	hɑɹʃ
hartford	hɑɹtfɚd
hart	hɑɹt
hartlepool	hɑɹtlɪpul
harumph	həɹʌmf
harvest	hɑɹvəst
harvest	hɑɹvɪst
harwich	hæɹɪtʃ
haryana	hɑːɹɪjɑːnə
haryana	hʌɹɪjɑːnə
hasdrubal	hæzdɹʊbəl
hashflag	hæʃflæɡ
hash	hæʃ
hashish	hæʃɪʃ
hashish	hæʃiːʃ
hashish	həʃiːʃ
hashtag	hæʃtæɡ
hashy	hlæʃi
hasn't	hæzn̩t
hassium	hæsiəm
hassle	hæsl
hasta	hæstə
hasta	hʌstə
hasta	ɑːstə
hastate	hæsteɪt
haste	heɪst
hastened	heɪsn̩d
hasten	heɪsən
hast	hæst
hastily	heɪstɪli
hasty	heɪsti
hatchery	hætʃəɹi
hatch	hætʃ
hated	heɪtɪd
hate	heɪt
hater	heɪt̬ɚ
hater	heɪtəɹ
hates	heɪts
hatfield	hætfild
hat	hæt
hath	hæθ
hatinator	hætɪneɪtəɹ
hating	heɪtɪŋ
hatorade	heɪtəɹeɪd
hatred	heɪtɹɪd
hats	hæts
hatshepsut	hætʃɛpsʊt
hattemer	hætəməɹ
haulage	hɔːlədʒ
haul	hɔl
haulm	hɒm
haulm	hɔːm
haumea	hɑumeɪə
haunch	hɑntʃ
haunch	hɔntʃ
haunted	hɔːntɪd
haunt	hænt
haunt	hɑːnt
haunt	hɔːnt
haupt	haʊpt
hausa	haʊsə
hauswirth	haʊzwɝθ
hautboy	hoʊbɔɪ
hauteur	oʊtɝ
haüyne	hɔːɪn
haüyne	hɑːwɪn
haüyne	ɑːwiːn
haüynite	ɑːwiːnaɪt
havable	hævəbl̩
havana	həvænə
havant	hævənt
haveing	hæviŋ
haven	heɪvən
haven't	hævn̩t
haver	hævɚ
havildar	hævɪldɑɹ
having	hævɪŋ
havishamesque	hævɪʃəmɛsk
havoc	hævək
hawaiian	həwaɪən
hawaiian	həwaɪjən
hawaii	həvaɪʔi
hawaii	həvɑːʔi
hawaii	həwaɪji
hawaii	həwɑji
hawaii	həwɔji
hawaiite	həwaɪaɪt
hawed	hɔːd
haw	hɔː
hawick	hɔɪk
hawk	hɔk
hawthorne	hɔːθɔːn
hawthorn	hɔθɔɹn
haxor	hæksoʊɹ
haxor	hækzoʊɹ
hayes	heɪz
hay	heɪ
hayley	heɪli
hays	heɪz
haystack	heɪstæk
haywire	heɪwaɪɚ
haywood	heɪwʊd
hazard	hæzɚd
hazardous	hæzəɹdəs
haze	heɪz
hazel	heɪzəl
hazelnut	heɪzəlnʌt
hazelwood	heɪzəlwʊd
hazing	heɪzɪŋ
hazmat	hæzmæt
hazy	heɪzi
headache	hɛdeɪk
headband	hɛdbænd
headbutt	hɛdbʌt
headdesk	hɛddɛsk
headed	hɛdɪd
header	hɛdɚ
header	hɛdə
headers	hɛdəs
headers	hɛdɚs
head	hɛd
heading	hɛdɪŋ
headings	hɛdɪŋz
headland	hɛdlənd
headliner	hɛdlaɪnɚ
headmaster	hɛdmæstɚ
headmasters	hɛdmæstɚz
headphone	hedfoʊn
headquarters	hɛdkwɔɹtəz
headsail	hɛdseɪl
headsail	hɛdsəl
headset	hɛdsɛt
heads	hɛdz
headsign	hɛdsaɪn
headwind	hɛdwɪnd
headword	hɛdwɝd
heady	hɛdi
healed	hiːld
healer	hilɚ
heal	hiːl
healing	hiːlɪŋ
healings	hiːlɪŋz
heals	hiːlz
health	hɛlθ
healthy	hɛlθi
hean	hiːn
heaped	hiːpt
heap	hiːp
heaping	hiːpɪŋ
heaps	hiːps
heard	hɝd
hear	hɪɹ
hearing	hɪɹɪŋ
hearken	hɑɹkən
hearse	hɜɹs
hears	hɪɹz
heartbreaker	hɑɹtbɹeɪkɚ
heartbreak	hɑɹtbɹeɪk
hearten	hɑːtən
heartfelt	hɑːɹtfɛlt
hearth	hɑːɹθ
heart	hɑɹt
heartily	hɑɹtɪli
heartlessness	hɑɹtləsnəs
hearty	hɑɹti
heated	hiːtɪd
heater	hitɚ
heathen	hiːðən
heathens	hiːðənz
heather	hɛðɚ
heath	hiːθ
heat	hiːt
heathrow	hiːθɹoʊ
heating	hiːtɪŋ
heatings	hiːtɪŋz
heats	hiːts
heaty	hiːti
heaume	həʊm
heaumes	həʊmz
heaved	hiːvd
heave	hiːv
heaven	hɛvən
heaven	hɛvn
heavenly	hɛvənli
heavens	hɛvənz
heaves	hiːvz
heavily	hɛvɪli
heaving	hiːvɪŋ
heavings	hiːvɪŋz
heavy	hɛvi
heavy	hiːvi
hebdomadal	hɛbdɒmədəl
hebdomade	hɛbdəmeɪd
hebdomad	hɛbdəmæd
hebe	hiːb
hebe	hiːbi
hebephrenia	hiːbɪfɹiːnɪə
hebetude	hɛbətjuːd
hebetude	hɛbətuːd
hebrew	hiːbɹuː
hebrides	hɛbɹədiːz
hecate	hɛkəti
hecate	hɛkɪt
hecatomb	hɛkətoʊm
hecatonicosachoron	hɛkətɔnaɪkoʊsɨkoʊɹɔn
hechsher	hɛkʃəɹ
hecka	hɛkə
heck	hɛk
heckle	hɛkəl
heckuva	hɛkəvə
hectacre	hɛkteɪkəɹ
hectare	hɛktɛɹ
hector	hɛktɚ
hecuba	hɛkjʊbə
hedera	hɛdəɹə
hedged	hɛdʒd
hedge	hɛdʒ
hedgehog	hɛdʒhɒɡ
hedges	hɛdʒɪz
hedging	hɛdʒɪŋ
hedgings	hɛdʒɪŋz
he'd	hiːd
hedonic	hiːdənɪc
hedonism	hiːdənɪzəm
hedonist	hiːdənɪst
hedonistic	hidənɪstɪk
hedrick	hɛdɹɪk
he'd've	hiːdəv
heeb	hiːb
heeded	hiːdɪd
heed	hiːd
heeding	hiːdɪŋ
heedless	hiːdləs
heeds	hiːdz
heeled	hiːld
heel	hiːl
heeling	hiːlɪŋ
heels	hiːlz
hefemale	hifimeɪl
hefemales	hifimeɪlz
heffalump	hɛfələmp
heffalump	hɛfəlʌmp
heft	hɛft
hefty	hɛfti
hegel	heɪɡəl
hegelian	həɡeɪliən
hegemon	hɛdʒɛmən
hegemonic	hɛd͡ʒɪmɒnɪk
hegemonic	hɛɡɪmɒnɪk
hegemony	hədʒɛməni
hegemony	hɛdʒəmoʊni
hegira	hɛd͡ʒɪɹə
he	heɪː
he	hi
heifer	hɛfɚ
heifer	hɛfəɹ
heigh	heɪ
heighten	haɪtən
height	haɪt
heighth	haɪtθ
heighth	haɪθ
heights	haɪts
heinie	haɪni
heinous	heɪnəs
heirdom	ɛəɹdəm
heir	ɛəɹ
heirloom	ɛəɹlum
heisenbug	haɪzənbʌɡ
heisted	haɪstɪd
heist	haɪst
heisting	haɪstɪŋ
heists	haɪsts
held	hɛld
heled	hiːld
hele	hiːl
helena	hɛlənə
helen	hɛlən
heles	hiːlz
helga	hɛlɡə
helical	hɛlɪkəl
helical	hiːlɪkəl
helicopter	hɛlɨkɑptɚ
heling	hiːlɪŋ
heliocentric	hiːlioʊsɛntɹɪk
heliogabalus	hiːlioʊɡæbələs
heliopolis	hiːliɒpəlɪs
helios	hiːliɒs
heliotrope	hiːliətɹoʊp
helium	hiːliəm
helix	hiːlɪks
hellacious	hɛleɪʃəs
helladic	həlædɪk
hella	hɛlə
hellebore	helɪbɔːɹ
hellenicity	hɛlɛnɪsəti
hellenist	hɛlənɪst
hellenist	hɛlɪnɪst
hellespont	hɛlɪspɑnt
hellfire	hɛlfaɪə
hell	hɛl
he'll	hiːl
he'll	hɪl
hellhound	hɛlhaʊnd
hellish	hɛlɪʃ
hello	hɛloʊ
hellscape	hɛlskeɪp
helluo	hɛljuːəʊ
helluva	hɛləvə
helmet	hɛlmət
helmet	hɛlmɪt
helm	hɛlm
helms	hɛlmz
helo	hiloʊ
helophyte	hɛləfaɪt
helped	hɛlpt
helper	hɛlpɚ
helpful	hɛlpfəl
helpfully	hɛlpfəli
help	hɛlp
helping	hɛlpɪŋ
helpings	hɛlpɪŋz
helpless	hɛlplɪs
helplessly	hɛlpləsli
helps	hɛlps
helsinki	hɛlsɪŋki
helve	hɛlv
helvétius	hɛlviʃəs
hemant	heɪmənt
hematin	hɛm-
hematin	hiːmətɪn
hematocrit	hɪmætəkɹɪt
hematogone	hɪmætəɡəʊn
hematoma	himətoʊmə
hematophagy	himətɑfədʒi
hematopoiesis	himətoʊpojisɪs
